sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_4333	Fgfr3	27.181/20.357/26.531	935.75/1580.1/136.61/454.32/527.03/545.96/255.85/436.02/606.83	26.531	527.03	4.2615	19.272	780.7	17.913	1	5.6636e-72	1.1327e-71	1.1538e-68	True
gRNA_13150	Zfhx3	124.83/513.55/377.68	308.04/42.499/3521.8/8180.7/302.87/6393.4/3946.4/320.87/13364	377.68	3521.8	3.2177	41197	31536	17.705	1	1.9492e-70	3.8983e-70	3.6873e-67	True
gRNA_5971	Kdr	166.11/307.21/326.96	1931.9/2228.6/1966.7/2953.6/3663.5/3711.7/8003.4/5604.8/1850.8	307.21	2953.6	3.261	10150	23636	17.213	1	1.0787e-66	2.1574e-66	1.9046e-63	True
gRNA_13524	safe_target	57.382/60.146/78.033	879.95/1550.4/120.29/711.28/1695.7/712.63/904.82/2325/291.75	60.146	879.95	3.8487	163.8	2434.4	16.616	1	3.0199e-62	6.0398e-62	4.9987e-59	True
gRNA_11704	Sos1	1.0067/68.474/30.433	796.26/940.93/202.77/1065.9/519.33/450.87/492.08/525.29/563.65	30.433	525.29	4.0655	1156.5	944.46	16.102	1	1.4648e-58	2.9295e-58	2.2819e-55	True
gRNA_12429	Tgfbr2	1127.5/1805.3/1956.3	11823/7531.7/23567/10276/4835.7/11712/9579.5/10521/9159.6	1805.3	10276	2.5084	2.411e+05	2.8079e+05	15.986	1	7.9456e-58	1.5891e-57	1.1691e-54	True
gRNA_12431	Tgfbr2	1360.1/2547.4/2584.5	12009/12435/45884/13041/7099.5/23153/15646/17586/10288	2547.4	13041	2.3555	7.0559e+05	4.5453e+05	15.565	1	6.2612e-55	1.2522e-54	8.7275e-52	True
gRNA_9544	Prex2	98.657/12.954/13.266	302.23/11122/152.08/294.09/191.65/802.38/16.938/267.82/277.74	13.266	277.74	4.2883	3645.9	298.8	15.3	1	4.904e-53	9.8079e-53	6.4938e-50	True
gRNA_5831	Kdm5a	1647/2141.2/4536.9	12112/9365.9/35036/11146/9207.6/15731/11814/4699.1/10833	2141.2	11146	2.3795	2.9918e+06	3.5648e+05	15.082	1	1.0644e-51	2.1288e-51	1.3424e-48	True
gRNA_10033	Ptprt	2345.6/2732.5/2074.9	13124/9992.4/31580/10458/7025.1/15956/11731/14178/10530	2345.6	11731	2.3218	1.1147e+05	4.0497e+05	14.749	1	1.5643e-49	3.1286e-49	1.8831e-46	True
gRNA_9083	Pik3r2	932.21/1128/2994.1	4656.6/3320/6880.3/6887.1/21826/6747/3860/10653/4386.7	1128	6747	2.5795	1.7605e+06	1.4546e+05	14.733	1	1.9878e-49	3.9755e-49	2.2889e-46	True
gRNA_677	Arid1a	1537.2/1169.6/700.74	10287/8368.1/1496.7/6881.2/1870.3/1036.4/19424/4603.4/9966	1169.6	6881.2	2.5556	1.7749e+05	1.5303e+05	14.601	1	1.3902e-48	2.7804e-48	1.5341e-45	True
gRNA_4041	Fat1	414.76/793.93/514.24	2069.1/1632/3943.6/3574/3634.4/3732/3791.3/4198.4/3150.8	514.24	3634.4	2.8188	44060	48530	14.164	1	7.7568e-46	1.5514e-45	8.2172e-43	True
gRNA_3448	Ephb1	322.15/326.64/945.77	2651.5/2247.3/72.171/2126/2908.9/784.22/2459.5/6511.8/3346.9	326.64	2459.5	2.9088	1.9167e+05	25749	13.292	1	1.3172e-40	2.6343e-40	1.3417e-37	True
gRNA_10818	Rps6ka4	1280.5/590.35/383.14	3906.9/1290.3/2845.6/1629.7/956.52/5635.9/17611/3812.9/1.0253e+05	590.35	3812.9	2.6892	2.5964e+05	58852	13.284	1	1.4519e-40	2.9037e-40	1.4241e-37	True
gRNA_11990	Stat3	1488.9/996.57/852.13	10491/4680.8/5702.4/7266.2/2587.2/5634.8/2128.8/8343.8/1300	996.57	5634.8	2.4981	1.3163e+05	1.2234e+05	13.261	1	1.9554e-40	3.9108e-40	1.8495e-37	True
gRNA_2819	Dnmt3c	165.1/55.519/28.872	399.87/668.08/279.23/334.15/295.17/938.07/1337.2/1387/681.52	55.519	668.08	3.5654	6358.9	2177.8	13.126	1	1.3192e-39	2.6384e-39	1.2047e-36	True
gRNA_2507	Cul3	517.45/196.17/229.42	611.43/1201/1966.7/1591.6/1771.9/2222.3/2523.7/2886.5/1825.2	229.42	1825.2	2.9865	42033	15725	12.725	1	2.2154e-37	4.4309e-37	1.9558e-34	True
gRNA_2117	Cebpa	612.08/796.7/517.36	3559.3/3061.6/2577.5/4993.6/7286/4773.7/3768.2/6302.2/1884.7	612.08	3768.2	2.6201	21529	61899	12.685	1	3.587e-37	7.174e-37	3.0644e-34	True
gRNA_5027	Grin2a	477.18/235.96/146.7	2233/362.94/713.98/2123.1/453.45/1754.3/1909.5/1857.9/1867.2	235.96	1857.9	2.9718	33077	16354	12.683	1	3.785e-37	7.5699e-37	3.1325e-34	True
gRNA_13228	Zfhx3	228.52/148.98/110.03	1770.4/1316.6/1805.1/1469.5/618.57/1090.9/603.51/1877.3/696.69	148.98	1316.6	3.1351	3922.2	8610.9	12.583	1	1.3838e-36	2.7677e-36	1.1106e-33	True
gRNA_13483	safe_target	492.28/622.74/455.72	1690.2/781.98/1399.6/5176.3/4536.2/1683.8/3168.2/7317.8/5147.6	492.28	3168.2	2.6836	9178.7	45660	12.523	1	2.8236e-36	5.6473e-36	2.1995e-33	True
gRNA_1719	Calr	1446.6/512.63/571.99	2237.7/5007.2/3530.4/3688.3/1419.4/3870.9/2152.8/6240.1/2165.9	571.99	3530.4	2.6237	3.8427e+05	56309	12.467	1	5.6872e-36	1.1374e-35	4.3034e-33	True
gRNA_7340	Msi2	248.66/168.41/159.19	1740.1/5892.9/146.92/1679.5/1424.5/456.21/763.08/698.66/2407.5	168.41	1424.5	3.0729	3262.3	10216	12.427	1	9.7477e-36	1.9495e-35	7.1711e-33	True
gRNA_2235	Crebbp	84.563/421.95/202.89	449.86/1700/563.62/2227.6/1342.4/1983/1462/2049.4/1604.6	202.89	1604.6	2.9773	30994	13247	12.179	1	2.1035e-34	4.2069e-34	1.5056e-31	True
gRNA_5355	Ikzf1	143.96/355.32/305.89	2165.6/246.49/1040.5/3814.3/1567.4/2438.1/368.17/2768.8/3841.7	305.89	2165.6	2.8196	14333	23494	12.133	1	3.6267e-34	7.2534e-34	2.5276e-31	True
gRNA_10211	Ptprt	167.11/284.07/177.14	1399.5/1556.3/1129/1846.6/1872.8/1298.1/2972.1/1433.5/662.85	177.14	1433.5	3.0095	5768.1	10962	12	1	1.8599e-33	3.7198e-33	1.263e-30	True
gRNA_10131	Ptprt	70.469/17.581/28.872	2717.7/181.05/383.2/194.43/266.08/587.63/1571.6/287.23/471.46	28.872	383.2	3.685	928.9	877.9	11.958	1	3.5097e-33	7.0193e-33	2.3237e-30	True
gRNA_1420	Bcl6	550.67/693.99/481.47	1908.7/3178.1/3307/3297.5/4241.9/927.38/9317.4/3931.9/1553.3	550.67	3297.5	2.5799	12665	53399	11.887	1	6.9956e-33	1.3991e-32	4.5188e-30	True
gRNA_4967	Grin2a	1419.5/582.03/306.67	1530.9/1380.4/4177.3/3431.3/1993.5/1979.8/5285.4/4810.4/4140.4	582.03	3431.3	2.5576	3.8855e+05	57695	11.862	1	9.3594e-33	1.8719e-32	5.9018e-30	True
gRNA_14234	Pole	386.57/533.91/322.28	2502.7/10752/2523.4/1307.3/2089.3/4705.3/2520.1/5049.8/1978	386.57	2520.1	2.7015	12921	32577	11.821	1	1.5491e-32	3.0982e-32	9.5409e-30	True
gRNA_809	Arid1b	481.2/234.11/238.78	6667.6/2365.5/834.27/907.66/1023.3/4553.6/1754.4/5322.8/644.17	238.78	1754.4	2.872	29395	16628	11.753	1	3.5046e-32	7.0091e-32	2.1094e-29	True
gRNA_11803	Sox9	10.067/65.698/179.48	803.23/42.499/1671.1/1161.7/355.92/5470.3/583.01/679.25/4.6679	65.698	679.25	3.3504	8020.2	2752.6	11.695	1	7.5914e-32	1.5183e-31	4.4678e-29	True
gRNA_7277	Mpl	987.58/902.19/665.63	2815.4/6981.7/4680/3284.8/11803/8782.4/2639.6/6676.1/3879	902.19	4680	2.3737	31626	1.0645e+05	11.579	1	2.6514e-31	5.3027e-31	1.5265e-28	True
gRNA_788	Arid1b	96.644/233.18/511.12	564.93/1652.4/1030.2/2480.7/1687.2/1869.7/2291.9/2402.6/888.07	233.18	1687.2	2.8498	47946	16086	11.464	1	1.0338e-30	2.0675e-30	5.7038e-28	True
gRNA_8023	Notch2	389.59/536.69/341.79	4004.5/763.28/1103.2/3589.6/2470/3125.1/735.44/5030.4/1365.4	389.59	2470	2.6614	11961	32933	11.464	1	1.0165e-30	2.033e-30	5.7038e-28	True
gRNA_8521	Pax5	1338.9/1333.4/1247.8	8887.8/6081.6/12855/4194.4/2258.7/5378.4/3730.7/12934/13613	1333.4	6081.6	2.1885	3681.7	1.838e+05	11.075	1	8.2732e-29	1.6546e-28	4.4716e-26	True
gRNA_6706	Kmt2d	24.161/40.714/319.16	456.83/410.54/965.72/1153.9/368.75/821.61/410.96/1099.7/207.72	40.714	456.83	3.4562	38902	1415	11.062	1	1.1126e-28	2.2252e-28	5.8932e-26	True
gRNA_5634	Irs1	205.37/742.11/581.35	2193.5/2311.9/4799.4/1666.8/4757.8/3423.2/2231.3/3222.9/4748.4	581.35	3222.9	2.4688	83603	57601	11.006	1	1.7953e-28	3.5906e-28	9.3228e-26	True
gRNA_12532	Trp53	800.33/801.33/6500.2	1666.9/6461.6/4211.7/4091.8/1692.3/4126.2/4493.8/2130.9/2114.6	801.33	4091.8	2.3508	1.6239e+07	90197	10.956	1	3.1118e-28	6.2236e-28	1.5849e-25	True
gRNA_5058	Grin2a	673.48/176.74/197.42	3181.5/1739.9/1741.6/410.35/604.03/426.3/1430.8/2136.1/820.39	197.42	1430.8	2.8511	1.1353e+05	12752	10.922	1	4.7278e-28	9.4556e-28	2.3625e-25	True
gRNA_10104	Ptprt	511.41/170.26/166.99	327.8/334.89/542.14/3461.6/1273.9/1307.7/1458.4/1376.6/296.41	170.26	1273.9	2.8962	58196	10373	10.836	1	1.2144e-27	2.4288e-27	5.956e-25	True
gRNA_5580	Insr	66.442/41.639/30.433	205.75/510.84/296.42/224.72/320.84/1181.7/453.75/829.34/528.64	41.639	453.75	3.4148	370.39	1459.9	10.786	1	2.3287e-27	4.6573e-27	1.1213e-24	True
gRNA_5215	Idh2	697.65/574.62/285.6	4045.2/2540.6/1955.5/4319.5/718.68/3116.6/4767.5/4934.6/2814.8	574.62	3116.6	2.4372	49334	56673	10.678	1	6.5227e-27	1.3045e-26	3.0848e-24	True
gRNA_7238	Mitf	860.73/321.09/180.26	1922.6/3169.6/3367.1/1959/1999.5/3608/3764.6/1256.3/1874.2	321.09	1999.5	2.6348	1.5552e+05	25140	10.585	1	1.7788e-26	3.5576e-26	8.2649e-24	True
gRNA_5187	Idh1	362.41/856.85/414.36	2252.8/3954.1/2409.1/2963.3/1422.8/5077.1/2208.1/1412.8/3139.2	414.36	2409.1	2.5367	99248	35893	10.529	1	3.2164e-26	6.4327e-26	1.4687e-23	True
gRNA_6761	Lats2	2593.3/2312.4/2618.8	6157.3/8901.8/29084/9727.3/8151/12560/12919/9820.1/9181.8	2593.3	9727.3	1.9069	39776	4.6602e+05	10.45	1	7.2948e-26	1.459e-25	3.2745e-23	True
gRNA_1772	Card11	220.47/90.681/105.35	253.41/1297.9/541.28/3489/864.98/4130.5/3260/701.25/815.72	105.35	864.98	3.0256	6734.2	5312.3	10.422	1	1.0597e-25	2.1194e-25	4.6775e-23	True
gRNA_5744	Jak1	1004.7/519.11/540.77	9991/4501.5/2911.8/2896.9/2594.1/1399.6/2713.6/3178.9/951.09	540.77	2896.9	2.4193	1.0784e+05	52063	10.326	1	2.7114e-25	5.4229e-25	1.1772e-22	True
gRNA_10295	Rad50	154.03/272.04/543.11	548.66/2810.9/2192.6/1206.6/1721.4/299.16/1790.9/4032.8/1116.8	272.04	1721.4	2.6572	43703	19947	10.262	1	5.3664e-25	1.0733e-24	2.2923e-22	True
gRNA_4123	Fbxw7	1162.7/711.57/1111.2	5709.8/2674.9/3426.4/9085.4/5544.1/4968.1/3916.1/14264/4443.9	1111.2	4968.1	2.1596	81179	1.4245e+05	10.219	1	8.1612e-25	1.6322e-24	3.4308e-22	True
gRNA_8131	Notch3	2308.4/2416/2248.9	8729.7/9302.2/9979.4/3824.1/10094/4130.5/11017/7081.1/8016	2308.4	8729.7	1.9186	7560.3	3.9601e+05	10.204	1	9.5012e-25	1.9002e-24	3.9317e-22	True
gRNA_489	Araf	273.82/175.81/568.08	3037.4/536.34/762.09/1781.1/313.99/1719.1/1749/384.26/2176.4	273.82	1719.1	2.6459	48098	20129	10.187	1	1.1692e-24	2.3385e-24	4.764e-22	True
gRNA_10034	Ptprt	184.23/104.56/116.27	1532.1/1645.6/414.13/909.62/726.38/811.99/1227.5/483.89/1799.5	116.27	909.62	2.957	2377.6	6095.3	10.162	1	1.577e-24	3.154e-24	6.328e-22	True
gRNA_5978	Kdr	664.42/97.159/42.918	793.93/1005.5/845.44/799.21/989.89/44.873/62.401/280.76/250.9	97.159	793.93	3.0176	1.6237e+05	4746.1	10.114	1	2.6014e-24	5.2028e-24	1.0283e-21	True
gRNA_11574	Smarcd1	1114.4/2264.3/1132.3	6632.7/5418.6/3016.6/901.8/1071.2/4995.9/5905/26023/4044.8	1132.3	4995.9	2.1405	6.4087e+05	1.4624e+05	10.103	1	2.6754e-24	5.3508e-24	1.042e-21	True
gRNA_9190	Plcg2	613.08/566.3/2127.2	10261/4058.7/6683.6/543.23/3126.2/737.21/1938.9/3613.6/765.54	613.08	3126.2	2.3484	1.1474e+06	62042	10.09	1	3.0892e-24	6.1785e-24	1.1857e-21	True
gRNA_7962	Notch1	640.26/574.62/588.37	3022.3/4930.7/2997.7/1205.7/1190.9/1369.7/10114/1006.6/4918.8	588.37	2997.7	2.3471	1440.8	58576	9.9548	1	1.2103e-23	2.4206e-23	4.5792e-21	True
gRNA_13476	safe_target	136.91/53.669/37.456	713.72/43.349/665.01/1777.2/90.69/725.45/245.15/236.77/505.3	53.669	505.3	3.2112	3596.1	2077.5	9.9086	1	2.1683e-23	4.3366e-23	8.088e-21	True
gRNA_595	Arid1a	1226.2/489.49/459.62	438.23/2391/2576.7/1873.9/2834.5/2992.6/5199.8/491.65/3044.7	489.49	2576.7	2.3938	2.7179e+05	45299	9.8066	1	5.3323e-23	1.0665e-22	1.9614e-20	True
gRNA_2438	Ctcf	191.27/368.28/295.75	2097/1622.6/2158.3/2823.6/1754.8/2625.1/930.67/293.7/1123.8	295.75	1754.8	2.5648	8087.7	22414	9.7454	1	9.8852e-23	1.977e-22	3.5863e-20	True
gRNA_3716	Ercc2	598.99/712.5/653.92	2277.2/929.88/3489.1/1581.8/11177/5004.4/2226.8/3602/3188.2	653.92	3188.2	2.2838	3224.4	67892	9.7262	1	1.1723e-22	2.3445e-22	4.1954e-20	True
gRNA_10884	Rras	408.72/271.12/205.23	1762.2/2317/555.89/1379.6/2658.2/2153.9/1638.5/674.08/858.9	271.12	1638.5	2.5909	11638	19852	9.7046	1	1.4814e-22	2.9629e-22	5.2313e-20	True
gRNA_3068	Ep300	400.67/678.26/685.91	2090/4863.6/3257.2/3259.4/5945.3/1159.2/1856.9/2039.1/3749.5	678.26	3257.2	2.262	38558	71449	9.648	1	2.5201e-22	5.0402e-22	8.7818e-20	True
gRNA_2000	Cdc73	338.25/124.92/118.61	441.72/1802/306.73/879.33/182.24/916.7/1037.6/1609.5/1071.3	124.92	916.7	2.8655	22776	6736.3	9.6471	1	2.7019e-22	5.4037e-22	9.293e-20	True
gRNA_6188	Kmt2a	760.06/128.62/71.01	935.75/394.39/1752.7/1339.5/1143/851.53/1332.7/622.33/695.52	128.62	935.75	2.8534	2.0102e+05	7016.1	9.6359	1	3.0058e-22	6.0115e-22	1.0206e-19	True
gRNA_9559	Prex2	787.24/237.81/99.883	1206.6/1909.9/790.45/2662.4/1378.3/1473.3/2760.8/1741.5/958.09	237.81	1473.3	2.6262	1.6045e+05	16533	9.609	1	3.786e-22	7.572e-22	1.2692e-19	True
gRNA_3136	Epas1	457.04/596.83/436.99	483.57/11544/612.6/14385/11738/8117.8/533.98/2401.3/1520.6	457.04	2401.3	2.3909	9971.6	41160	9.5834	1	4.7534e-22	9.5067e-22	1.5736e-19	True
gRNA_1600	Brd4	1103.3/457.11/497.85	4375.3/3117.7/2558.6/1220.3/1413.4/5254.5/980.59/1854/3891.9	497.85	2558.6	2.3593	1.8414e+05	46384	9.5687	1	5.4707e-22	1.0941e-21	1.7887e-19	True
gRNA_5497	Inppl1	536.57/1203.8/579.79	4884.5/3997.5/3647.2/2675.1/1851.4/4025.8/1612.6/2167.1/2866.1	579.79	2866.1	2.3035	1.9566e+05	57386	9.5441	1	6.9181e-22	1.3836e-21	2.2344e-19	True
gRNA_7135	Met	546.64/567.22/1161.9	2000.5/3074.4/3507.2/1785/3151.1/3603.8/969.9/2814.1/1274.3	567.22	2814.1	2.3086	1.7704e+05	55655	9.524	1	8.4038e-22	1.6808e-21	2.6496e-19	True
gRNA_7354	Mst1r	1094.3/1475.9/1733.9	7066.3/2525.3/7442.2/4957.5/3244.3/5859.2/6434.5/6355.2/1983.9	1475.9	5859.2	1.9884	1.061e+05	2.1184e+05	9.5234	1	8.3829e-22	1.6766e-21	2.6496e-19	True
gRNA_5057	Grin2a	940.26/302.58/342.57	2808.4/1526.6/2984.8/1905.2/1084.9/3198.8/2927.5/490.36/1428.4	342.57	1905.2	2.472	1.7942e+05	27518	9.42	1	2.3011e-21	4.6023e-21	7.1698e-19	True
gRNA_8180	Notch3	1873.5/1140.9/785.8	423.12/5924.4/13408/4752.3/21380/5608.1/288.83/627.5/884.57	1140.9	4752.3	2.0575	3.3137e+05	1.4781e+05	9.3935	1	2.9073e-21	5.8147e-21	8.9532e-19	True
gRNA_12239	Tbx3	230.54/336.82/289.5	1057.8/1670.2/555.03/2305.8/1746.2/2398.6/1923.7/701.25/1374.7	289.5	1670.2	2.5243	2857.9	21756	9.3607	1	4.0611e-21	8.1222e-21	1.2363e-18	True
gRNA_13158	Zfhx3	1390.3/1331.5/1633.2	5819.1/3953.3/4527/2524.7/8331.5/11545/15501/1993.8/5519.8	1390.3	5519.8	1.9885	31244	1.9486e+05	9.3551	1	4.1809e-21	8.3619e-21	1.2583e-18	True
gRNA_380	Apc	623.15/382.16/355.05	2428.3/1488.3/4359.5/2043/1227.7/1430.6/7136/2221.5/554.32	382.16	2043	2.4154	29406	32059	9.2758	1	8.9646e-21	1.7929e-20	2.6676e-18	True
gRNA_13425	safe_target	224.49/102.71/93.64	468.45/79.898/125.44/1359.1/933.42/1225.5/761.3/144.91/1363	102.71	761.3	2.8778	7456.8	5128.1	9.1967	1	1.9963e-20	3.9925e-20	5.8744e-18	True
gRNA_1414	Bcl6	305.03/978.06/770.97	3574.4/3290.3/3457.4/2940.9/2096.1/1681.7/4916.3/4642.2/3434.4	770.97	3434.4	2.1539	1.2999e+05	85458	9.1111	1	4.0961e-20	8.1921e-20	1.1921e-17	True
gRNA_7929	Notch1	282.88/375.68/195.08	1611.1/681.68/2718.5/1746/1184.1/298.09/1596.6/1727.2/1401.5	282.88	1596.6	2.4925	8160	21065	9.0514	1	7.2441e-20	1.4488e-19	2.0853e-17	True
gRNA_8918	Pik3cd	120.8/346.07/713.23	1857.5/2905.2/1477.8/2674.1/2251.9/542.75/1904.1/578.34/960.43	346.07	1857.5	2.4209	92774	27912	9.047	1	7.4926e-20	1.4985e-19	2.1337e-17	True
gRNA_2467	Ctnnb1	1391.3/1442.6/1316.4	2728.2/970.68/6042.6/5379.5/12286/6815.4/2579/7892.3/3192.9	1391.3	5379.5	1.9503	4116.9	1.9505e+05	9.0304	1	8.5574e-20	1.7115e-19	2.411e-17	True
gRNA_9113	Pik3r2	359.39/456.18/2650.8	806.72/5526.6/1792.3/3091.3/373.88/2285.3/534.87/3418.3/5020.4	456.18	2285.3	2.3222	2.4129e+06	41052	9.0278	1	8.8668e-20	1.7734e-19	2.4719e-17	True
gRNA_1702	Btk	1498/257.24/102.22	1025.3/1726.3/1559.4/1483.1/2049.1/1953.1/981.48/1220.1/1420.2	257.24	1483.1	2.5228	7.8173e+05	18448	9.0255	1	9.2081e-20	1.8416e-19	2.5141e-17	True
gRNA_1688	Btg1	803.35/584.8/341.79	1863.4/2759.9/3240.8/1980.4/2830.2/5859.2/4448.3/2414.3/2601.2	584.8	2759.9	2.2366	53410	58080	9.0253	1	9.0276e-20	1.8055e-19	2.4905e-17	True
gRNA_11148	Sf3b1	65.436/87.906/66.328	542.85/206.55/1099.8/976.06/686.16/772.46/531.3/448.95/92.191	66.328	542.85	3.0139	233.18	2789.4	9.0225	1	1.027e-19	2.0541e-19	2.7475e-17	True
gRNA_6214	Kmt2a	470.13/347/393.29	377.79/1006.4/2688.4/1634.6/1952.4/6709.6/13945/2406.5/2039.9	393.29	2039.9	2.3719	4023.9	33370	9.0138	1	1.011e-19	2.0219e-19	2.7321e-17	True
gRNA_3999	Fat1	1943.9/973.44/1776.8	9095.9/2540.6/7466.3/8310.6/9083.6/2181.7/1517.2/5518.1/6488.4	1776.8	6488.4	1.868	3.3668e+05	2.7461e+05	8.991	1	1.2255e-19	2.4511e-19	3.2457e-17	True
gRNA_11527	Smarca4	367.45/171.18/60.866	767.19/1850.4/1086.9/762.09/1405.7/734/442.16/1288.6/1224.2	171.18	1086.9	2.6595	25345	10452	8.9566	1	1.7562e-19	3.5124e-19	4.6051e-17	True
gRNA_13353	safe_target	542.61/164.71/136.56	931.1/1052.3/168.4/1183.2/1956.7/1055.6/87.362/2084.3/898.58	164.71	1052.3	2.6682	71803	9904.6	8.9183	1	2.4887e-19	4.9774e-19	6.4618e-17	True
gRNA_8468	Pak1	992.61/537.61/248.93	1587.9/2188.7/2819/2561.8/4109.3/3863.4/1041.2/1820.4/4319	537.61	2561.8	2.2504	1.4518e+05	51639	8.9076	1	2.6323e-19	5.2645e-19	6.7682e-17	True
gRNA_7177	Mga	220.47/643.1/311.35	3510.5/1879.3/1692.6/257.94/1386/4594.2/1280.1/932.84/5687.9	311.35	1692.6	2.4388	59157	24082	8.9006	1	2.8408e-19	5.6816e-19	7.2342e-17	True
gRNA_8403	Ntrk3	854.69/353.47/401.87	1140.3/6895.9/941.66/2051.8/2447.8/711.56/3640.7/2493.2/1518.2	401.87	2051.8	2.3492	1.0369e+05	34392	8.8967	1	2.9197e-19	5.8394e-19	7.3643e-17	True
gRNA_12507	Trp53	180.2/753.21/2133.4	542.85/9357.4/3258/7377.6/1469/4402.9/4606.1/3310.9/2930.3	753.21	3310.9	2.1346	1.1167e+06	82719	8.8928	1	2.9917e-19	5.9834e-19	7.4747e-17	True
gRNA_4298	Fgfr2	1289.6/538.54/575.89	859.03/228.64/4069.9/2980.9/1621.3/521.39/3622.8/2676.9/3642.1	575.89	2676.9	2.2147	2.5538e+05	56847	8.8121	1	6.1919e-19	1.2384e-18	1.5326e-16	True
gRNA_1043	Atm	913.08/1292.7/749.9	5966.7/2694.4/1218.3/5420.6/5653.6/2892.2/3524.8/4793.6/3798.5	913.08	3798.5	2.0554	85359	1.0825e+05	8.7698	1	8.9718e-19	1.7944e-18	2.2001e-16	True
gRNA_9375	Pole	1881.5/1187.2/1094	4627.6/4882.3/3143.7/2055.7/6804.3/4760.9/6445.2/4509/4085.6	1187.2	4627.6	1.9618	2.4539e+05	1.5625e+05	8.7035	1	1.6112e-18	3.2223e-18	3.9147e-16	True
gRNA_11359	Smarca4	388.59/506.15/548.58	2623.6/2009.4/2400.6/2502.2/4213.7/929.52/2455/969.07/1079.5	506.15	2400.6	2.2435	7810.5	47467	8.6952	1	1.7494e-18	3.4988e-18	4.212e-16	True
gRNA_11735	Sox17	1091.3/823.54/958.25	1898.2/65.449/3902.4/209.08/253.25/4263/13014/5346.1/68366	958.25	3902.4	2.0248	17921	1.1581e+05	8.6513	1	2.5515e-18	5.103e-18	6.0878e-16	True
gRNA_8193	Notch3	1265.4/734.71/412.8	3172.2/3541.9/3911.9/2031.3/5605.7/1379.3/6810.7/2623.9/1556.8	734.71	3172.2	2.1088	1.9265e+05	79893	8.6237	1	3.2554e-18	6.5108e-18	7.6979e-16	True
gRNA_7182	Mga	598.99/859.62/463.52	4425.3/2708.9/1629/1845.6/3656.7/1589.8/2128.8/4510.2/4639.9	598.99	2708.9	2.1752	43141	60058	8.6095	1	3.6968e-18	7.3935e-18	8.6641e-16	True
