sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_5841	Kdm5a	231.8/71.699/62.022	52.726/674.19/1085.4	71.699	674.19	3.2153	12863	3127.7	10.773	1	2.5624e-27	5.1248e-27	3.7122e-24	True
gRNA_7977	Notch1	1101.5/888.52/2191.5	5123.9/6014.2/2764	1101.5	5123.9	2.2167	6.1664e+05	1.3975e+05	10.76	1	2.6632e-27	5.3264e-27	3.7122e-24	True
gRNA_13918	Cdkn2a	1013.4/1766.2/3366.8	7311/8043.4/2092.4	1766.2	7311	2.0488	1.5644e+06	2.6981e+05	10.675	1	6.6743e-27	1.3349e-26	8.8381e-24	True
gRNA_1869	Cbfb	1166.9/1443.1/1970.9	6247/15560/1676.9	1443.1	6247	2.1133	1.7745e+05	2.0359e+05	10.647	1	9.0419e-27	1.8084e-26	1.1403e-23	True
gRNA_4685	Fyn	752.85/839.52/1496.2	4109.5/6206.6/2013.2	839.52	4109.5	2.29	2.1937e+05	95720	10.569	1	2.0775e-26	4.155e-26	2.5009e-23	True
gRNA_7974	Notch1	1211.5/1889.6/3929.6	7639/8020/873.22	1889.6	7639	2.0147	2.3107e+06	2.9645e+05	10.56	1	2.2933e-26	4.5867e-26	2.6407e-23	True
gRNA_4274	Fgfr2	2807.3/2824.4/4662.4	10432/10270/3782.5	2824.4	10270	1.8621	1.6892e+06	5.1914e+05	10.334	1	2.4756e-25	4.9511e-25	2.7318e-22	True
gRNA_6042	Keap1	474.49/390.26/457.13	2537.2/3202/918.99	457.13	2537.2	2.47	2386.3	41059	10.265	1	5.1152e-25	1.023e-24	5.4188e-22	True
gRNA_10645	Rictor	1107.5/931.18/1711.4	4843.4/6009.2/3257	1107.5	4843.4	2.1277	1.9787e+05	1.408e+05	9.9563	1	1.1849e-23	2.3698e-23	1.207e-20	True
gRNA_8314	Ntrk2	2408.1/2259.9/4167	8806.3/13071/3137.3	2408.1	8806.3	1.8702	1.5577e+06	4.1567e+05	9.9239	1	1.6379e-23	3.2759e-23	1.6066e-20	True
gRNA_4378	Fgfr4	1754.3/2245.4/4114.1	8332.8/8508.5/1847.7	2245.4	8332.8	1.8914	1.8667e+06	3.7703e+05	9.914	1	1.8093e-23	3.6186e-23	1.7113e-20	True
gRNA_12757	Traf7	2048.5/1606.4/3162.4	7728.6/11324/2575.6	2048.5	7728.6	1.9151	7.1803e+05	3.3177e+05	9.8613	1	3.0644e-23	6.1288e-23	2.7985e-20	True
gRNA_8056	Notch2	1178.8/1219.8/1498.5	5175.6/11110/1516.7	1219.8	5175.6	2.0842	39675	1.6108e+05	9.8562	1	3.2248e-23	6.4495e-23	2.8468e-20	True
gRNA_11270	Smad3	2372.5/881.26/1005.4	4457.5/5239.6/2209.5	1005.4	4457.5	2.1474	9.4218e+05	1.2305e+05	9.8412	1	3.7496e-23	7.4991e-23	3.2033e-20	True
gRNA_9782	Ptprd	316.99/586.3/1052.8	2940/3810.9/1067.8	586.3	2940	2.3241	1.451e+05	58060	9.7682	1	7.7689e-23	1.5538e-22	6.4297e-20	True
gRNA_11774	Sox9	811.3/635.31/734.31	3465.2/11244/1637.3	734.31	3465.2	2.2369	7864.1	79435	9.6893	1	1.6826e-22	3.3651e-22	1.3338e-19	True
gRNA_1827	Card11	2731.1/2508.6/4190.7	10762/9549.1/4358.2	2731.1	9549.1	1.8055	1.09e+06	4.9538e+05	9.687	1	1.7123e-22	3.4246e-22	1.3338e-19	True
gRNA_4891	Gnas	1805.9/802.3/1003.1	4385.8/9288.1/1559.8	1003.1	4385.8	2.1273	3.4238e+05	1.2266e+05	9.6587	1	2.2631e-22	4.5262e-22	1.7125e-19	True
gRNA_8966	Pik3cg	652.8/1012.9/4679.2	4368.9/10243/1132	1012.9	4368.9	2.1077	6.7859e+06	1.2433e+05	9.5179	1	8.85e-22	1.77e-21	6.5106e-19	True
gRNA_12445	Tgfbr2	495.3/503.71/921.14	3079.2/2559.6/1368.8	503.71	2559.6	2.3429	87161	46998	9.4833	1	1.2449e-21	2.4897e-21	8.9106e-19	True
gRNA_10987	Rxra	397.23/366.66/855.29	2134.4/2245.1/1213.9	397.23	2134.4	2.4228	1.0538e+05	33769	9.4531	1	1.6705e-21	3.341e-21	1.1643e-18	True
gRNA_7182	Mga	589.4/843.15/454.83	2874.6/3165.2/1705.1	589.4	2874.6	2.2841	41248	58489	9.4492	1	1.7206e-21	3.4413e-21	1.1684e-18	True
gRNA_5857	Kdm5c	1214.5/1362.3/9820.9	5420.2/9845.2/2786.9	1362.3	5420.2	1.9915	3.5785e+07	1.8789e+05	9.3617	1	3.926e-21	7.8521e-21	2.5994e-18	True
gRNA_5681	Irs2	1384.8/2284.4/2417.3	8059.7/8277.6/4500.8	2284.4	8059.7	1.8185	4.1342e+05	3.862e+05	9.2934	1	7.4754e-21	1.4951e-20	4.8287e-18	True
gRNA_11429	Smarca4	146.61/310.39/134.76	565.22/2353.8/997.34	146.61	997.34	2.7578	13483	8443.5	9.2583	1	1.0998e-20	2.1996e-20	6.81e-18	True
gRNA_1619	Brd4	480.44/635.31/1181.5	4284.5/2992.9/845.05	635.31	2992.9	2.2342	1.6115e+05	64927	9.2523	1	1.1057e-20	2.2114e-20	6.81e-18	True
gRNA_7535	Myod1	392.27/540.92/663.87	2632.1/4023.4/918.11	540.92	2632.1	2.2806	18606	51900	9.1792	1	2.1908e-20	4.3816e-20	1.3187e-17	True
gRNA_659	Arid1a	679.55/1179.9/2039.1	4769.6/7636.9/2222.7	1179.9	4769.6	2.0143	4.9428e+05	1.5378e+05	9.154	1	2.7467e-20	5.4933e-20	1.6165e-17	True
gRNA_5893	Kdm5c	734.03/1880.5/1580.4	5974.9/7690.4/1860	1580.4	5974.9	1.9179	4.0322e+05	2.311e+05	9.1414	1	3.0844e-20	6.1689e-20	1.7758e-17	True
gRNA_6921	Map3k1	388.31/1245.2/513.02	775.07/5769.9/2510.5	513.02	2510.5	2.2886	2.7582e+05	48212	9.0972	1	4.681e-20	9.3619e-20	2.6377e-17	True
gRNA_10349	Rara	1887.1/1856.9/2581.2	6881.8/6827.2/1548.4	1887.1	6827.2	1.8546	2.4135e+05	2.959e+05	9.0817	1	5.3442e-20	1.0688e-19	2.9486e-17	True
gRNA_228	Amer1	269.44/417.49/333.08	1143.1/3068.1/1806.3	333.08	1806.3	2.4356	5587.3	26429	9.0621	1	6.5328e-20	1.3066e-19	3.5309e-17	True
gRNA_9336	Pold1	171.37/150.66/134	733.95/3191.9/997.34	150.66	997.34	2.7187	353.31	8769.5	9.0413	1	8.18e-20	1.636e-19	4.3328e-17	True
gRNA_5424	Inpp4a	1291.7/534.57/679.95	3088.7/7456.2/1231.5	679.95	3088.7	2.1819	1.9771e+05	71366	9.0167	1	9.7496e-20	1.9499e-19	5.0629e-17	True
gRNA_8686	Pgr	288.26/381.19/291.73	1627.1/3683.8/674.28	291.73	1627.1	2.4756	4006.8	21978	9.0077	1	1.0789e-19	2.1578e-19	5.4948e-17	True
gRNA_698	Arid1a	606.24/493.73/596.49	2786/5386.8/1229.7	596.49	2786	2.2218	5327.4	59470	8.9786	1	1.3807e-19	2.7615e-19	6.8995e-17	True
gRNA_1645	Brd4	3142.2/2472.3/5179.2	10107/10110/1308.9	3142.2	10107	1.6851	2.2992e+06	6.0234e+05	8.9735	1	1.436e-19	2.872e-19	7.0429e-17	True
gRNA_9886	Ptprs	427.94/608.08/810.88	2824/4092/2380.2	608.08	2824	2.2135	36790	61085	8.9658	1	1.5515e-19	3.1031e-19	7.471e-17	True
gRNA_2235	Crebbp	83.21/413.86/199.08	225.67/1209.5/1440.1	199.08	1209.5	2.597	29777	12918	8.8901	1	3.1789e-19	6.3579e-19	1.5034e-16	True
gRNA_7958	Notch1	1478/1883.2/2780.3	6595/13619/2220	1883.2	6595	1.8076	4.8446e+05	2.9506e+05	8.6742	1	2.0831e-18	4.1661e-18	9.6786e-16	True
gRNA_13115	Zfhx3	1522.5/1302.4/8906.7	5567.9/5696.3/2408.4	1522.5	5567.9	1.87	2.7287e+07	2.1939e+05	8.6367	1	2.8953e-18	5.7905e-18	1.322e-15	True
gRNA_7083	Men1	559.69/646.2/990.82	5287.4/2867.4/1971.8	646.2	2867.4	2.148	63125	66482	8.6146	1	3.5314e-18	7.0628e-18	1.5852e-15	True
gRNA_10831	Rps6ka4	547.8/571.78/1629.4	2603.6/3019.6/1390.8	571.78	2603.6	2.185	5.5959e+05	56068	8.5809	1	4.7447e-18	9.4894e-18	2.0943e-15	True
gRNA_9961	Ptprs	251.61/175.16/281.78	1396.2/737.76/1496.4	251.61	1396.2	2.4675	3377.2	17890	8.5573	1	5.9548e-18	1.191e-17	2.5854e-15	True
gRNA_12942	Upf1	336.8/432.01/1627.1	2097.4/2532.8/1359.1	432.01	2097.4	2.2768	7.1868e+05	37953	8.5487	1	6.3055e-18	1.2611e-17	2.6935e-15	True
gRNA_2438	Ctcf	188.21/361.22/290.2	1552.3/2715.2/449.81	290.2	1552.3	2.4152	7722.6	21818	8.5442	1	6.6361e-18	1.3272e-17	2.7897e-15	True
gRNA_10291	Rad50	699.36/820.46/1574.3	3408.2/5338.3/1706.8	820.46	3408.2	2.0532	2.9147e+05	92707	8.499	1	9.5939e-18	1.9188e-17	3.935e-15	True
gRNA_2112	Cdkn2b	1827.6/2008.5/1235.8	6348.2/10566/2504.3	1827.6	6348.2	1.7958	1.9146e+05	2.8299e+05	8.4979	1	9.6577e-18	1.9315e-17	3.935e-15	True
gRNA_8219	Nras	1479/1035.6/1477	5339/8868.2/2096.8	1477	5339	1.8532	97460	2.1031e+05	8.4214	1	1.8612e-17	3.7224e-17	7.4684e-15	True
gRNA_1358	Bap1	2082.2/1984.9/2676.9	6953.5/14667/2568.6	2082.2	6953.5	1.7391	1.8156e+05	3.394e+05	8.3616	1	3.0946e-17	6.1891e-17	1.2232e-14	True
gRNA_7349	Mst1r	633.98/820.46/887.45	3375.5/3349.2/2063.3	820.46	3349.2	2.028	19631	92707	8.3052	1	5.0006e-17	1.0001e-16	1.9476e-14	True
gRNA_4721	Gata1	284.3/516.42/885.16	4348.9/2345.4/1893.4	516.42	2345.4	2.1811	94924	48656	8.2919	1	5.629e-17	1.1258e-16	2.1606e-14	True
gRNA_9090	Pik3r2	476.48/1269.7/4097.3	5440.3/4680.9/1493.8	1269.7	4680.9	1.8814	4.3122e+06	1.7034e+05	8.265	1	6.9942e-17	1.3988e-16	2.6462e-14	True
gRNA_7496	Mycs	382.37/674.33/836.92	3261.6/2869.1/531.68	674.33	2869.1	2.0874	55838	70547	8.2631	1	7.1376e-17	1.4275e-16	2.6624e-14	True
gRNA_9459	Ppp2r1a	824.17/798.67/1370.6	3333.3/6285.2/1435.7	824.17	3333.3	2.0146	1.4962e+05	93292	8.215	1	1.0645e-16	2.1291e-16	3.9157e-14	True
gRNA_4087	Fat1	49.53/135.23/279.48	423.92/848.17/930.44	135.23	848.17	2.64	14077	7547.1	8.2066	1	1.2096e-16	2.4192e-16	4.3883e-14	True
gRNA_4868	Gnas	2570.6/3054.9/3363	9212.3/17121/1959.5	3054.9	9212.3	1.5921	1.6474e+05	5.7915e+05	8.091	1	2.9597e-16	5.9194e-16	1.0593e-13	True
gRNA_5512	Inppl1	2361.6/3103.9/4978.6	9315.7/13830/3134.6	3103.9	9315.7	1.5852	2.0328e+06	5.9215e+05	8.0723	1	3.4494e-16	6.8988e-16	1.218e-13	True
gRNA_4561	Foxa1	929.18/898.51/563.56	3514.7/3723.9/1165.5	898.51	3514.7	1.9666	56566	1.0522e+05	8.0655	1	3.6571e-16	7.3143e-16	1.2744e-13	True
gRNA_3444	Ephb1	2598.3/2180.9/2638.6	8065/10360/2177.8	2598.3	8065	1.6337	87924	4.6213e+05	8.0415	1	4.4371e-16	8.8742e-16	1.5261e-13	True
gRNA_12865	Tsc2	1221.4/1819.7/12671	7885.7/6022.5/2020.2	1819.7	6022.5	1.7261	5.9053e+07	2.8128e+05	7.9246	1	1.145e-15	2.2901e-15	3.8878e-13	True
gRNA_5541	Insr	715.21/741.5/1298.6	2971.6/3583.4/1466.5	741.5	2971.6	2.0013	1.5555e+05	80520	7.8593	1	1.9406e-15	3.8813e-15	6.5058e-13	True
gRNA_13867	Araf	1242.2/726.97/895.88	3433.5/10822/1645.2	895.88	3433.5	1.9371	74235	1.0479e+05	7.8393	1	2.2719e-15	4.5439e-15	7.5213e-13	True
gRNA_8949	Pik3cd	1543.3/1667.2/11124	5570/6429.1/2902.2	1667.2	5570	1.7396	4.4725e+07	2.4898e+05	7.8215	1	2.6111e-15	5.2222e-15	8.5373e-13	True
gRNA_4732	Gata2	477.47/130.69/89.588	111.78/1254.7/791.36	130.69	791.36	2.589	60971	7197.6	7.7873	1	3.6479e-15	7.2957e-15	1.1782e-12	True
gRNA_7507	Myd88	1244.2/2612.9/2412.7	7418.6/8757.8/2140.8	2412.7	7418.6	1.6201	7.028e+05	4.1678e+05	7.754	1	4.4533e-15	8.9067e-15	1.421e-12	True
gRNA_8403	Ntrk3	841.01/346.7/394.34	800.38/3488.1/1790.5	394.34	1790.5	2.18	1.0089e+05	33427	7.6361	1	1.1374e-14	2.2749e-14	3.544e-12	True
gRNA_5207	Idh2	1052/960.22/1477	3816.3/7396/1111.8	1052	3816.3	1.858	94541	1.3107e+05	7.6354	1	1.1275e-14	2.2551e-14	3.544e-12	True
gRNA_10877	Rragc	745.92/1389.5/2503.1	4739/8858.2/2824.8	1389.5	4739	1.7693	8.2714e+05	1.9314e+05	7.6215	1	1.2547e-14	2.5093e-14	3.8638e-12	True
gRNA_3297	Epha5	421/475.57/415.01	1879.2/3431.2/1544	421	1879.2	2.1555	1507	36614	7.6204	1	1.2819e-14	2.5639e-14	3.9024e-12	True
gRNA_11795	Sox9	1882.1/2452.3/5393.6	7421.7/10116/3521	2452.3	7421.7	1.5972	4.4883e+06	4.2633e+05	7.6109	1	1.3615e-14	2.723e-14	4.0975e-12	True
gRNA_14316	Rnf43	3346.2/3824.6/7891.4	13952/10503/4237.6	3824.6	10503	1.4571	8.3839e+06	7.9223e+05	7.5028	1	3.1227e-14	6.2455e-14	9.2924e-12	True
gRNA_145	Alk	2509.2/1553.8/1889	5943.3/13835/2404.9	1889	5943.3	1.6531	2.4849e+05	2.9632e+05	7.448	1	4.7407e-14	9.4815e-14	1.395e-11	True
gRNA_13119	Zfhx3	3158/4211.2/22192	11295/14437/1581	4211.2	11295	1.4232	1.6222e+08	9.061e+05	7.4418	1	4.9656e-14	9.9312e-14	1.4451e-11	True
gRNA_4497	Flt4	1209.5/831.35/1077.3	3800.5/4667.5/1027.3	1077.3	3800.5	1.8177	38992	1.3549e+05	7.3981	1	6.9213e-14	1.3843e-13	1.9924e-11	True
gRNA_3387	Ephb1	2497.3/2803.5/3619.5	8103/10700/3135.5	2803.5	8103	1.5309	3.7979e+05	5.138e+05	7.3932	1	7.1668e-14	1.4334e-13	2.0409e-11	True
gRNA_11872	Spen	495.3/468.31/318.53	1982.5/4677.5/718.29	468.31	1982.5	2.0794	11581	42465	7.348	1	1.0181e-13	2.0361e-13	2.8558e-11	True
gRNA_11765	Sox2	1302.6/1161.7/1833.1	4388.9/6668.3/1143.5	1302.6	4388.9	1.7517	1.5063e+05	1.7653e+05	7.3457	1	1.0244e-13	2.0488e-13	2.8558e-11	True
gRNA_11874	Spen	1674.1/2266.2/2963.3	6799.6/10110/2981.4	2266.2	6799.6	1.5847	4.1825e+05	3.8192e+05	7.3355	1	1.1049e-13	2.2097e-13	3.048e-11	True
gRNA_3452	Ephb1	65.379/91.666/314.71	576.82/247.59/835.37	91.666	576.82	2.6405	25219	4398.2	7.3155	1	1.399e-13	2.7979e-13	3.8196e-11	True
gRNA_5497	Inppl1	527.99/1180.8/568.92	2288.3/3237.1/1146.1	568.92	2288.3	2.0061	1.8802e+05	55678	7.2867	1	1.6004e-13	3.2008e-13	4.325e-11	True
gRNA_7962	Notch1	630.02/563.61/577.34	2313.6/9666.2/1853.8	577.34	2313.6	2.0008	1481.6	56829	7.2834	1	1.6401e-13	3.2803e-13	4.3876e-11	True
gRNA_7571	Ncor1	2157.5/2456.8/3077.4	7201.3/10108/2552.8	2456.8	7201.3	1.5511	2.3733e+05	4.2743e+05	7.257	1	1.9789e-13	3.9577e-13	5.2313e-11	True
gRNA_2929	E2f3	991.58/1048.3/2787.2	8099.8/3668.7/2171.6	1048.3	3668.7	1.8063	1.5135e+06	1.3042e+05	7.2561	1	1.995e-13	3.9901e-13	5.2313e-11	True
gRNA_10843	Rptor	586.43/363.94/339.97	1617.6/4926.8/620.58	363.94	1617.6	2.149	25038	29897	7.2507	1	2.11e-13	4.22e-13	5.4785e-11	True
gRNA_8093	Notch2	690.44/1184.4/1509.2	4016.7/4056.8/1979.7	1184.4	4016.7	1.761	1.7475e+05	1.5461e+05	7.2031	1	2.9458e-13	5.8917e-13	7.5745e-11	True
gRNA_7524	Myod1	89.153/408.41/861.42	1755.8/2957.7/1013.2	408.41	1755.8	2.1013	1.5357e+05	35099	7.1918	1	3.245e-13	6.49e-13	8.2635e-11	True
gRNA_11882	Spen	1339.3/1157.2/1899	4418.4/4811.3/1284.3	1339.3	4418.4	1.7213	1.732e+05	1.8348e+05	7.1884	1	3.2803e-13	6.5605e-13	8.2738e-11	True
gRNA_10722	Rnf43	545.82/174.26/132.47	781.4/1724.8/918.99	174.26	918.99	2.3922	69902	10735	7.188	1	3.4479e-13	6.8958e-13	8.534e-11	True
gRNA_6570	Kmt2d	222.88/1163.5/1451.8	5771.4/3953.1/1617.9	1163.5	3953.1	1.7636	4.8395e+05	1.5082e+05	7.183	1	3.4134e-13	6.8269e-13	8.5285e-11	True
gRNA_4781	Gata3	231.8/649.83/248.85	320.57/3190.3/1200.7	248.85	1200.7	2.2659	80536	17618	7.1709	1	3.8414e-13	7.6828e-13	9.42e-11	True
gRNA_4977	Grin2a	898.47/760.56/1343.8	3219.5/6892.5/1273.7	898.47	3219.5	1.8401	1.0868e+05	1.0521e+05	7.1556	1	4.178e-13	8.356e-13	1.0151e-10	True
gRNA_6138	Klf4	1524.5/869.47/2045.2	4872.9/5517.3/2267.6	1524.5	4872.9	1.6758	3.501e+05	2.1979e+05	7.1423	1	4.5912e-13	9.1824e-13	1.1054e-10	True
gRNA_213	Alox12b	1461.1/1799.7/5805.6	5555.2/18491/2425.1	1799.7	5555.2	1.6255	8.0807e+06	2.7698e+05	7.1357	1	4.815e-13	9.63e-13	1.1488e-10	True
gRNA_9992	Ptprs	52.501/184.24/1670	952.23/396.48/985.01	184.24	952.23	2.3634	1.1124e+06	11599	7.1309	1	5.2124e-13	1.0425e-12	1.2325e-10	True
gRNA_487	Araf	2063.4/2358.8/2301.7	6748.9/10365/1653.1	2301.7	6748.9	1.5515	30025	3.9028e+05	7.1187	1	5.4491e-13	1.0898e-12	1.2771e-10	True
gRNA_8492	Parp1	1348.2/1459.4/1792.5	4694.7/9279.7/1536.1	1459.4	4694.7	1.685	61668	2.0681e+05	7.1143	1	5.6292e-13	1.1258e-12	1.3077e-10	True
gRNA_5135	Hnf1a	394.26/314.93/2619.5	1686.2/4470.1/658.44	394.26	1686.2	2.0938	2.479e+06	33418	7.0672	1	8.0274e-13	1.6055e-12	1.8487e-10	True
gRNA_2312	Crebbp	1745.4/874.91/679.95	3119.3/6059.3/1679.5	874.91	3119.3	1.8328	3.979e+05	1.0139e+05	7.0486	1	9.065e-13	1.813e-12	2.0696e-10	True
gRNA_9124	Pik3r3	2103/2248.1/8065.2	6573.9/28938/3669.8	2248.1	6573.9	1.5476	1.693e+07	3.7767e+05	7.039	1	9.6805e-13	1.9361e-12	2.1913e-10	True
gRNA_12005	Stat3	1581/3765.6/4330.1	9945.2/16488/3908.4	3765.6	9945.2	1.4009	2.5455e+06	7.7524e+05	7.0185	1	1.1214e-12	2.2429e-12	2.517e-10	True
gRNA_5256	Igf1r	1395.7/1932.2/10009	5809.4/8486.8/1607.4	1932.2	5809.4	1.5876	3.2763e+07	3.0581e+05	7.011	1	1.1834e-12	2.3667e-12	2.6321e-10	True
gRNA_9421	Pparg	148.59/1241.6/610.27	2347.4/2767/542.24	610.27	2347.4	1.9418	3.0585e+05	61392	7.0108	1	1.1926e-12	2.3852e-12	2.6321e-10	True
gRNA_4094	Fat1	1484.9/1508.4/2284.1	4753.8/12903/829.21	1508.4	4753.8	1.6554	3.0113e+05	2.1656e+05	6.974	1	1.5414e-12	3.0827e-12	3.3737e-10	True
gRNA_1799	Card11	1379.9/769.63/554.37	2797.6/3968.2/1674.3	769.63	2797.6	1.8606	2.0938e+05	84806	6.964	1	1.6609e-12	3.3217e-12	3.6055e-10	True
gRNA_727	Arid1a	809.31/1419.5/1562.8	4518.6/7278.9/1414.6	1419.5	4518.6	1.6698	1.9641e+05	1.9897e+05	6.9479	1	1.8557e-12	3.7114e-12	3.9956e-10	True
gRNA_546	Arid1a	840.02/612.62/515.32	2334.7/2718.5/1173.4	612.62	2334.7	1.9284	30590	61721	6.9317	1	2.0934e-12	4.1868e-12	4.471e-10	True
gRNA_6706	Kmt2d	23.774/39.934/313.17	62.217/297.78/373.23	39.934	297.78	2.8677	37461	1389.6	6.917	1	2.6889e-12	5.3778e-12	5.6971e-10	True
gRNA_4131	Fbxw7	1002.5/2198.2/1771.1	6646.7/5336.6/1924.3	1771.1	5336.6	1.5908	3.8657e+05	2.7086e+05	6.8511	1	3.6659e-12	7.3318e-12	7.7054e-10	True
gRNA_7832	Nfe2l2	168.4/14.521/21.44	0/916.76/187.5	21.44	187.5	3.0704	10823	587.74	6.8495	1	4.5632e-12	9.1265e-12	9.2964e-10	True
gRNA_14182	Nup93	2227.8/2433.2/3220.6	8550.1/6879.1/1866.2	2433.2	6879.1	1.499	3.3103e+05	4.2172e+05	6.8461	1	3.795e-12	7.59e-12	7.914e-10	True
gRNA_11019	Sdha	1833.6/1569.2/2555.2	5471.9/8709.3/1956.8	1833.6	5471.9	1.5769	2.9528e+05	2.8427e+05	6.8239	1	4.4301e-12	8.8602e-12	9.1662e-10	True
gRNA_12928	U2af1	761.77/970.21/11119	3304.9/5169.3/1360	970.21	3304.9	1.7672	5.1519e+07	1.1709e+05	6.8227	1	4.4761e-12	8.9523e-12	9.1896e-10	True
gRNA_14005	Fat1	440.81/530.03/336.91	253.09/2588/1787.8	440.81	1787.8	2.0175	9377.6	39034	6.8178	1	4.6823e-12	9.3647e-12	9.4662e-10	True
gRNA_12230	Tbx3	222.88/709.73/1761.1	2581.5/8008.3/957.73	709.73	2581.5	1.8614	6.7122e+05	75757	6.8004	1	5.2421e-12	1.0484e-11	1.0518e-09	True
gRNA_5199	Idh2	691.43/1280.6/774.89	2758.6/4267.6/1115.3	774.89	2758.6	1.8305	1.3135e+05	85615	6.7797	1	6.0473e-12	1.2095e-11	1.2042e-09	True
gRNA_3749	Ercc4	300.15/511.88/596.49	1989.9/3779.1/1768.4	511.88	1989.9	1.9567	25994	48062	6.7418	1	7.8994e-12	1.5799e-11	1.5612e-09	True
gRNA_7178	Mga	226.85/448.35/313.17	1362.4/2138/791.36	313.17	1362.4	2.1176	12862	24257	6.737	1	8.2674e-12	1.6535e-11	1.6219e-09	True
gRNA_10241	Rab35	94.106/107.09/393.57	736.06/341.28/602.1	107.09	602.1	2.4801	41119	5458.5	6.6999	1	1.1253e-11	2.2507e-11	2.1596e-09	True
gRNA_3973	Ezh2	2831.1/2958.7/5202.2	9264/7943.1/2654.9	2958.7	7943.1	1.4244	2.5248e+06	5.5388e+05	6.6973	1	1.0616e-11	2.1232e-11	2.0673e-09	True
gRNA_9531	Prdm14	2486.4/2626.5/5539.9	7209.8/7844.4/2882.9	2626.5	7209.8	1.4564	4.2536e+06	4.6915e+05	6.6914	1	1.1054e-11	2.2108e-11	2.1369e-09	True
gRNA_1701	Btk	731.06/548.18/535.99	1731.5/3979.9/2086.2	548.18	2086.2	1.9262	16796	52873	6.6889	1	1.1342e-11	2.2684e-11	2.1611e-09	True
gRNA_7444	Mtor	476.48/581.76/643.96	2171.3/2839/907.55	581.76	2171.3	1.8982	7476.8	57436	6.6324	1	1.6641e-11	3.3282e-11	3.1257e-09	True
