sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_3523	Erbb3	47.04/255.04/107.67	337.36/587.26/657.26/319.6	107.67	462.31	2.092	12696	9610.3	3.6176	0.99983	0.00017208	0.00034416	0.010229	True
gRNA_7429	Mtor	111.72/216.78/143.56	722.92/463.99/767.84/267.75	143.56	593.46	2.0399	3187.5	16832	3.4677	0.9997	0.00030312	0.00060624	0.017532	True
gRNA_12386	Tet2	439.53/577.37/736.12	3086.1/2486.8/1228.8/2137.7	577.37	2312.3	1.9999	22101	2.55e+05	3.4356	0.99966	0.00033836	0.00067672	0.019055	True
gRNA_895	Arid5b	19.11/57.383/47.61	263.46/150.59/246.01/107.95	47.61	198.3	2.0356	453.88	1971.1	3.3941	0.9996	0.00040108	0.00080215	0.022008	True
gRNA_9115	Pik3r3	35.28/118.31/32.228	64.26/244.21/154.07/135.46	35.28	144.76	2.0064	3451.5	1105	3.2935	0.99942	0.00057818	0.0011564	0.030932	True
gRNA_3905	Etv6	126.42/238.03/140.63	313.27/771/751.69/362.99	140.63	557.34	1.979	4844.6	16169	3.2771	0.99939	0.00060571	0.0012114	0.031615	True
gRNA_2569	Daxx	95.55/150.19/70.316	626.53/367.47/382.68/289.97	95.55	375.08	1.9617	1811	7617.1	3.2028	0.99921	0.00078835	0.0015767	0.040168	True
gRNA_12548	Trp53	149.94/192.69/78.373	947.83/668.08/157.79/489.99	149.94	579.03	1.9422	3474.9	18320	3.1702	0.99912	0.00087948	0.001759	0.043769	True
gRNA_2703	Dnmt3a	72.03/203.32/111.33	613.68/484.35/359.07/156.63	111.33	421.71	1.9119	5003.2	10257	3.0646	0.99874	0.001261	0.0025219	0.060369	True
gRNA_12026	Stat3	66.15/279.83/83.5	377.53/258.16/216.19/472	83.5	317.84	1.9158	19424	5860.6	3.0611	0.99872	0.0012786	0.0025571	0.060369	True
gRNA_8775	Pik3ca	651.21/638.3/799.85	861.08/3088.6/1703.4/3066.9	651.21	2385.2	1.8713	11130	3.2266e+05	3.0526	0.9987	0.0012977	0.0025953	0.060369	True
gRNA_1035	Atm	186.69/526.37/254.9	1137.4/744.25/1162.9/592.64	254.9	940.82	1.8799	39174	51595	3.0198	0.99854	0.0014554	0.0029108	0.065786	True
gRNA_4621	Foxo1	27.93/111.93/43.948	117.27/218.62/296.95/115.35	43.948	167.95	1.9103	2439.3	1688.5	3.0177	0.99851	0.001485	0.00297	0.065786	True
gRNA_13011	Vhl	123.48/243.7/153.82	673.12/508.18/634.9/205.31	153.82	571.54	1.8868	4499.8	19255	3.0104	0.99849	0.0015063	0.0030126	0.065786	True
gRNA_10657	Rictor	44.1/126.81/65.189	277.92/316.31/146.61/212.72	65.189	245.32	1.8959	2120.9	3623.5	2.9924	0.99839	0.0016081	0.0032163	0.068829	True
gRNA_13007	Vhl	163.17/121.14/45.412	1.6065/0/0/40.215	121.14	0.80324	-6.0818	3750.7	12090	2.9036	0.0018443	0.99816	0.0036886	0.077389	False
gRNA_10971	Runx1	47.04/140.27/74.711	257.04/285.49/431.13/232.82	74.711	271.26	1.8464	2531.8	4721.5	2.8605	0.99755	0.0024548	0.0049096	0.10102	True
gRNA_8999	Pik3cg	42.63/194.11/68.851	265.07/287.23/221.16/232.82	68.851	248.95	1.8393	8188.8	4029	2.8373	0.99736	0.0026423	0.0052846	0.10669	True
gRNA_10969	Runx1	204.33/437.81/205.82	687.58/833.21/738.02/710.11	205.82	724.07	1.8097	26911	33986	2.8112	0.99716	0.0028439	0.0056878	0.1127	True
gRNA_7513	Myd88	74.97/260/103.28	383.95/345.38/341.68/530.2	103.28	364.67	1.8101	12681	8861.5	2.7767	0.99682	0.0031787	0.0063574	0.12228	True
gRNA_12601	Trp53	170.52/426.48/189.71	348.61/763.44/1445/557.72	189.71	660.58	1.7946	28214	28987	2.7657	0.99673	0.0032745	0.0065489	0.12228	True
gRNA_3579	Erbb3	94.08/65.176/34.426	316.48/137.22/146.61/320.66	65.176	231.54	1.8131	890.51	3622.1	2.7643	0.99669	0.0033142	0.0066283	0.12228	True
gRNA_6743	Lats1	364.56/339.34/249.77	2053.1/1016.4/1322/974.68	339.34	1169.2	1.7817	4329.5	90232	2.7626	0.99671	0.0032934	0.0065868	0.12228	True
gRNA_10504	Rbm10	147/253.62/101.08	560.66/544.82/455.98/479.4	147	512.11	1.7937	6738.2	17626	2.7501	0.99656	0.0034406	0.0068812	0.12272	True
gRNA_7393	Mtor	255.78/309.59/323.75	3331.9/1379.8/552.9/749.27	309.59	1064.5	1.7785	1547.8	75422	2.7489	0.99656	0.0034356	0.0068713	0.12272	True
gRNA_896	Arid5b	149.94/238.03/112.07	501.22/384.34/539.23/1512.3	149.94	520.23	1.7879	4597.5	18320	2.7357	0.99641	0.0035936	0.0071873	0.1246	True
gRNA_11306	Smad4	241.08/288.33/159.68	1291.6/726.23/931.85/431.78	241.08	829.04	1.7777	4429.7	46276	2.7332	0.99639	0.0036099	0.0072198	0.1246	True
gRNA_13281	safe_target	49.98/214.66/176.52	613.68/1236.2/314.34/597.93	176.52	605.81	1.7732	8733.6	25187	2.7049	0.99606	0.0039399	0.0078797	0.13383	True
gRNA_11670	Socs1	69.09/149.48/66.654	303.63/104.08/213.7/265.63	69.09	239.67	1.7798	3234.2	4056.2	2.6783	0.9957	0.0042971	0.0085941	0.14368	True
gRNA_7481	Myc	66.15/132.48/62.259	277.92/237.81/219.92/214.83	66.15	228.86	1.7753	2207.2	3727.9	2.665	0.99553	0.0044729	0.0089459	0.14726	True
gRNA_3525	Erbb3	104.37/445.61/194.1	1563.1/373.29/926.88/262.46	194.1	650.08	1.7386	35653	30312	2.619	0.99492	0.0050822	0.010164	0.16212	True
gRNA_12579	Trp53	119.07/65.884/66.654	244.19/211.07/104.37/260.34	66.654	227.63	1.7567	1374	3783.2	2.6171	0.99485	0.0051514	0.010303	0.16212	True
gRNA_1551	Braf	855.54/613.5/750.77	3897.3/2577/2339.6/1643.5	750.77	2458.3	1.7099	14909	4.2617e+05	2.6156	0.99491	0.0050902	0.01018	0.16212	True
gRNA_1149	Atrx	58.8/165.77/102.54	374.31/203.51/314.34/571.48	102.54	344.33	1.7377	2955.8	8739.6	2.5863	0.99438	0.0056162	0.011232	0.17418	True
gRNA_7902	Notch1	147/225.99/69.584	578.34/605.87/331.74/398.97	147	488.66	1.7262	6116.4	17626	2.5734	0.99418	0.0058151	0.01163	0.17778	True
gRNA_7510	Myd88	210.21/529.91/474.63	1486/1051.3/2439/1528.2	474.63	1507.1	1.6648	36488	1.7385e+05	2.4762	0.99239	0.0076094	0.015219	0.22935	True
gRNA_6889	Map2k4	114.66/256.45/246.84	441.78/811.7/766.6/862.5	246.84	789.15	1.6727	8781.9	48459	2.4636	0.99208	0.007916	0.015832	0.23528	True
gRNA_10617	Rheb	1048.1/583.75/766.15	2449.9/2351.4/3920/1204.3	766.15	2400.6	1.6464	56385	4.4341e+05	2.4546	0.99194	0.0080595	0.016119	0.23626	True
gRNA_4735	Gata2	255.78/441.35/279.07	841.8/1130.3/933.09/474.11	279.07	887.44	1.6655	13440	61582	2.4516	0.99182	0.0081777	0.016355	0.23649	True
gRNA_6080	Keap1	171.99/204.74/117.93	364.67/1462.3/583.96/498.45	171.99	541.21	1.6482	1997.7	23940	2.3862	0.99018	0.0098183	0.019637	0.28015	True
gRNA_5373	Inha	279.3/495.2/243.91	946.22/771/977.82/789.48	279.3	867.85	1.6321	23932	61682	2.3698	0.98977	0.010234	0.020468	0.28817	True
gRNA_5625	Irs1	167.58/226.7/172.86	661.87/658.78/326.77/415.91	172.86	537.34	1.6306	1463.2	24177	2.3441	0.989	0.011002	0.022004	0.30576	True
gRNA_3524	Erbb3	196.98/382.55/221.2	737.38/602.38/606.32/1174.7	221.2	671.85	1.5984	13311	39120	2.2784	0.98693	0.013072	0.026143	0.35863	True
gRNA_9114	Pik3r3	133.77/200.49/73.978	366.28/446.55/123/484.7	133.77	406.42	1.596	4013.1	14667	2.2513	0.98592	0.014079	0.028159	0.38139	True
gRNA_2	Abl1	2.94/185.61/41.018	104.42/143.62/340.43/21.166	41.018	124.02	1.5731	11178	1477.8	2.1591	0.98201	0.017993	0.035986	0.48131	True
gRNA_2658	Dis3	101.43/391.76/145.76	430.54/402.36/417.47/650.85	145.76	424	1.534	31242	17338	2.1131	0.98003	0.019973	0.039947	0.52769	True
gRNA_1977	Cd79a	171.99/399.56/173.59	507.65/548.3/362.8/497.4	173.59	502.52	1.5281	25531	24378	2.1067	0.97973	0.020269	0.040537	0.52896	True
gRNA_12556	Trp53	177.87/249.37/131.84	767.9/572.73/424.92/440.25	177.87	506.49	1.5045	3615.3	25563	2.0553	0.97702	0.022978	0.045957	0.59246	True
gRNA_7514	Myd88	223.44/309.59/168.47	565.48/695.41/966.63/460.36	223.44	630.45	1.4923	5221.7	39896	2.0377	0.97606	0.023942	0.047884	0.60995	True
gRNA_12271	Tcf3	151.41/463.32/258.56	711.67/869.26/729.32/448.71	258.56	720.5	1.4749	26703	53053	2.0055	0.97417	0.025832	0.051663	0.63964	True
gRNA_5194	Idh2	330.75/309.59/172.13	1092.4/627.96/1216.4/559.83	309.59	860.19	1.4713	9671.3	75422	2.0049	0.97416	0.025842	0.051685	0.63964	True
gRNA_10547	Rbm10	126.42/202.61/130.38	448.21/380.85/242.28/353.47	130.38	367.16	1.4866	2616.7	13951	2.0047	0.974	0.026004	0.052008	0.63964	True
gRNA_8803	Pik3ca	1084.9/624.13/890.67	2342.3/2508.9/1221.3/2621.4	890.67	2425.6	1.4444	54376	5.9529e+05	1.9894	0.97336	0.026635	0.05327	0.64772	True
gRNA_4770	Gata3	80.85/279.83/153.08	411.26/475.62/438.59/276.21	153.08	424.93	1.4669	10641	19077	1.9682	0.97169	0.028314	0.056628	0.67398	True
gRNA_3698	Ercc2	560.07/643.97/547.15	1526.2/1792.6/1519.5/1300.6	560.07	1522.8	1.4415	3602.9	2.4027e+05	1.9642	0.97166	0.028345	0.05669	0.67398	True
gRNA_7839	Nkx2-1	119.07/298.25/137.7	616.89/489/196.31/258.22	137.7	373.61	1.4334	13062	15519	1.8937	0.96634	0.033658	0.067317	0.79153	True
gRNA_8782	Pik3ca	258.72/583.04/611.6	1320.5/1482.1/1842.6/1595.9	583.04	1539	1.3988	53000	2.5992e+05	1.8751	0.96521	0.034787	0.069575	0.80094	True
gRNA_8824	Pik3ca	1077.5/809.03/651.89	1437.8/1519.9/2950.8/2730.4	809.03	2125.1	1.3922	48387	4.9325e+05	1.874	0.96519	0.034807	0.069615	0.80094	True
gRNA_4578	Foxa1	29.4/121.85/58.597	114.06/204.09/217.43/83.605	58.597	159.07	1.4254	2426.8	2946.7	1.851	0.96268	0.037319	0.074637	0.84065	True
gRNA_1978	Cd79a	230.79/281.25/380.88	719.71/263.98/1151.8/761.97	281.25	740.84	1.3941	6236.1	62526	1.838	0.96202	0.037984	0.075968	0.84672	True
gRNA_4628	Foxo1	85.26/179.23/90.825	380.74/170.36/241.04/245.52	90.825	243.28	1.4116	3923.6	6901.5	1.8351	0.96147	0.038525	0.077051	0.84994	True
gRNA_2494	Ctnnb1	499.8/430.02/363.3	102.82/58.726/38.516/47.623	430.02	53.175	-2.9921	4660.4	1.4334e+05	1.7938	0.036426	0.96357	0.072851	0.82926	False
gRNA_3522	Erbb3	246.96/224.57/142.1	551.03/594.24/289.49/893.19	224.57	572.63	1.3465	3651.8	40292	1.734	0.95225	0.047745	0.09549	0.99793	True
gRNA_10548	Rbm10	67.62/231.66/60.062	102.82/192.46/242.28/158.74	67.62	175.6	1.3638	13483	3890.4	1.7312	0.95155	0.048448	0.096896	0.99793	True
gRNA_10634	Rhoa	238.14/403.1/254.9	335.76/946.01/418.71/877.32	254.9	648.02	1.3427	11123	51595	1.7307	0.95196	0.048042	0.096085	0.99793	True
gRNA_5374	Inha	36.75/82.178/32.228	134.95/77.332/115.55/24.341	36.75	96.441	1.368	1042.1	1195.5	1.7264	0.95077	0.049226	0.098453	0.99793	True
gRNA_4141	Fbxw7	715.89/692.14/572.78	157.44/117.45/63.366/79.372	692.14	98.412	-2.8017	7405.1	3.6351e+05	1.726	0.042176	0.95782	0.084353	0.921	False
gRNA_671	Arid1a	458.64/325.17/277.6	33.736/120.94/64.608/16.933	325.17	49.172	-2.7007	10038	83018	1.6912	0.045395	0.9546	0.090791	0.98127	False
gRNA_3906	Etv6	51.45/128.23/48.342	125.31/138.38/146.61/104.77	51.45	131.85	1.3407	2952.2	2290.4	1.6799	0.94587	0.054133	0.10827	0.99793	True
gRNA_2458	Ctnnb1	254.31/467.57/329.61	44.982/123.85/29.819/58.206	329.61	51.594	-2.6522	12351	85244	1.6733	0.047132	0.95287	0.094263	0.99793	False
gRNA_9085	Pik3r2	590.94/464.02/489.28	1220.9/1189.1/715.66/1228.7	489.28	1205	1.2985	5486	1.8449e+05	1.6663	0.94519	0.054805	0.10961	0.99793	True
gRNA_11223	Smad2	965.79/659.55/1215.9	2234.6/541.33/2456.3/3084.9	965.79	2345.5	1.2792	78164	6.9745e+05	1.6521	0.94378	0.056218	0.11244	0.99793	True
gRNA_5621	Irf8	246.96/399.56/202.89	1047.4/395.38/821.27/351.35	246.96	608.33	1.2971	12614	48505	1.6408	0.94197	0.058026	0.11605	0.99793	True
gRNA_2777	Dnmt3a	336.63/530.62/502.47	1553.5/1121.6/852.33/1321.8	502.47	1221.7	1.2801	14147	1.9433e+05	1.6315	0.94112	0.058876	0.11775	0.99793	True
gRNA_5236	Igf1r	133.77/452.69/142.83	525.32/382.59/320.55/200.02	142.83	351.57	1.2936	48048	16665	1.617	0.93885	0.061148	0.1223	0.99793	True
gRNA_993	Atm	302.82/323.05/488.55	443.39/413.41/1266.1/1128.1	323.05	785.76	1.2797	13900	81961	1.6163	0.93909	0.060911	0.12182	0.99793	True
gRNA_2440	Ctcf	1305.4/720.48/774.94	179.93/251.19/91.942/48.681	774.94	135.93	-2.5025	1.4215e+05	4.5341e+05	1.616	0.053044	0.94696	0.10609	0.99793	False
gRNA_13270	safe_target	377.79/466.86/353.78	869.11/1368.7/700.75/951.4	377.79	910.26	1.2665	4254.9	1.1129e+05	1.5961	0.93661	0.06339	0.12678	0.99793	True
gRNA_6111	Kit	173.46/330.13/178.72	478.73/301.77/656.02/390.51	178.72	434.62	1.2773	11476	25802	1.5931	0.93591	0.064087	0.12817	0.99793	True
gRNA_11449	Smarca4	543.9/460.48/438.74	216.88/126.17/49.698/34.923	460.48	87.936	-2.3754	3715.5	1.6386e+05	1.5673	0.058519	0.94148	0.11704	0.99793	False
gRNA_4577	Foxa1	107.31/308.17/106.94	263.46/214.55/257.19/304.79	107.31	260.33	1.2707	20172	9547.5	1.566	0.93209	0.067913	0.13583	0.99793	True
gRNA_12536	Trp53	339.57/447.73/380.15	827.34/1099.5/971.6/831.81	380.15	901.71	1.2439	3107.1	1.1265e+05	1.554	0.93103	0.068971	0.13794	0.99793	True
gRNA_871	Arid2	523.32/512.91/386.01	1333.4/936.13/1292.2/1097.4	512.91	1194.8	1.2184	8106.1	2.0231e+05	1.516	0.92582	0.07418	0.14836	0.99793	True
gRNA_5776	Jak2	164.64/323.75/400.66	80.324/61.052/37.274/129.11	323.75	70.688	-2.1795	15616	82312	1.4898	0.068133	0.93187	0.13627	0.99793	False
gRNA_10572	Recql	288.12/419.39/320.08	1306.1/506.44/979.06/422.26	320.08	742.75	1.2119	5442	80499	1.4897	0.9217	0.078301	0.1566	0.99793	True
gRNA_13273	safe_target	8.82/267.79/163.34	382.34/399.45/216.19/378.87	163.34	380.61	1.2154	17393	21648	1.4767	0.91936	0.080644	0.16129	0.99793	True
gRNA_5865	Kdm5c	301.35/364.14/302.51	740.59/474.46/654.78/810.65	302.51	697.68	1.2029	1899.8	72089	1.4718	0.91893	0.081066	0.16213	0.99793	True
gRNA_3686	Ercc2	195.51/393.89/250.5	372.71/1070.4/603.84/554.54	250.5	579.19	1.206	11792	49873	1.4718	0.91883	0.081168	0.16234	0.99793	True
gRNA_12754	Traf7	145.53/58.092/71.781	14.458/11.047/44.729/17.991	71.781	16.225	-2.0791	2813.1	4368.6	1.4648	0.071483	0.92852	0.14297	0.99793	False
gRNA_7816	Nfe2l2	782.04/456.94/424.83	512.47/808.79/1267.3/1473.1	456.94	1038.1	1.182	53360	1.614e+05	1.4464	0.91514	0.084862	0.16972	0.99793	True
gRNA_3086	Ep300	79.38/126.1/93.755	204.02/165.13/231.1/245.52	93.755	217.56	1.2058	626.47	7341.1	1.445	0.91399	0.086009	0.17202	0.99793	True
gRNA_13603	non_target	241.08/342.17/376.48	94.783/72.681/72.063/224.36	342.17	83.732	-2.018	5698.6	91710	1.4223	0.077472	0.92253	0.15494	0.99793	False
gRNA_2240	Crebbp	789.39/521.41/544.95	142.98/129.08/328.01/21.166	544.95	136.03	-1.9943	30152	2.2775e+05	1.4116	0.07903	0.92097	0.15806	0.99793	False
gRNA_10623	Rhoa	931.98/665.93/1398.3	115.67/233.16/242.28/233.88	931.98	233.52	-1.9921	1.441e+05	6.5049e+05	1.4111	0.079115	0.92089	0.15823	0.99793	False
gRNA_12592	Trp53	16.17/195.53/101.08	245.79/672.73/216.19/197.9	101.08	230.99	1.1844	8065.1	8498.2	1.4092	0.90807	0.091925	0.18385	0.99793	True
gRNA_2011	Cdh1	107.31/274.87/235.12	673.12/1618.7/350.37/386.28	235.12	529.7	1.1684	8957.8	44068	1.4033	0.90759	0.092408	0.18482	0.99793	True
gRNA_3224	Epha5	585.06/394.6/484.89	377.53/1140.8/1450/1021.2	484.89	1081	1.155	9093.3	1.8126e+05	1.4002	0.90749	0.092511	0.18502	0.99793	True
gRNA_4547	Foxa1	1178.9/620.59/798.38	125.31/211.07/213.7/206.37	798.38	208.72	-1.9304	88217	4.8062e+05	1.3843	0.083139	0.91686	0.16628	0.99793	False
gRNA_5501	Inppl1	72.03/255.74/145.03	231.33/388.99/263.4/457.18	145.03	326.19	1.1639	8793.5	17168	1.3827	0.90369	0.096305	0.19261	0.99793	True
gRNA_3682	Ercc2	214.62/512.91/226.33	359.85/886.13/277.07/649.79	226.33	504.82	1.1538	41132	40909	1.3769	0.90296	0.09704	0.19408	0.99793	True
gRNA_2134	Chek2	304.29/320.92/258.56	923.73/510.51/438.59/840.28	304.29	675.4	1.1477	1184	72922	1.3743	0.90268	0.097323	0.19465	0.99793	True
gRNA_13600	non_target	302.82/213.24/277.6	178.32/35.468/36.031/111.12	277.6	73.576	-1.9014	2389.3	60952	1.3725	0.084949	0.91505	0.1699	0.99793	False
gRNA_12272	Tcf3	176.4/398.85/169.93	318.08/514.58/387.65/398.97	176.4	393.31	1.1523	24763	25153	1.3677	0.90115	0.098851	0.1977	0.99793	True
gRNA_2723	Dnmt3a	574.77/351.38/447.53	563.88/1475.7/1320.7/648.73	447.53	984.73	1.136	12717	1.5497e+05	1.3646	0.90118	0.098816	0.19763	0.99793	True
gRNA_10274	Rad21	1396.5/848.7/1100.2	306.84/249.44/468.41/289.97	1100.2	298.41	-1.8788	75523	8.9988e+05	1.3621	0.086587	0.91341	0.17317	0.99793	False
gRNA_11582	Smc1a	735/505.82/590.36	99.602/302.93/161.52/159.8	590.36	160.66	-1.8711	14033	2.6634e+05	1.3581	0.087221	0.91278	0.17444	0.99793	False
gRNA_3383	Epha7	1101/580.21/700.23	265.07/193.04/188.85/112.18	700.23	190.95	-1.8692	87522	3.7187e+05	1.3573	0.087344	0.91266	0.17469	0.99793	False
gRNA_8513	Pax5	63.21/558.95/573.52	2247.5/1139.6/1302.1/738.68	558.95	1220.9	1.1257	1.2299e+05	2.3934e+05	1.353	0.89921	0.10079	0.20158	0.99793	True
gRNA_4627	Foxo1	30.87/194.11/81.303	151.01/213.39/145.37/214.83	81.303	182.2	1.1544	7634.6	5564.6	1.3526	0.89782	0.10218	0.20436	0.99793	True
gRNA_13269	safe_target	66.15/452.69/362.57	1033/436.67/752.93/838.16	362.57	795.55	1.1315	47993	1.0269e+05	1.3511	0.8986	0.1014	0.20281	0.99793	True
gRNA_3677	Ercc2	468.93/608.55/485.62	1155.1/1037.9/1083.4/901.66	485.62	1060.7	1.1254	7694.5	1.818e+05	1.3486	0.89832	0.10168	0.20335	0.99793	True
gRNA_6992	Max	1711.1/728.98/1045.2	428.93/238.39/144.13/342.89	1045.2	290.64	-1.8429	2.7169e+05	8.1407e+05	1.3461	0.08914	0.91086	0.17828	0.99793	False
gRNA_11298	Smad4	589.47/702.06/579.38	1298/1260/1115.7/1510.2	589.47	1279	1.1162	6389.1	2.6555e+05	1.3381	0.89649	0.10351	0.20701	0.99793	True
gRNA_2215	Crebbp	333.69/303.92/243.18	65.866/32.561/155.31/104.77	303.92	85.318	-1.8207	2288	72748	1.3364	0.090703	0.9093	0.18141	0.99793	False
