sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_2703	Dnmt3a	93.584/268.87/143.24	364.56/416.21/516.19	143.24	416.21	1.5323	9124.7	12936	2.4001	0.99085	0.0091469	0.018294	0.88974	True
gRNA_4577	Foxa1	139.42/407.53/137.59	301.29/434.38/400.67	139.42	400.67	1.5162	35942	12290	2.3565	0.9897	0.010297	0.020595	0.9581	True
gRNA_11608	Smo	97.404/215.47/75.39	253.84/276.97/305.31	97.404	276.97	1.4982	7212.6	6233.8	2.2743	0.98713	0.012872	0.025744	0.99907	True
gRNA_10106	Ptprt	223.46/234.21/104.6	699.06/385.94/617.04	223.46	617.04	1.4613	7120.7	30066	2.2699	0.98712	0.012879	0.025757	0.99907	True
gRNA_10969	Runx1	265.47/578.97/264.81	492.66/1048.1/716.06	265.47	716.06	1.4281	49140	41700	2.2065	0.98486	0.015138	0.030277	0.99907	True
gRNA_1726	Card11	30.558/295.11/142.3	416.75/262.59/383.24	142.3	383.24	1.423	17918	12775	2.1318	0.98157	0.018431	0.036861	0.99907	True
gRNA_5374	Inha	47.747/108.67/41.465	28.469/133.19/264.97	47.747	133.19	1.4609	1875.8	1625.8	2.119	0.98067	0.019328	0.038656	0.99907	True
gRNA_895	Arid5b	24.828/75.884/61.254	81.452/301.94/167.78	61.254	167.78	1.4389	770.45	2597.6	2.0902	0.97933	0.020672	0.041344	0.99907	True
gRNA_11798	Sox9	120.32/192.05/145.13	402.51/384.43/319.98	145.13	384.43	1.3993	1408.7	13260	2.0781	0.97897	0.021031	0.042062	0.99907	True
gRNA_4735	Gata2	332.32/583.65/359.05	922.06/1041.3/907.69	359.05	922.06	1.3583	25582	74005	2.0696	0.97877	0.021227	0.042454	0.99907	True
gRNA_12561	Trp53	318.95/481.54/341.14	1170.4/868/452.93	341.14	868	1.3448	10102	67149	2.0332	0.9768	0.023199	0.046398	0.99907	True
gRNA_3580	Erbb3	326.59/353.19/150.78	719.62/830.92/865.51	326.59	830.92	1.3446	15808	61811	2.0285	0.97653	0.023471	0.046943	0.99907	True
gRNA_12831	Tsc1	254.01/135.84/85.756	189/352.65/355.74	135.84	352.65	1.3698	8236.5	11699	2.0044	0.97486	0.025142	0.050283	0.99907	True
gRNA_8831	Pik3ca	17.189/67.453/33.926	98.058/92.324/43.092	33.926	92.324	1.418	702.09	856.94	1.9949	0.97374	0.026262	0.052524	0.99907	True
gRNA_10363	Rara	63.026/275.43/95.18	192.16/303.46/248.47	95.18	248.47	1.375	16762	5967.5	1.9843	0.9735	0.026497	0.052995	0.99907	True
gRNA_10596	Ret	190.99/356.94/237.48	601/790.05/503.35	237.48	601	1.3359	8215.9	33748	1.9788	0.97348	0.026518	0.053036	0.99907	True
gRNA_5373	Inha	362.88/654.85/313.81	900.71/995.13/592.29	362.88	900.71	1.3092	43829	75512	1.9572	0.97225	0.02775	0.055501	0.99907	True
gRNA_3524	Erbb3	255.92/505.9/284.6	619.19/693.19/785.74	284.6	693.19	1.2813	24898	47590	1.873	0.96622	0.033781	0.067562	0.99907	True
gRNA_12989	Vhl	72.575/113.36/46.176	3.954/71.892/8.2517	72.575	8.2517	-2.9914	1180.1	3576.1	1.8491	0.032222	0.96778	0.064445	0.99907	False
gRNA_6080	Keap1	223.46/270.75/151.72	543.27/454.81/577.62	223.46	543.27	1.2779	3691.1	30066	1.8445	0.96387	0.036125	0.072251	0.99907	True
gRNA_7902	Notch1	190.99/298.85/89.526	498.99/199.78/463.93	190.99	463.93	1.276	10965	22319	1.827	0.96236	0.037638	0.075275	0.99907	True
gRNA_4829	Gli1	61.116/153.64/158.32	374.84/325.4/406.17	153.64	374.84	1.2812	4291.5	14774	1.8198	0.96165	0.038348	0.076695	0.99907	True
gRNA_4621	Foxo1	36.288/148.02/56.543	144.71/111.24/141.2	56.543	141.2	1.3052	4389.3	2234.2	1.7909	0.95855	0.041452	0.082905	0.99907	True
gRNA_6472	Kmt2d	129.87/91.811/44.292	260.96/152.86/224.63	91.811	224.63	1.2816	1853.3	5574.5	1.7789	0.95775	0.042249	0.084499	0.99907	True
gRNA_7839	Nkx2-1	154.7/394.41/177.17	433.35/387.46/424.5	177.17	424.5	1.2559	23850	19355	1.7778	0.95803	0.041974	0.083947	0.99907	True
gRNA_3905	Etv6	164.25/314.78/180.94	504.53/288.32/431.84	180.94	431.84	1.2504	9096.2	20144	1.7678	0.95711	0.042886	0.085772	0.99907	True
gRNA_1010	Atm	122.23/446.87/251.61	317.9/588.75/655.55	251.61	588.75	1.2232	27433	37664	1.7372	0.95438	0.04562	0.09124	0.99907	True
gRNA_10971	Runx1	61.116/185.5/96.122	530.62/183.13/231.05	96.122	231.05	1.2565	4606.5	6079.7	1.7304	0.95312	0.04688	0.093759	0.99907	True
gRNA_12272	Tcf3	229.19/527.44/218.63	412.79/534.27/639.96	229.19	534.27	1.2175	44535	31546	1.7177	0.95239	0.047613	0.095227	0.99907	True
gRNA_3012	Egfr	131.78/550.86/294.96	680.08/1224.4/625.29	294.96	680.08	1.2024	46057	50937	1.7064	0.95138	0.048617	0.097233	0.99907	True
gRNA_11285	Smad4	32.468/178.94/58.427	70.381/141.51/242.05	58.427	141.51	1.2619	7598.3	2376.5	1.7044	0.95009	0.049915	0.099829	0.99907	True
gRNA_6833	Map2k1	208.18/313.84/171.51	249.89/516.11/481.35	208.18	481.35	1.2054	6254.8	26284	1.685	0.94892	0.051084	0.10217	0.99907	True
gRNA_6842	Map2k1	219.64/262.32/150.78	309.2/504.75/536.36	219.64	504.75	1.1968	3281.4	29098	1.6715	0.94749	0.05251	0.10502	0.99907	True
gRNA_1977	Cd79a	223.46/528.38/223.34	509.27/712.11/352.99	223.46	509.27	1.1848	46489	30066	1.6484	0.94492	0.055079	0.11016	0.99907	True
gRNA_1382	Bcl2	147.06/307.28/164.92	376.42/574.38/222.8	164.92	376.42	1.1857	10294	16896	1.6271	0.94224	0.057763	0.11553	0.99907	True
gRNA_6712	Kras	414.44/559.3/210.15	912.57/966.37/401.58	414.44	912.57	1.1369	31359	97208	1.5977	0.93937	0.060626	0.12125	0.99907	True
gRNA_7393	Mtor	332.32/409.4/416.53	898.34/563.02/1092	409.4	898.34	1.1318	2996.3	94972	1.5866	0.93799	0.062012	0.12402	0.99907	True
gRNA_12556	Trp53	231.09/329.77/169.63	502.94/590.27/459.34	231.09	502.94	1.1185	6757.4	32047	1.5186	0.92854	0.071464	0.14293	0.99907	True
gRNA_1036	Atm	53.477/146.15/73.505	165.28/136.97/187.95	73.505	165.28	1.1582	2839	3663	1.5163	0.92709	0.072909	0.14582	0.99907	True
gRNA_11607	Smo	200.54/367.24/183.76	332.92/555.46/435.51	200.54	435.51	1.115	14036	24484	1.5017	0.92601	0.073992	0.14798	0.99907	True
gRNA_5618	Irf8	219.64/303.54/118.74	321.06/614.48/468.51	219.64	468.51	1.0895	8609.8	29098	1.459	0.91978	0.08022	0.16044	0.99907	True
gRNA_11284	Smad4	78.305/158.33/20.732	171.6/204.32/113.69	78.305	171.6	1.122	4859	4127.4	1.4522	0.91759	0.082407	0.16481	0.99907	True
gRNA_3976	Ezh2	0/10.305/21.675	2.3724/3.7838/0	10.305	2.3724	-1.7452	117.73	95.363	1.4514	0.073329	0.92667	0.14666	0.99907	False
gRNA_2658	Dis3	131.78/518.07/187.53	397.77/483.57/316.31	187.53	397.77	1.0807	56183	21560	1.4318	0.91537	0.084626	0.16925	0.99907	True
gRNA_9703	Ptpn1	234.91/237.02/118.74	276.78/552.43/493.27	234.91	493.27	1.067	6750.6	33060	1.4209	0.91387	0.086129	0.17226	0.99907	True
gRNA_4331	Fgfr3	309.4/745.73/350.56	647.66/727.24/876.51	350.56	727.24	1.0506	78924	70718	1.4165	0.91358	0.086418	0.17284	0.99907	True
gRNA_1381	Bcl2	164.25/312.91/130.99	320.27/403.35/347.49	164.25	347.49	1.0765	11602	16767	1.4151	0.91253	0.087467	0.17493	0.99907	True
gRNA_95	Akt1	28.648/125.54/81.044	51.401/174.81/181.54	81.044	174.81	1.0995	2362.5	4404.3	1.4129	0.91131	0.08869	0.17738	0.99907	True
gRNA_807	Arid1b	275.02/118.04/186.59	49.029/9.081/98.103	186.59	49.029	-1.9067	6259.5	21354	1.4013	0.08056	0.91944	0.16112	0.99907	False
gRNA_5501	Inppl1	93.584/338.2/186.59	390.65/581.19/286.06	186.59	390.65	1.062	15818	21354	1.3964	0.90959	0.09041	0.18082	0.99907	True
gRNA_3906	Etv6	66.846/169.57/62.197	143.92/149.08/143.95	66.846	143.95	1.0952	5286.8	3062.3	1.3933	0.90776	0.092245	0.18449	0.99907	True
gRNA_1048	Atm	252.1/639.86/464.59	1058.9/758.27/939.77	464.59	939.77	1.0148	37936	1.2079e+05	1.3673	0.90568	0.09432	0.18864	0.99907	True
gRNA_12604	Trp53	169.98/422.52/199.78	411.21/381.4/409.83	199.78	409.83	1.0329	25249	24310	1.3472	0.90115	0.098845	0.19769	0.99907	True
gRNA_2458	Ctnnb1	330.41/618.32/424.07	125.74/280.76/97.186	424.07	125.74	-1.7459	23252	1.0155e+05	1.3327	0.091321	0.90868	0.18264	0.99907	False
gRNA_1376	Bcl2	118.41/229.53/147.01	230.12/301.19/377.74	147.01	301.19	1.0297	3813.4	13589	1.3226	0.89627	0.10373	0.20746	0.99907	True
gRNA_2	Abl1	3.8198/245.45/52.773	112.29/96.864/110.94	52.773	110.94	1.0578	19761	1962.3	1.3131	0.89292	0.10708	0.21416	0.99907	True
gRNA_6480	Kmt2d	55.386/82.442/17.905	116.25/176.32/99.02	55.386	116.25	1.0561	1068.4	2149	1.3128	0.89295	0.10705	0.21409	0.99907	True
gRNA_3682	Ercc2	278.84/678.27/291.19	583.6/882.37/462.09	291.19	583.6	1.0005	74992	49707	1.3115	0.89512	0.10488	0.20976	0.99907	True
gRNA_2494	Ctnnb1	649.36/568.66/467.42	203.23/175.57/66.93	568.66	175.57	-1.6899	8381.1	1.774e+05	1.3089	0.095276	0.90472	0.19055	0.99907	False
gRNA_7511	Myd88	221.55/293.23/97.065	144.71/528.21/446.51	221.55	446.51	1.0078	10317	29580	1.308	0.8941	0.1059	0.2118	0.99907	True
gRNA_12597	Trp53	164.25/298.85/128.16	332.92/226.27/437.34	164.25	332.92	1.0149	9710.2	16767	1.3026	0.89267	0.10733	0.21466	0.99907	True
gRNA_6629	Kmt2d	93.584/186.43/86.699	191.37/180.86/295.23	93.584	191.37	1.0242	4334.1	5779.8	1.2863	0.88867	0.11133	0.22266	0.99907	True
gRNA_3525	Erbb3	135.6/589.27/249.73	493.45/438.16/676.64	249.73	493.45	0.9797	64158	37130	1.2648	0.88592	0.11408	0.22817	0.99907	True
gRNA_4770	Gata3	105.04/370.05/196.96	244.35/389.73/584.95	196.96	389.73	0.98098	19205	23661	1.2532	0.88324	0.11676	0.23353	0.99907	True
gRNA_2473	Ctnnb1	697.1/580.84/379.78	207.19/195.24/194.37	580.84	195.24	-1.568	26972	1.8469e+05	1.2487	0.10588	0.89412	0.21176	0.99907	False
gRNA_10546	Rbm10	183.35/630.5/334.54	523.5/650.81/818.75	334.54	650.81	0.95795	55224	64703	1.2433	0.88201	0.11799	0.23598	0.99907	True
gRNA_11532	Smarca4	763.95/520.89/359.99	97.267/182.38/207.21	520.89	182.38	-1.5089	42484	1.5013e+05	1.2174	0.11173	0.88827	0.22345	0.99907	False
gRNA_896	Arid5b	194.81/314.78/144.18	379.58/429.08/308.98	194.81	379.58	0.95877	8478	23174	1.2138	0.87505	0.12495	0.2499	0.99907	True
gRNA_9116	Pik3r3	217.73/241.71/71.621	76.707/71.892/119.19	217.73	76.707	-1.493	10961	28619	1.2026	0.11456	0.88544	0.22912	0.99907	False
gRNA_1550	Braf	313.22/756.97/453.28	858.8/1124.5/515.27	453.28	858.8	0.92041	55922	1.1526e+05	1.1945	0.87224	0.12776	0.25552	0.99907	True
gRNA_6834	Map2k1	169.98/133.97/118.74	328.97/261.08/214.54	133.97	261.08	0.95738	764.34	11395	1.1907	0.86945	0.13055	0.2611	0.99907	True
gRNA_13604	non_target	1123/706.38/918.82	317.9/340.54/672.97	918.82	340.54	-1.4293	43411	4.4195e+05	1.1819	0.11862	0.88138	0.23724	0.99907	False
gRNA_6488	Kmt2d	57.296/59.021/99.892	61.682/115.78/156.78	59.021	115.78	0.96029	836.69	2422.1	1.1533	0.85942	0.14058	0.28116	0.99907	True
gRNA_1343	Bap1	160.43/404.72/130.05	305.25/362.49/187.04	160.43	305.25	0.92379	30300	16035	1.1436	0.85916	0.14084	0.28168	0.99907	True
gRNA_12024	Stat3	150.88/265.13/180.94	403.3/99.892/341.99	180.94	341.99	0.91472	3995.7	20144	1.1347	0.85732	0.14268	0.28536	0.99907	True
gRNA_4587	Foxa1	1123/1098/543.75	351.11/623.57/444.67	1098	444.67	-1.3021	1.539e+05	6.2031e+05	1.1142	0.13259	0.86741	0.26519	0.99907	False
gRNA_10504	Rbm10	190.99/335.39/130.05	376.42/354.92/330.98	190.99	354.92	0.89053	12283	22319	1.0973	0.84851	0.15149	0.30298	0.99907	True
gRNA_12579	Trp53	154.7/87.126/85.756	167.65/164.97/140.28	87.126	164.97	0.9133	2284	5049.3	1.0955	0.84645	0.15355	0.30709	0.99907	True
gRNA_2775	Dnmt3a	462.19/455.31/229.94	602.58/820.32/1044.3	455.31	820.32	0.84794	25419	1.1624e+05	1.0706	0.84362	0.15638	0.31275	0.99907	True
gRNA_12271	Tcf3	196.72/612.7/332.66	521.13/868/603.29	332.66	603.29	0.85687	48450	64012	1.0697	0.84279	0.15721	0.31442	0.99907	True
gRNA_5623	Irs1	364.79/597.71/399.57	759.16/720.43/581.29	399.57	720.43	0.84881	20234	90683	1.0655	0.84211	0.15789	0.31579	0.99907	True
gRNA_10633	Rhoa	135.6/381.3/213.92	322.64/390.48/455.68	213.92	390.48	0.86516	17074	27677	1.0613	0.83983	0.16017	0.32034	0.99907	True
gRNA_10932	Runx1	276.93/490.91/373.18	718.83/672/501.52	373.18	672	0.84687	11562	79640	1.0589	0.84031	0.15969	0.31937	0.99907	True
gRNA_11071	Setbp1	158.52/237.02/97.065	347.95/263.35/290.64	158.52	290.64	0.87047	4969.6	15675	1.0553	0.83768	0.16232	0.32465	0.99907	True
gRNA_10049	Ptprt	401.07/641.74/329.83	721.2/665.19/718.81	401.07	718.81	0.84016	31497	91334	1.0514	0.83856	0.16144	0.32287	0.99907	True
gRNA_3907	Etv6	179.53/146.15/92.353	274.4/267.89/94.436	146.15	267.89	0.86976	2004.1	13438	1.0502	0.83621	0.16379	0.32759	0.99907	True
gRNA_2398	Ctcf	24.828/17.8/28.271	7.9079/10.595/15.587	24.828	10.595	-1.1555	30.626	478.93	1.043	0.14847	0.85153	0.29695	0.99907	False
gRNA_2440	Ctcf	1696/952.77/997.03	449.96/441.19/439.17	997.03	441.19	-1.1744	2.4524e+05	5.1629e+05	1.0395	0.14929	0.85071	0.29859	0.99907	False
gRNA_5228	Igf1r	192.9/608.95/323.23	642.91/578.92/409.83	323.23	578.92	0.83881	49310	60611	1.0385	0.83487	0.16513	0.33026	0.99907	True
gRNA_3085	Ep300	275.02/390.66/252.56	718.04/417.73/493.27	275.02	493.27	0.84051	6938.9	44595	1.0335	0.83323	0.16677	0.33353	0.99907	True
gRNA_3686	Ercc2	254.01/520.89/322.29	629.47/575.89/362.16	322.29	575.89	0.83546	22051	60275	1.0329	0.83342	0.16658	0.33316	0.99907	True
gRNA_11671	Socs1	488.93/577.1/249.73	191.37/221.73/274.14	488.93	221.73	-1.1373	32495	1.331e+05	1.0114	0.15591	0.84409	0.31183	0.99907	False
gRNA_6604	Kmt2d	204.36/298.85/109.32	517.97/261.84/364.91	204.36	364.91	0.83335	8981.2	25376	1.0079	0.82586	0.17414	0.34827	0.99907	True
gRNA_7558	Ncoa3	126.05/330.71/197.9	352.69/526.7/284.22	197.9	352.69	0.83046	11400	23876	1.0018	0.82417	0.17583	0.35167	0.99907	True
gRNA_1000	Atm	383.89/453.43/408.05	483.96/714.38/747.24	408.05	714.38	0.80643	1321.8	94377	0.99713	0.82449	0.17551	0.35101	0.99907	True
gRNA_11182	Sh2b3	504.21/491.84/260.1	131.27/227.78/278.72	491.84	227.78	-1.1071	26930	1.3461e+05	0.99345	0.16024	0.83976	0.32049	0.99907	False
gRNA_11449	Smarca4	706.65/608.95/564.48	467.36/283.03/231.05	608.95	283.03	-1.1027	5761.8	2.0206e+05	0.99225	0.16054	0.83946	0.32108	0.99907	False
gRNA_4440	Flt3	282.66/412.21/337.37	590.72/475.24/764.66	337.37	590.72	0.80631	4297.1	65746	0.98807	0.82165	0.17835	0.35669	0.99907	True
gRNA_4888	Gnas	38.198/28.105/18.848	10.28/12.865/31.173	28.105	12.865	-1.0699	93.78	603.16	0.98785	0.16161	0.83839	0.32323	0.99907	False
gRNA_7513	Myd88	97.404/343.82/132.88	365.35/196/237.47	132.88	237.47	0.83289	22878	11220	0.98741	0.81934	0.18066	0.36133	0.99907	True
gRNA_1928	Ccnd1	76.395/216.41/84.814	36.376/60.54/39.425	84.814	39.425	-1.086	8694.3	4799.1	0.97879	0.16384	0.83616	0.32768	0.99907	False
gRNA_10623	Rhoa	1210.9/880.63/1799	577.28/490.38/815.08	1210.9	577.28	-1.0674	2.2748e+05	7.4731e+05	0.97648	0.16441	0.83559	0.32883	0.99907	False
gRNA_13002	Vhl	2918.3/1190.7/1956.4	831.91/1054.2/942.53	1956.4	942.53	-1.0528	7.5575e+05	1.8627e+06	0.97221	0.16547	0.83453	0.33095	0.99907	False
gRNA_5372	Inha	318.95/237.96/213.92	77.498/112.76/168.7	237.96	112.76	-1.0708	3568.7	33877	0.96823	0.16647	0.83353	0.33293	0.99907	False
gRNA_3060	Ep300	179.53/405.65/486.27	779.72/329.94/701.39	405.65	701.39	0.78848	28815	93327	0.96807	0.8166	0.1834	0.3668	0.99907	True
gRNA_7481	Myc	85.944/175.19/80.102	105.18/153.62/238.38	85.944	153.62	0.83057	3999.4	4920.7	0.96478	0.81194	0.18806	0.37613	0.99907	True
gRNA_5236	Igf1r	173.8/598.64/183.76	302.87/322.38/349.32	183.76	322.38	0.80754	86112	20745	0.96239	0.81321	0.18679	0.37359	0.99907	True
gRNA_11581	Smc1a	953.03/672.65/967.82	631.05/430.59/461.18	953.03	461.18	-1.0456	39414	4.7379e+05	0.96077	0.16833	0.83167	0.33667	0.99907	False
gRNA_12991	Vhl	322.77/232.34/150.78	99.64/111.24/237.47	232.34	111.24	-1.0558	7414.7	32374	0.9591	0.16875	0.83125	0.33751	0.99907	False
gRNA_4033	Fat1	494.66/501.21/391.09	1166.4/848.32/798.58	494.66	848.32	0.77697	5385	1.3608e+05	0.95872	0.81446	0.18554	0.37109	0.99907	True
gRNA_12528	Trp53	76.395/337.26/233.71	482.38/407.13/397.91	233.71	407.13	0.79817	17736	32738	0.95848	0.81269	0.18731	0.37462	0.99907	True
gRNA_7812	Nfe2	147.06/277.31/137.59	230.12/258.81/344.74	147.06	258.81	0.81127	8526.8	13597	0.95834	0.81152	0.18848	0.37695	0.99907	True
gRNA_5624	Irs1	206.27/466.55/323.23	587.56/398.81/558.36	323.23	558.36	0.78675	17110	60611	0.95506	0.81249	0.18751	0.37502	0.99907	True
gRNA_7512	Myd88	175.71/410.34/214.86	552.76/334.49/374.08	214.86	374.08	0.79708	19872	27909	0.95304	0.81096	0.18904	0.37807	0.99907	True
gRNA_6913	Map3k1	1854.5/1015.5/1601.1	1218.6/595.57/788.49	1601.1	788.49	-1.021	2.0354e+05	1.2719e+06	0.94996	0.17107	0.82893	0.34213	0.99907	False
gRNA_10657	Rictor	57.296/167.7/83.871	148.67/81.729/162.28	83.871	148.67	0.81842	3866.3	4698.9	0.94528	0.80633	0.19367	0.38734	0.99907	True
gRNA_3703	Ercc2	87.854/192.05/91.41	235.66/146.05/161.37	91.41	161.37	0.81312	5070.8	5528.7	0.94083	0.80529	0.19471	0.38942	0.99907	True
gRNA_671	Arid1a	595.88/430.01/357.16	128.11/313.3/211.79	430.01	211.79	-1.0183	16410	1.0427e+05	0.93838	0.17402	0.82598	0.34805	0.99907	False
gRNA_11590	Smg1	668.46/342.88/393.91	675.34/671.24/534.53	393.91	671.24	0.76744	38989	88259	0.9335	0.80687	0.19313	0.38627	0.99907	True
gRNA_4419	Flt1	1161.2/652.98/1132.7	898.34/493.4/568.45	1132.7	568.45	-0.99345	1.1549e+05	6.5822e+05	0.92926	0.17638	0.82362	0.35276	0.99907	False
gRNA_2568	Daxx	655.09/756.97/670.97	1221/1127.6/805	670.97	1127.6	0.74801	3824	2.4301e+05	0.92623	0.80601	0.19399	0.38798	0.99907	True
gRNA_1314	Bap1	639.81/546.18/498.52	275.2/174.05/454.76	546.18	275.2	-0.98632	5519	1.643e+05	0.91962	0.17889	0.82111	0.35777	0.99907	False
gRNA_12601	Trp53	221.55/563.98/244.08	487.13/354.92/416.25	244.08	416.25	0.76769	51423	35550	0.91317	0.79986	0.20014	0.40028	0.99907	True
gRNA_4104	Fbxw7	601.61/897.5/995.15	1490.6/1549.1/1086.5	897.5	1490.6	0.73132	48542	4.2264e+05	0.91238	0.8027	0.1973	0.3946	0.99907	True
gRNA_3107	Ep300	179.53/496.53/136.64	178.72/631.89/308.06	179.53	308.06	0.77567	51164	19847	0.91236	0.79884	0.20116	0.40232	0.99907	True
gRNA_12558	Trp53	771.59/583.65/258.21	1013.8/954.27/977.37	583.65	977.37	0.74279	70616	1.864e+05	0.91192	0.80159	0.19841	0.39681	0.99907	True
gRNA_2794	Dnmt3a	2717.8/1226.3/1588.8	815.31/823.35/749.07	1588.8	815.31	-0.9617	7.0293e+05	1.2534e+06	0.91163	0.18098	0.81902	0.36197	0.99907	False
gRNA_10548	Rbm10	87.854/306.35/77.275	152.62/118.81/459.34	87.854	152.62	0.78988	23926	5129.3	0.90435	0.7945	0.2055	0.41101	0.99907	True
gRNA_12598	Trp53	582.51/632.37/399.57	285.48/456.32/298.89	582.51	298.89	-0.96031	17977	1.857e+05	0.90342	0.18315	0.81685	0.36631	0.99907	False
gRNA_6837	Map2k1	221.55/207.98/139.47	172.39/36.324/106.36	207.98	106.36	-0.96097	2438.7	26237	0.90044	0.18394	0.81606	0.36789	0.99907	False
gRNA_6125	Kit	154.7/225.78/111.2	438.89/112.76/264.05	154.7	264.05	0.76752	3472.2	14967	0.89385	0.79297	0.20703	0.41406	0.99907	True
gRNA_7429	Mtor	145.15/286.67/184.71	233.28/314.05/422.67	184.71	314.05	0.76258	5981.1	20947	0.89371	0.79341	0.20659	0.41319	0.99907	True
gRNA_6745	Lats1	460.28/721.37/321.35	963.98/766.59/621.63	460.28	766.59	0.7347	43735	1.1866e+05	0.88921	0.7944	0.2056	0.4112	0.99907	True
gRNA_3705	Ercc2	551.95/692.33/444.8	238.82/289.08/463.93	551.95	289.08	-0.93071	15593	1.6762e+05	0.88406	0.18833	0.81167	0.37667	0.99907	False
gRNA_8897	Pik3cb	91.674/154.58/48.061	23.724/47.675/84.351	91.674	47.675	-0.92897	2929.6	5558.8	0.88239	0.18878	0.81122	0.37756	0.99907	False
gRNA_3975	Ezh2	1648.2/856.28/969.7	1142.7/452.54/514.35	969.7	514.35	-0.91347	2.3663e+05	4.897e+05	0.87606	0.1905	0.8095	0.381	0.99907	False
gRNA_6265	Kmt2b	51.567/74.948/145.13	37.167/39.351/197.12	74.948	39.351	-0.91239	2735.8	3799.8	0.87344	0.19121	0.80879	0.38242	0.99907	False
gRNA_12549	Trp53	538.58/734.49/527.73	907.83/886.92/699.56	538.58	886.92	0.71857	19247	1.5998e+05	0.87088	0.78933	0.21067	0.42134	0.99907	True
gRNA_3666	Ercc2	0/0/48.061	0.79079/0/0	0.94238	0	-0.95782	1154.9	1.8355	0.86901	0.80758	0.19242	0.38484	0.99907	False
