sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_3666	Ercc2	1.8586/3.5525	3.9917/178.74/333.08	2.7056	178.74	5.6	1.4347	7.7592	63.195	1	0	0	0	True
gRNA_9838	Ptprd	45.303/9.4734	1015.9/465.58/17844	27.388	1015.9	5.1627	641.89	246.15	63.004	1	0	0	0	True
gRNA_11099	Setd2	32.526/39.078	1303.3/115.31/1043.9	35.802	1043.9	4.8274	21.467	374.13	52.116	1	0	0	0	True
gRNA_3503	Erbb2	77.597/94.142	1021.9/3146.6/2034.2	85.869	2034.2	4.5502	136.88	1491.2	50.454	1	0	0	0	True
gRNA_831	Arid2	17.192/8.8813	227.53/452.61/692.94	13.037	452.61	5.0142	34.534	78.379	49.651	1	0	0	0	True
gRNA_10466	Rb1	133.59/157.5	259.46/3055.8/4047.6	145.54	3055.8	4.3826	285.82	3462.7	49.457	1	0	0	0	True
gRNA_7510	Myd88	101.06/55.656	1373.1/1827.7/4110	78.359	1827.7	4.5263	1030.8	1289.2	48.722	1	0	0	0	True
gRNA_2748	Dnmt3a	39.495/17.763	55.883/843.23/814.87	28.629	814.87	4.7833	236.15	263.75	48.413	1	0	0	0	True
gRNA_13273	ST	0.9293/1.1842	71.85/892.24/71.375	1.0567	71.85	5.1465	0.032482	2.1507	48.273	1	0	0	0	True
gRNA_6890	Map2k4	36.94/5.9209	624.7/10887/401.49	21.43	624.7	4.8019	481.08	168.17	46.519	1	0	0	0	True
gRNA_10770	Ros1	1.1616/1.1842	65.863/73.512/344.98	1.1729	73.512	5.0998	0.00025435	2.4693	46.035	1	0	0	0	True
gRNA_12604	Trp53	38.566/36.71	139.71/1036.4/951.67	37.638	951.67	4.6239	1.7231	404.66	45.438	1	0	0	0	True
gRNA_8410	Ntrk3	99.435/108.94	2129.6/41.801/19625	104.19	2129.6	4.3402	45.214	2029.4	44.959	1	0	0	0	True
gRNA_12587	Trp53	86.89/98.879	1850.1/1657.6/5017.1	92.884	1850.1	4.3014	71.873	1689.8	42.748	1	0	0	0	True
gRNA_2521	Cul3	27.647/31.381	830.27/733.68/32.714	29.514	733.68	4.5896	6.9717	276.58	42.342	1	0	0	0	True
gRNA_1569	Braf	124.53/84.077	1836.2/5147.3/151.67	104.3	1836.2	4.1249	818.08	2032.9	38.411	1	3.9525e-323	7.9051e-323	2.3518e-321	True
gRNA_11454	Smarca4	188.18/156.9	407.15/2722.8/3015.6	172.54	2722.8	3.9723	489.2	4548.5	37.814	1	3.3339e-313	6.6679e-313	1.9283e-311	True
gRNA_1339	Bap1	204.45/123.15	2542.7/1127.2/3744.2	163.8	2542.7	3.9481	3304.1	4184.6	36.775	1	2.3737e-296	4.7474e-296	1.3368e-294	True
gRNA_3046	Elf3	77.829/73.419	1337.2/1525/568.03	75.624	1337.2	4.1264	9.723	1218.4	36.143	1	2.4391e-286	4.8782e-286	1.3384e-284	True
gRNA_4226	Fgfr1	255.33/242.76	3396.9/219.1/52211	249.04	3396.9	3.7644	78.983	8201.3	34.76	1	4.9717e-265	9.9434e-265	2.6599e-263	True
gRNA_12523	Trp53	71.324/66.314	133.72/2191/1192.6	68.819	1192.6	4.0955	12.549	1049	34.696	1	4.5683e-264	9.1366e-264	2.3844e-262	True
gRNA_4118	Fbxw7	91.071/82.301	187.61/1424.1/4508.5	86.686	1424.1	4.0226	38.465	1513.8	34.374	1	3.076e-259	6.1519e-259	1.5673e-257	True
gRNA_1069	Atp6v1b2	72.253/108.94	305.36/1370.8/2168	90.599	1370.8	3.9046	673.13	1624.1	31.767	1	9.437e-222	1.8874e-221	4.6966e-220	True
gRNA_6849	Map2k2	333.39/349.33	4017.6/2676.7/5442.4	341.36	4017.6	3.5531	127.15	13627	31.492	1	5.6095e-218	1.1219e-217	2.7283e-216	True
gRNA_4143	Fbxw7	52.97/17.763	191.6/4487.1/624.53	35.366	624.53	4.1044	619.78	367.03	30.753	1	5.7379e-208	1.1476e-207	2.7287e-206	True
gRNA_11298	Smad4	175.87/250.45	2650.5/60.54/2611.1	213.16	2611.1	3.6085	2781.4	6386.5	30.006	1	4.0602e-198	8.1205e-198	1.8889e-196	True
gRNA_11182	Sh2b3	126.62/65.13	13.971/1837.8/1353.2	95.874	1353.2	3.8051	1890.3	1777.3	29.823	1	9.9295e-196	1.9859e-195	4.5211e-194	True
gRNA_13265	ST	63.192/65.13	971.97/2433.1/35.688	64.161	971.97	3.9003	1.8769	938.66	29.631	1	3.0624e-193	6.1249e-193	1.3653e-191	True
gRNA_8513	Pax5	78.758/15.986	379.21/23708/758.36	47.372	758.36	3.9725	1970.1	581.09	29.495	1	1.7289e-191	3.4578e-191	7.5508e-190	True
gRNA_198	Alk	45.768/98.879	73.846/1058/5014.1	72.324	1058	3.8523	1410.4	1135	29.257	1	1.8506e-188	3.7012e-188	7.9206e-187	True
gRNA_1375	Bcl2	310.85/188.28	273.43/2.2493e+05/2893.7	249.57	2893.7	3.5301	7511.3	8229.3	29.147	1	4.5318e-187	9.0636e-187	1.9016e-185	True
gRNA_4331	Fgfr3	143.34/170.52	696.55/1957.4/6.2245e+05	156.93	1957.4	3.6323	369.3	3907	28.805	1	9.2235e-183	1.8447e-182	3.7958e-181	True
gRNA_1989	Cdc73	73.647/27.236	776.38/74.954/933.83	50.442	776.38	3.9176	1077	641.58	28.66	1	6.1659e-181	1.2332e-180	2.4896e-179	True
gRNA_3705	Ercc2	108.26/181.18	2279.2/119.64/1805.2	144.72	1805.2	3.6317	2658.4	3431.5	28.346	1	4.7384e-177	9.4769e-177	1.8778e-175	True
gRNA_3511	Erbb2	89.677/31.973	870.19/1784.5/17.844	60.825	870.19	3.8167	1664.9	862.53	27.558	1	1.7857e-167	3.5714e-167	6.9481e-166	True
gRNA_11208	Smad2	205.84/198.35	61.871/26808/2272.1	202.1	2272.1	3.4844	28.049	5862.3	27.036	1	2.8124e-161	5.6249e-161	1.0748e-159	True
gRNA_8897	Pik3cb	8.1314/7.6972	5.9875/167.2/1626.8	7.9143	167.2	4.238	0.094269	36.913	26.218	1	9.1319e-152	1.8264e-151	3.4284e-150	True
gRNA_10049	Ptprt	254.16/326.83	1704.4/2930.4/3851.3	290.5	2930.4	3.33	2640.5	10508	25.753	1	1.492e-146	2.984e-146	5.5049e-145	True
gRNA_3985	Ezh2	32.758/10.658	103.78/358.91/371.75	21.708	358.91	3.9864	244.21	171.56	25.745	1	1.9308e-146	3.8616e-146	7.0032e-145	True
gRNA_4105	Fbxw7	63.192/43.223	718.5/258.01/1834.9	53.208	718.5	3.7304	199.4	698.01	25.182	1	3.2563e-140	6.5127e-140	1.1614e-138	True
gRNA_4578	Foxa1	13.707/6.513	4404.8/2.8828/193.31	10.11	193.31	4.1284	25.878	53.309	25.091	1	3.3899e-139	6.7798e-139	1.1892e-137	True
gRNA_7152	Met	59.94/27.828	610.73/82.161/615.61	43.884	610.73	3.7686	515.58	515.12	24.975	1	5.8507e-138	1.1701e-137	2.0194e-136	True
gRNA_1570	Braf	53.202/13.618	75.842/487.2/2171	33.41	487.2	3.8266	783.46	335.73	24.766	1	1.0768e-135	2.1535e-135	3.6576e-134	True
gRNA_2297	Crebbp	239.76/190.06	640.66/2936.2/2200.7	214.91	2200.7	3.3501	1235	6470.9	24.687	1	7.4912e-135	1.4982e-134	2.5049e-133	True
gRNA_10306	Rad51c	200.96/206.05	2079.7/505.94/4651.3	203.5	2079.7	3.3468	12.934	5928.1	24.368	1	1.8961e-131	3.7922e-131	6.2425e-130	True
gRNA_4032	Fat1	54.132/59.801	728.48/3038.5/29.74	56.966	728.48	3.6536	16.071	777.54	24.082	1	1.9698e-128	3.9395e-128	6.3868e-127	True
gRNA_3686	Ercc2	18.121/11.842	243.49/0/356.88	14.982	243.49	3.9353	19.716	96.922	23.211	1	1.8773e-119	3.7546e-119	5.9961e-118	True
gRNA_1583	Brca1	270.89/283.02	2546.7/227.74/18456	276.96	2546.7	3.1963	73.543	9730.5	23.01	1	1.8749e-117	3.7499e-117	5.9006e-116	True
gRNA_11315	Smad4	0/1.1842	0/44.684/23.792	0.59209	23.792	3.9609	0.70114	1.0182	22.992	1	3.9247e-117	7.8495e-117	1.2172e-115	True
gRNA_993	Atm	26.02/17.171	317.34/165.76/29731	21.596	317.34	3.8165	39.16	170.19	22.67	1	4.6494e-114	9.2988e-114	1.4214e-112	True
gRNA_2384	Csf3r	21.839/19.539	5.9875/1164.7/297.4	20.689	297.4	3.7822	2.6441	159.26	21.927	1	7.6239e-107	1.5248e-106	2.2979e-105	True
gRNA_10406	Rasa1	3.9495/2.9604	75.842/80.72/8.9219	3.455	75.842	4.1084	0.48914	10.979	21.846	1	4.9443e-106	9.8887e-106	1.4696e-104	True
gRNA_12080	Stk11	64.122/17.763	67.859/503.06/633.46	40.942	503.06	3.5871	1074.6	461.85	21.503	1	7.5152e-103	1.503e-102	2.2031e-101	True
gRNA_12244	Tbx3	59.475/18.355	477.01/233.51/942.75	38.915	477.01	3.582	845.45	426.43	21.215	1	3.5894e-100	7.1788e-100	1.038e-98	True
gRNA_12567	Trp53	206.54/142.69	225.53/5700.8/1614.9	174.62	1614.9	3.2018	2038	4636.5	21.152	1	1.3384e-99	2.6768e-99	3.8189e-98	True
gRNA_8803	Pik3ca	261.37/199.53	5103.4/196.03/2025.3	230.45	2025.3	3.1301	1911.6	7239.3	21.095	1	4.4636e-99	8.9271e-99	1.2568e-97	True
gRNA_2385	Csf3r	242.55/408.54	2668.4/48275/1165.8	325.54	2668.4	3.0312	13777	12624	20.852	1	7.3233e-97	1.4647e-96	2.0353e-95	True
gRNA_3805	Erg	7.4344/0	75.842/797.11/5.9479	3.7172	75.842	4.0259	27.635	12.193	20.655	1	5.0868e-95	1.0174e-94	1.3956e-93	True
gRNA_2105	Cdk8	8.3637/5.3288	143.7/21.621/115.98	6.8463	115.98	3.8982	4.6053	29.749	20.01	1	2.5355e-89	5.071e-89	6.8684e-88	True
gRNA_1549	Braf	28.344/10.066	257.46/118.2/749.44	19.205	257.46	3.6772	167.05	141.96	19.997	1	3.0903e-89	6.1807e-89	8.2667e-88	True
gRNA_6889	Map2k4	19.515/1.1842	157.67/2231.3/14.87	10.35	157.67	3.8053	168.02	55.228	19.824	1	1.0109e-87	2.0218e-87	2.6707e-86	True
gRNA_1109	Atr	5.8081/21.907	197.59/552.06/23.792	13.858	197.59	3.7405	129.59	86.03	19.809	1	1.3439e-87	2.6878e-87	3.5072e-86	True
gRNA_11169	Sf3b1	214.44/233.28	191.6/9457.2/1846.8	223.86	1846.8	3.0387	177.61	6909.4	19.525	1	3.3753e-85	6.7506e-85	8.7026e-84	True
gRNA_4304	Fgfr3	247.89/444.66	956.01/2620.5/3426	346.28	2620.5	2.9162	19359	13945	19.258	1	6.0019e-83	1.2004e-82	1.5291e-81	True
gRNA_3060	Ep300	45.303/9.4734	45.904/1065.2/324.16	27.388	324.16	3.5178	641.89	246.15	18.916	1	4.4076e-80	8.8151e-80	1.1097e-78	True
gRNA_4461	Flt3	244.64/332.16	83.825/2179.4/17936	288.4	2179.4	2.9135	3830.2	10386	18.556	1	3.6887e-77	7.3774e-77	9.1789e-76	True
gRNA_3806	Erg	20.909/10.066	500.96/53.333/199.26	15.487	199.26	3.6024	58.793	101.98	18.198	1	2.8666e-74	5.7331e-74	7.0511e-73	True
gRNA_1014	Atm	624.72/657.81	4165.3/6993.8/187.36	641.27	4165.3	2.6975	547.46	37719	18.145	1	7.0116e-74	1.4023e-73	1.7051e-72	True
gRNA_2918	Dtx1	697.67/901.16	1005.9/4923.9/5739.8	799.42	4923.9	2.6213	20704	53881	17.769	1	6.1981e-71	1.2396e-70	1.4903e-69	True
gRNA_12508	Trp53	158.21/76.972	989.94/441.07/1195.5	117.59	989.94	3.0628	3300.1	2462	17.581	1	1.7351e-69	3.4703e-69	4.1257e-68	True
gRNA_9705	Ptpn11	180.52/116.05	1081.7/1176.2/4136.8	148.28	1176.2	2.9792	2078	3567.8	17.209	1	1.1411e-66	2.2822e-66	2.6834e-65	True
gRNA_7511	Myd88	29.505/37.302	381.21/72.071/347.95	33.403	347.95	3.3424	30.392	335.63	17.17	1	2.3174e-66	4.6349e-66	5.3906e-65	True
gRNA_10681	Rit1	124.06/55.656	764.41/11126/83.271	89.859	764.41	3.0745	2339.6	1603	16.848	1	5.505e-64	1.101e-63	1.2667e-62	True
gRNA_6064	Keap1	319.21/779.78	2045.7/3426.3/7440.9	549.5	3426.3	2.6382	1.0606e+05	29386	16.782	1	1.6625e-63	3.325e-63	3.7849e-62	True
gRNA_12601	Trp53	56.92/70.459	574.8/1256.9/187.36	63.689	574.8	3.154	91.653	927.74	16.78	1	1.7285e-63	3.457e-63	3.8937e-62	True
gRNA_13269	ST	2.0909/0.59209	5.9875/174.41/29.74	1.3415	29.74	3.7146	1.1233	2.9547	16.521	1	1.6583e-61	3.3166e-61	3.6966e-60	True
gRNA_4577	Foxa1	12.313/57.433	347.28/5.7657/722.68	34.873	347.28	3.2793	1017.9	359.04	16.487	1	2.345e-61	4.69e-61	5.1735e-60	True
gRNA_11702	Sos1	118.95/55.656	730.48/704.85/1617.8	87.303	730.48	3.0503	2003.1	1531	16.438	1	5.2177e-61	1.0435e-60	1.1394e-59	True
gRNA_7430	Mtor	45.768/40.262	19.958/402.16/2474.3	43.015	402.16	3.1953	15.158	499.16	16.075	1	1.9684e-58	3.9369e-58	4.255e-57	True
gRNA_8302	Ntrk2	132.19/116.64	61.871/37562/954.64	124.42	954.64	2.9297	120.92	2694.3	15.995	1	7.0157e-58	1.4031e-57	1.5014e-56	True
gRNA_12243	Tbx3	14.869/4.7367	123.74/438.19/5.9479	9.8028	123.74	3.5295	51.33	50.885	15.973	1	1.0812e-57	2.1624e-57	2.2909e-56	True
gRNA_4969	Grin2a	40.192/34.933	215.55/357.47/1272.9	37.563	357.47	3.2166	13.828	403.4	15.928	1	2.0917e-57	4.1835e-57	4.3886e-56	True
gRNA_3250	Epha5	173.31/206.05	7051.3/1333.3/47.584	189.68	1333.3	2.8069	535.72	5294.9	15.717	1	5.8541e-56	1.1708e-55	1.2163e-54	True
gRNA_3089	Ep300	301.09/256.37	2450.9/579.45/1826	278.73	1826	2.7074	999.87	9831.3	15.605	1	3.3723e-55	6.7446e-55	6.9392e-54	True
gRNA_11113	Setd2	263.69/168.15	1464.9/367.56/1799.3	215.92	1464.9	2.7566	4563.5	6519.9	15.469	1	2.8364e-54	5.6729e-54	5.7809e-53	True
gRNA_4248	Fgfr2	95.95/91.774	3716.3/41.801/734.57	93.862	734.57	2.955	8.7209	1718.3	15.457	1	3.4393e-54	6.8786e-54	6.9435e-53	True
gRNA_1696	Btk	210.02/154.54	967.98/4317.1/1258	182.28	1258	2.7802	1539.4	4967.2	15.263	1	6.783e-53	1.3566e-52	1.3566e-51	True
gRNA_4104	Fbxw7	96.88/60.985	167.65/629.9/1799.3	78.932	629.9	2.9806	644.2	1304.2	15.257	1	7.5557e-53	1.5111e-52	1.4971e-51	True
gRNA_9105	Pik3r2	167.97/150.98	2037.8/387.74/1109.3	159.48	1109.3	2.7905	144.3	4009	15.001	1	3.637e-51	7.2741e-51	7.1406e-50	True
gRNA_1018	Atm	24.859/11.25	187.61/668.82/41.636	18.054	187.61	3.3072	92.604	129.07	14.925	1	1.2094e-50	2.4188e-50	2.3528e-49	True
gRNA_8862	Pik3ca	0.46465/3.5525	9.9792/5438.5/35.688	2.0086	35.688	3.6081	4.7675	5.1205	14.883	1	2.5981e-50	5.1961e-50	5.0089e-49	True
gRNA_1548	Braf	52.041/11.842	277.42/6990.9/291.45	31.941	291.45	3.1502	807.98	312.93	14.67	1	5.2076e-49	1.0415e-48	9.9503e-48	True
gRNA_1011	Atm	43.212/21.907	125.74/295.49/368.77	32.56	295.49	3.1432	226.95	322.46	14.642	1	7.8316e-49	1.5663e-48	1.4832e-47	True
gRNA_8493	Pax5	274.61/410.32	530.89/2039.6/8975.4	342.46	2039.6	2.5708	9208.6	13699	14.5	1	6.025e-48	1.205e-47	1.131e-46	True
gRNA_3143	Epha3	173.31/217.3	1255.4/908.1/3723.4	195.31	1255.4	2.6781	967.23	5549.3	14.23	1	2.9772e-46	5.9544e-46	5.5402e-45	True
gRNA_5860	Kdm5c	253.7/161.05	1309.3/162.88/1356.1	207.37	1309.3	2.6526	4292.1	6110.2	14.097	1	2.0017e-45	4.0034e-45	3.6928e-44	True
gRNA_4330	Fgfr3	243.01/259.34	1532.8/221.98/13993	251.17	1532.8	2.6046	133.23	8314.6	14.055	1	3.5821e-45	7.1641e-45	6.5518e-44	True
gRNA_13271	ST	62.495/36.71	181.62/396.39/398.51	49.603	396.39	2.9733	332.46	624.82	13.874	1	4.6914e-44	9.3827e-44	8.5081e-43	True
gRNA_1379	Bcl2	31.829/298.41	469.02/1066.7/12651	165.12	1066.7	2.6841	35534	4238.9	13.847	1	6.6681e-44	1.3336e-43	1.1991e-42	True
gRNA_10573	Recql	370.56/357.62	498.96/15373/2052	364.09	2052	2.4914	83.673	15120	13.727	1	3.4936e-43	6.9872e-43	6.2302e-42	True
gRNA_3061	Ep300	68.304/29.012	285.4/415.13/383.64	48.658	383.64	2.9534	771.9	606.15	13.606	1	1.8868e-42	3.7737e-42	3.3371e-41	True
gRNA_12535	Trp53	173.55/108.35	904.11/533.33/9802.2	140.95	904.11	2.6727	2125.2	3289.5	13.306	1	1.0718e-40	2.1437e-40	1.8801e-39	True
gRNA_2963	Egfr	118.95/187.69	965.99/46.125/1487	153.32	965.99	2.6476	2362.7	3763.9	13.246	1	2.3893e-40	4.7785e-40	4.1569e-39	True
gRNA_10547	Rbm10	112.68/112.5	65.863/15175/728.62	112.59	728.62	2.6833	0.016306	2296.7	12.854	1	4.1024e-38	8.2047e-38	7.0799e-37	True
gRNA_4225	Fgfr1	279.95/252.23	1492.9/119.64/6756.9	266.09	1492.9	2.4837	384.24	9123.5	12.844	1	4.6738e-38	9.3475e-38	8.0015e-37	True
gRNA_9875	Ptprd	23.233/6.513	139.71/105.22/300.37	14.873	139.71	3.1481	139.77	95.846	12.751	1	1.6395e-37	3.2791e-37	2.7846e-36	True
gRNA_741	Arid1b	286.92/220.85	1991.8/85.044/1415.6	253.89	1415.6	2.4745	2182.8	8459.5	12.631	1	7.1625e-37	1.4325e-36	1.2069e-35	True
gRNA_2975	Egfr	99.435/59.801	538.88/13016/74.349	79.618	538.88	2.7435	785.43	1322.2	12.63	1	7.3269e-37	1.4654e-36	1.225e-35	True
gRNA_5742	Jak1	156.12/102.43	1520.8/387.74/800	129.28	800	2.6202	1441.4	2864.5	12.532	1	2.5181e-36	5.0361e-36	4.1773e-35	True
gRNA_2387	Csf3r	162.63/179.4	1003.9/1.4414/1026	171.02	1003.9	2.5465	140.71	4484.1	12.438	1	8.1697e-36	1.6339e-35	1.3449e-34	True
gRNA_7473	Mtor	205.14/152.17	1027.9/121.08/48485	178.66	1027.9	2.5177	1403.2	4809.7	12.245	1	9.0063e-35	1.8013e-34	1.4713e-33	True
gRNA_12989	Vhl	12.778/1.1842	115.76/73.512/0	6.981	73.512	3.2228	67.207	30.623	12.023	1	1.5041e-33	3.0083e-33	2.4385e-32	True
gRNA_3926	Etv6	72.95/31.973	365.24/245.04/374.72	52.461	365.24	2.7762	839.57	682.61	11.971	1	2.5633e-33	5.1265e-33	4.1244e-32	True
gRNA_1545	Braf	46.465/36.71	299.38/7.2071/695.91	41.587	299.38	2.8183	47.584	473.34	11.849	1	1.1225e-32	2.2449e-32	1.7926e-31	True
gRNA_3502	Erbb2	387.52/521.63	1431/3459.4/2188.8	454.57	2188.8	2.2651	8993.1	21632	11.791	1	2.1627e-32	4.3254e-32	3.4283e-31	True
gRNA_1871	Cbfb	337.1/373.61	113.76/1771.5/3048.3	355.36	1771.5	2.3144	666.31	14540	11.744	1	3.7746e-32	7.5492e-32	5.9395e-31	True
gRNA_3868	Esr1	519.01/453.54	1203.5/2297.6/3693.7	486.28	2297.6	2.238	2143.4	24120	11.663	1	9.8515e-32	1.9703e-31	1.5389e-30	True
gRNA_1083	Atr	199.33/465.38	1664.5/197.47/1668.4	332.36	1664.5	2.3208	35391	13053	11.66	1	1.0198e-31	2.0395e-31	1.5814e-30	True
gRNA_5776	Jak2	22.768/4.1446	39.917/118.2/359.85	13.456	118.2	3.0436	173.41	82.256	11.549	1	4.0295e-31	8.059e-31	6.2037e-30	True
gRNA_1146	Atrx	188.18/193.02	33.929/37393/1032	190.6	1032	2.4306	11.703	5336.3	11.518	1	5.3974e-31	1.0795e-30	8.2503e-30	True
gRNA_9084	Pik3r2	200.96/193.02	1055.8/856.2/3423	196.99	1055.8	2.4162	31.521	5626.4	11.449	1	1.1895e-30	2.3789e-30	1.8053e-29	True
gRNA_12586	Trp53	94.324/40.262	165.65/423.78/30641	67.293	423.78	2.6369	1461.3	1012.3	11.204	1	1.9793e-29	3.9585e-29	2.9828e-28	True
gRNA_3908	Etv6	71.556/52.696	447.07/232.07/395.54	62.126	395.54	2.6512	177.85	891.93	11.164	1	3.1199e-29	6.2398e-29	4.669e-28	True
gRNA_10468	Rb1	37.869/15.986	484.99/198.92/2.974	26.928	198.92	2.8396	239.42	239.73	11.108	1	5.9832e-29	1.1966e-28	8.8918e-28	True
gRNA_5912	Kdm6a	8.8284/10.658	75.842/87.927/416.36	9.743	87.927	3.0492	1.6731	50.418	11.011	1	1.8501e-28	3.7003e-28	2.7119e-27	True
gRNA_9410	Pot1b	285.3/339.86	1157.6/1509.2/11792	312.58	1509.2	2.2678	1488.6	11824	11.004	1	1.8248e-28	3.6496e-28	2.6931e-27	True
gRNA_1407	Bcl2	113.84/294.27	1109.7/210.45/1052.8	204.05	1052.8	2.3615	16277	5953.8	10.999	1	1.9297e-28	3.8594e-28	2.8092e-27	True
gRNA_2416	Ctcf	722.76/663.14	2951.8/595.31/20158	692.95	2951.8	2.0892	1777.4	42757	10.924	1	4.4141e-28	8.8283e-28	6.3826e-27	True
gRNA_11967	Stag2	120.34/88.221	596.76/644.32/20.818	104.28	596.76	2.5053	515.94	2032.3	10.924	1	4.466e-28	8.9319e-28	6.4142e-27	True
gRNA_3924	Etv6	643.54/849.65	942.04/3142.3/3747.2	746.59	3142.3	2.072	21240	48238	10.908	1	5.2925e-28	1.0585e-27	7.5506e-27	True
gRNA_3523	Erbb3	67.142/140.33	81.829/590.98/1320.4	103.73	590.98	2.4988	2677.9	2015.3	10.854	1	9.6583e-28	1.9317e-27	1.3688e-26	True
gRNA_12562	Trp53	395.65/335.12	177.63/1690.8/2611.1	365.39	1690.8	2.2071	1831.7	15207	10.748	1	3.0341e-27	6.0682e-27	4.2717e-26	True
gRNA_1343	Bap1	41.586/29.012	528.9/239.28/2.974	35.299	239.28	2.7267	79.05	365.94	10.663	1	7.8405e-27	1.5681e-26	1.0966e-25	True
gRNA_12585	Trp53	76.667/31.973	1451/5.7657/339.03	54.32	339.03	2.6198	998.8	721.21	10.602	1	1.4952e-26	2.9904e-26	2.0778e-25	True
gRNA_3925	Etv6	144.51/94.734	123.74/650.08/7553.9	119.62	650.08	2.4324	1238.6	2530.2	10.546	1	2.6797e-26	5.3593e-26	3.6997e-25	True
gRNA_12589	Trp53	99.667/172.89	187.61/716.39/6614.1	136.28	716.39	2.3856	2680.8	3116.7	10.391	1	1.3721e-25	2.7442e-25	1.8822e-24	True
gRNA_8494	Pax5	197.71/185.32	950.02/23327/618.59	191.52	950.02	2.3045	76.688	5377.4	10.344	1	2.2482e-25	4.4965e-25	3.0645e-24	True
gRNA_10307	Rad51c	70.859/47.959	139.71/354.59/3092.9	59.409	354.59	2.5574	262.2	830.96	10.24	1	6.6965e-25	1.3393e-24	9.0699e-24	True
gRNA_11144	Sf3b1	254.16/161.64	453.06/49886/1005.2	207.9	1005.2	2.268	4280.3	6135.2	10.179	1	1.2349e-24	2.4697e-24	1.662e-23	True
gRNA_3704	Ercc2	165.88/83.485	2105.6/456.93/651.3	124.68	651.3	2.3758	3394.5	2703.5	10.128	1	2.0869e-24	4.1737e-24	2.7912e-23	True
gRNA_4734	Gata2	77.829/74.011	21.954/428.1/556.13	75.92	428.1	2.4799	7.2873	1226	10.058	1	4.2863e-24	8.5727e-24	5.6974e-23	True
gRNA_12592	Trp53	4.8788/1.7763	1.9958/69.188/35.688	3.3275	35.688	3.0837	4.8129	10.405	10.032	1	6.494e-24	1.2988e-23	8.5785e-23	True
gRNA_2135	Chek2	96.647/26.052	357.26/11.531/5790.3	61.35	357.26	2.5225	2491.8	874.33	10.007	1	7.22e-24	1.444e-23	9.479e-23	True
gRNA_4447	Flt3	9.5253/17.763	45.904/105.22/243.87	13.644	105.22	2.8587	33.927	84.014	9.9914	1	8.9235e-24	1.7847e-23	1.1644e-22	True
