id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Fat1	3	0.099064	0.21432	0.860961	51	2	-0.35824	0.31927	0.45904	0.999955	90	1	-0.35824
Atr	4	0.10266	0.22854	0.860961	52	2	-0.12959	0.024123	0.075773	0.6293	23	2	-0.12959
Rad21	2	0.10478	0.17911	0.825887	53	2	-1.5759	0.85154	0.84979	0.999955	187	0	-1.5759
Ephb1	2	0.10709	0.1826	0.825887	54	2	-0.90071	0.89291	0.8919	0.999955	195	0	-0.90071
Cic	3	0.11469	0.23209	0.860961	55	1	1.3691	0.058125	0.13732	0.83115	39	2	1.3691
Tsc1	3	0.1225	0.24156	0.865678	56	2	-4.0546	0.49676	0.58294	0.999955	113	1	-4.0546
Inpp4a	4	0.12309	0.26161	0.865678	57	2	-0.24813	0.7319	0.77504	0.999955	167	1	-0.24813
Kras	2	0.12428	0.20793	0.860961	58	2	-1.2129	0.87572	0.87469	0.999955	193	0	-1.2129
Vhl	13	0.1249	0.38331	0.933691	59	7	-0.47983	0.74197	0.92226	0.999955	170	4	-0.47983
Rheb	2	0.12693	0.21229	0.860961	60	2	-1.1779	0.87307	0.87194	0.999955	192	0	-1.1779
Igf1r	5	0.12917	0.30825	0.893323	61	3	-0.71731	0.23781	0.43558	0.999955	73	2	-0.71731
Upf1	1	0.12968	0.13029	0.767994	62	1	-1.5504	0.87032	0.87114	0.999955	191	0	-1.5504
Gata2	2	0.13029	0.21684	0.860961	63	2	-0.80424	0.86971	0.8688	0.999955	190	0	-0.80424
Pdgfrb	6	0.13295	0.31738	0.893323	64	4	-0.63239	0.6839	0.81466	0.999955	155	2	-0.63239
Fgfr3	6	0.13497	0.32094	0.893323	65	4	-0.47753	0.67154	0.80714	0.999955	152	2	-0.47753
Syk	1	0.13624	0.13669	0.767994	66	1	-2.205	0.86376	0.86495	0.999955	189	0	-2.205
Ezh2	4	0.13813	0.28567	0.893323	67	3	-0.62892	0.088651	0.19918	0.994221	45	1	-0.62892
Kmt2c	2	0.13813	0.22827	0.860961	68	1	1.012	0.034344	0.062251	0.605637	29	1	1.012
Ptpn1	1	0.13904	0.13946	0.767994	69	1	-1.4733	0.86096	0.86206	0.999955	188	0	-1.4733
Ret	4	0.13993	0.28861	0.893323	70	2	-0.50202	0.42379	0.57914	0.999955	104	1	-0.50202
Flt1	3	0.14034	0.26231	0.865678	71	2	-0.72478	0.73788	0.7446	0.999955	169	1	-0.72478
Flt3	5	0.1473	0.33201	0.893323	72	2	0.14048	0.061625	0.16869	0.916988	40	2	0.14048
Gnas	4	0.14989	0.30434	0.893323	73	2	-0.3735	0.38051	0.5394	0.999955	97	2	-0.3735
Mga	6	0.1543	0.35297	0.893323	74	4	-0.56822	0.78676	0.88217	0.999955	180	1	-0.56822
Cdh1	2	0.15715	0.25638	0.865678	75	1	-0.1872	0.17765	0.28197	0.999955	65	1	-0.1872
Map2k2	2	0.1623	0.26347	0.865678	76	1	-1.1152	0.66027	0.65846	0.999955	148	0	-1.1152
Epha7	5	0.16366	0.35345	0.893323	77	3	-0.70355	0.53208	0.69486	0.999955	123	1	-0.70355
Pik3ca	35	0.16532	0.5567	0.999995	78	16	-0.14437	0.028146	0.17208	0.916988	27	15	-0.14437
Sh2b3	1	0.1662	0.16595	0.825887	79	1	-2.1485	0.8338	0.83454	0.999955	186	0	-2.1485
Ankrd11	3	0.16637	0.29164	0.893323	80	2	-0.85108	0.83269	0.83355	0.999955	185	0	-0.85108
Foxa1	13	0.17142	0.47136	0.999995	81	8	-0.36899	0.98976	0.9962	0.999955	227	2	-0.36899
Gli1	4	0.17205	0.3391	0.893323	82	3	-0.86758	0.62903	0.72706	0.999955	140	1	-0.86758
Prkd1	4	0.17614	0.34531	0.893323	83	1	1.7915	0.0056062	0.01982	0.303899	12	3	1.7915
Irs1	6	0.1835	0.39871	0.935745	84	4	-0.47585	0.95644	0.95636	0.999955	211	1	-0.47585
Pole	1	0.18586	0.18509	0.825887	85	1	-1.3093	0.81414	0.81546	0.999955	184	0	-1.3093
Map2k1	10	0.19331	0.47416	0.999995	86	5	-0.43744	0.79425	0.92502	0.999955	182	3	-0.43744
Chek2	3	0.20327	0.3337	0.893323	87	2	-1.0512	0.6516	0.67782	0.999955	146	1	-1.0512
Grin2a	2	0.2179	0.32718	0.893323	88	1	-0.83686	0.40401	0.43811	0.999955	101	1	-0.83686
Etv6	9	0.21808	0.49027	0.999995	89	3	0.3084	0.011692	0.05541	0.605637	15	5	0.3084
Rnf43	1	0.22238	0.22196	0.860961	90	1	-1.4284	0.77762	0.77963	0.999955	179	0	-1.4284
Ago2	1	0.22519	0.22476	0.860961	91	1	-2.5242	0.77481	0.77658	0.999955	178	0	-2.5242
Ncoa3	2	0.22945	0.3346	0.893323	92	1	-0.28476	0.4069	0.44017	0.999955	102	1	-0.28476
Arid1b	8	0.23696	0.51338	0.999995	93	4	0.10163	0.13487	0.34552	0.999955	55	4	0.10163
Ctnnb1	9	0.2428	0.52186	0.999995	94	4	0.21594	0.51702	0.76941	0.999955	118	4	0.21594
Tbx3	3	0.24499	0.38136	0.933691	95	1	1.961	0.041748	0.10096	0.725667	31	2	1.961
Nfe2	3	0.25864	0.39659	0.935745	96	2	-1.6754	0.66803	0.68971	0.999955	150	1	-1.6754
Atrx	9	0.26232	0.54551	0.999995	97	3	0.57123	0.1514	0.38394	0.999955	58	5	0.57123
Idh2	1	0.26264	0.2629	0.865678	98	1	-0.85513	0.73736	0.7388	0.999955	168	0	-0.85513
Kit	10	0.27525	0.5853	0.999995	99	5	-0.29691	0.70414	0.88783	0.999955	160	3	-0.29691
Dnmt3a	27	0.27647	0.69023	0.999995	100	13	-0.26209	0.69155	0.94679	0.999955	158	8	-0.26209
Pik3r1	6	0.27828	0.52363	0.999995	101	2	0.55752	0.049939	0.16025	0.916988	37	3	0.55752
Sdha	2	0.28274	0.36851	0.921283	102	1	-0.35659	0.5661	0.57017	0.999955	130	1	-0.35659
Inha	3	0.28838	0.42894	0.986571	103	2	-0.59624	0.6446	0.67339	0.999955	143	1	-0.59624
Akt3	3	0.29293	0.43391	0.988112	104	2	-0.77006	0.5945	0.64046	0.999955	134	1	-0.77006
Tshr	1	0.30946	0.30972	0.893323	105	1	-0.99432	0.69054	0.69177	0.999955	157	0	-0.99432
Drosha	3	0.32301	0.46645	0.999995	106	2	-0.54834	0.61418	0.6536	0.999955	138	1	-0.54834
Eed	7	0.32587	0.59048	0.999995	107	3	-0.18553	0.6767	0.83477	0.999955	153	2	-0.18553
Tnfrsf10b	1	0.33006	0.33027	0.893323	108	1	-0.57688	0.66994	0.67224	0.999955	151	0	-0.57688
Erbb3	18	0.33535	0.70898	0.999995	109	9	-0.29002	0.63896	0.90253	0.999955	141	7	-0.29002
Notch3	1	0.33942	0.33974	0.893323	110	1	-0.74743	0.66058	0.66304	0.999955	149	0	-0.74743
Mitf	1	0.34036	0.34073	0.893323	111	1	-0.81733	0.65964	0.66205	0.999955	147	0	-0.81733
Smc3	1	0.34972	0.35019	0.893323	112	1	-0.62959	0.65028	0.65318	0.999955	145	0	-0.62959
Card11	5	0.35112	0.57541	0.999995	113	1	0.6471	0.19823	0.38463	0.999955	69	3	0.6471
Smarca4	7	0.35792	0.62616	0.999995	114	2	-0.21045	0.54456	0.75512	0.999955	125	2	-0.21045
Phf6	3	0.37275	0.52047	0.999995	115	2	-0.54459	0.59141	0.6383	0.999955	132	1	-0.54459
Sox9	3	0.39329	0.54235	0.999995	116	2	-0.25274	0.77404	0.77632	0.999955	177	1	-0.25274
Trp53bp1	4	0.39349	0.56343	0.999995	117	2	0.15745	0.24993	0.42277	0.999955	76	2	0.15745
Tcf3	3	0.39604	0.54539	0.999995	118	2	-0.3541	0.88424	0.88532	0.999955	194	0	-0.3541
Kdr	1	0.39747	0.39799	0.935745	119	1	-0.42823	0.60253	0.60422	0.999955	137	0	-0.42823
Rictor	4	0.39992	0.5692	0.999995	120	2	-0.21858	0.5462	0.69048	0.999955	126	2	-0.21858
Gna13	1	0.40777	0.40782	0.947468	121	1	-0.36993	0.59223	0.59337	0.999955	133	0	-0.36993
Nkx2-1	2	0.42408	0.46472	0.999995	122	1	-0.51417	0.68805	0.68603	0.999955	156	0	-0.51417
Dicer1	1	0.44897	0.44899	0.999995	123	0	-0.21861	0.55103	0.55127	0.999955	127	0	-0.21861
Runx1	7	0.45118	0.70012	0.999995	124	2	0.84448	0.086675	0.24649	0.999955	44	4	0.84448
Kmt2d	11	0.45767	0.76066	0.999995	125	5	-0.36005	0.72179	0.90524	0.999955	164	4	-0.36005
Epha5	6	0.46495	0.68986	0.999995	126	2	0.39277	0.17065	0.37551	0.999955	62	3	0.39277
Klf4	2	0.46729	0.49635	0.999995	127	1	-0.23095	0.51796	0.52756	0.999955	119	1	-0.23095
Tbl1xr1	1	0.46957	0.4692	0.999995	128	0	-0.229	0.53043	0.53051	0.999955	122	0	-0.229
Sf3b1	11	0.4762	0.77402	0.999995	129	3	0.3573	0.12057	0.35613	0.999955	52	7	0.3573
Rit1	4	0.47868	0.63546	0.999995	130	2	-0.19667	0.48781	0.63704	0.999955	111	1	-0.19667
Smg1	1	0.49017	0.49	0.999995	131	0	-0.13761	0.50983	0.50985	0.999955	116	0	-0.13761
Rtel1	2	0.49161	0.51506	0.999995	132	1	-0.51487	0.74577	0.74347	0.999955	173	0	-0.51487
Setd6	1	0.50515	0.50519	0.999995	133	0	-0.045472	0.49485	0.49464	0.999955	112	0	-0.045472
Myd88	6	0.51049	0.72854	0.999995	134	3	-0.10528	0.50232	0.71505	0.999955	114	2	-0.10528
Recql	4	0.51231	0.6642	0.999995	135	1	0.30638	0.25116	0.42368	0.999955	77	2	0.30638
Dnmt1	1	0.51639	0.51614	0.999995	136	0	-0.015074	0.48361	0.48358	0.999955	110	0	-0.015074
Tgfbr1	2	0.51796	0.53556	0.999995	137	1	-0.79165	0.76793	0.76514	0.999955	174	0	-0.79165
Jak3	1	0.52013	0.52004	0.999995	138	0	-0.0069879	0.47987	0.47991	0.999955	109	0	-0.0069879
Hras	1	0.52575	0.52589	0.999995	139	0	0.0064229	0.47425	0.47404	0.999955	108	0	0.0064229
Foxp1	1	0.53605	0.53587	0.999995	140	0	0.055449	0.46395	0.46399	0.999955	106	0	0.055449
Kmt2b	3	0.53654	0.62774	0.999995	141	1	-0.048624	0.70681	0.7199	0.999955	161	1	-0.048624
Crebbp	17	0.54045	0.85937	0.999995	142	6	0.020439	0.026518	0.13334	0.82888	24	7	0.020439
Ptprt	6	0.55336	0.76515	0.999995	143	2	0.16163	0.3828	0.60642	0.999955	98	3	0.16163
Fgfr4	1	0.55758	0.5583	0.999995	144	0	0.12766	0.44242	0.44249	0.999955	105	0	0.12766
Apc	4	0.56371	0.70823	0.999995	145	2	0.15457	0.27205	0.44223	0.999955	79	2	0.15457
Cbfb	3	0.56455	0.64231	0.999995	146	1	-0.21808	0.27486	0.40911	0.999955	82	1	-0.21808
U2af1	4	0.5647	0.70912	0.999995	147	1	0.2121	0.52367	0.67006	0.999955	120	2	0.2121
Ep300	11	0.5653	0.83624	0.999995	148	5	-0.14663	0.10457	0.32124	0.999955	49	5	-0.14663
Ptpn11	5	0.58536	0.74351	0.999995	149	2	-0.23597	0.60122	0.74402	0.999955	136	2	-0.23597
Pik3cd	2	0.60114	0.60584	0.999995	150	1	0.89577	0.1329	0.22046	0.994221	54	1	0.89577
Nf1	5	0.6015	0.75381	0.999995	151	2	0.445	0.045423	0.13094	0.82888	34	3	0.445
Atm	21	0.62345	0.91327	0.999995	152	7	0.57315	0.021444	0.12114	0.802851	22	12	0.57315
Irf4	2	0.6313	0.63251	0.999995	153	1	0.24674	0.42123	0.45121	0.999955	103	1	0.24674
Notch2	1	0.63904	0.64163	0.999995	154	0	0.36077	0.36096	0.36107	0.999955	94	1	0.36077
Socs1	2	0.63921	0.63937	0.999995	155	1	-0.26523	0.74293	0.74054	0.999955	172	0	-0.26523
Rhoa	8	0.64333	0.83975	0.999995	156	2	0.50125	0.17702	0.41859	0.999955	64	5	0.50125
Prdm1	1	0.64466	0.64739	0.999995	157	0	0.55273	0.35534	0.35584	0.999955	93	1	0.55273
Pdgfra	1	0.65122	0.65407	0.999995	158	0	0.44945	0.34878	0.34928	0.999955	92	1	0.44945
Brca1	1	0.6662	0.66843	0.999995	159	0	0.53029	0.3338	0.33396	0.999955	91	1	0.53029
Nras	2	0.6943	0.69259	0.999995	160	1	-0.12929	0.71765	0.71572	0.999955	163	0	-0.12929
Smo	3	0.69678	0.72316	0.999995	161	1	-0.22165	0.69551	0.71121	0.999955	159	1	-0.22165
Ntrk2	1	0.69897	0.69997	0.999995	162	0	0.7423	0.30103	0.30154	0.999955	85	1	0.7423
Stat3	10	0.70273	0.8972	0.999995	163	3	0.14336	0.56144	0.80911	0.999955	129	4	0.14336
Mtor	11	0.70869	0.90447	0.999995	164	4	0.22829	0.38837	0.69294	0.999955	99	5	0.22829
Nf2	1	0.71582	0.71704	0.999995	165	0	0.81477	0.28418	0.28427	0.999955	83	1	0.81477
Setbp1	3	0.71904	0.73896	0.999995	166	1	-0.097148	0.64741	0.67516	0.999955	144	1	-0.097148
Shq1	1	0.72519	0.72689	0.999995	167	0	0.91388	0.27481	0.27558	0.999955	81	1	0.91388
Amer1	1	0.72612	0.72778	0.999995	168	0	0.84396	0.27388	0.27456	0.999955	80	1	0.84396
Irf8	3	0.7262	0.74412	0.999995	169	1	0.20452	0.26347	0.39679	0.999955	78	1	0.20452
Msh3	3	0.72739	0.74484	0.999995	170	1	0.44463	0.31509	0.45449	0.999955	89	2	0.44463
Smad4	15	0.73094	0.93537	0.999995	171	5	0.072595	0.12695	0.39422	0.999955	53	7	0.072595
Rad51c	2	0.74198	0.73954	0.999995	172	0	0.35553	0.51536	0.52534	0.999955	117	1	0.35553
Cul3	3	0.74359	0.75643	0.999995	173	1	0.59291	0.30722	0.44585	0.999955	88	2	0.59291
Kdm5c	5	0.75138	0.85365	0.999995	174	1	0.88423	0.076229	0.20067	0.994221	42	4	0.88423
Nfe2l2	8	0.75221	0.89779	0.999995	175	2	0.50828	0.097059	0.2748	0.999955	46	4	0.50828
Rb1	8	0.75827	0.90143	0.999995	176	3	0.72227	0.10362	0.28784	0.999955	47	5	0.72227
Sos1	4	0.76638	0.81026	0.999995	177	1	1.3544	0.030518	0.093543	0.699356	28	3	1.3544
Stk11	3	0.76879	0.77638	0.999995	178	1	0.57352	0.24135	0.3707	0.999955	75	2	0.57352
Smc1a	2	0.77062	0.76785	0.999995	179	0	0.20944	0.61752	0.61682	0.999955	139	1	0.20944
Pik3r2	3	0.77921	0.78507	0.999995	180	1	0.26284	0.37275	0.51951	0.999955	96	2	0.26284
Insr	1	0.7823	0.78435	0.999995	181	0	1.3794	0.2177	0.21722	0.994221	72	1	1.3794
Mlh1	1	0.78605	0.78802	0.999995	182	0	1.1694	0.21395	0.21344	0.994221	71	1	1.1694
Araf	2	0.78735	0.78418	0.999995	183	0	0.25532	0.58922	0.59063	0.999955	131	1	0.25532
Atp6v1b2	1	0.78886	0.79072	0.999995	184	0	1.1715	0.21114	0.21064	0.994221	70	1	1.1715
Xiap	2	0.7942	0.79143	0.999995	185	0	0.58465	0.39967	0.43492	0.999955	100	1	0.58465
Arid2	5	0.80456	0.87018	0.999995	186	1	1.66	0.0063558	0.025693	0.347612	13	4	1.66
Dtx1	2	0.8165	0.81406	0.999995	187	0	0.33378	0.52959	0.53709	0.999955	121	1	0.33378
Suz12	1	0.82444	0.82544	0.999995	188	0	1.1623	0.17556	0.17542	0.916988	63	1	1.1623
Arid1a	3	0.83183	0.83277	0.999995	189	1	-0.20753	0.59604	0.6414	0.999955	135	1	-0.20753
Stag2	2	0.83601	0.83452	0.999995	190	0	0.6955	0.16399	0.26583	0.999955	60	2	0.6955
Ntrk3	4	0.83901	0.85251	0.999995	191	1	0.42924	0.19049	0.3662	0.999955	67	3	0.42924
Jak1	3	0.84435	0.84531	0.999995	192	0	0.93927	0.16962	0.28571	0.999955	61	2	0.93927
Myc	2	0.84645	0.84486	0.999995	193	0	0.64644	0.15355	0.25096	0.999955	59	2	0.64644
Jak2	5	0.85029	0.88738	0.999995	194	1	0.98017	0.107	0.26166	0.999955	50	3	0.98017
Elf3	3	0.85233	0.85294	0.999995	195	0	1.443	0.10391	0.20712	0.994221	48	2	1.443
Smad2	6	0.86119	0.92138	0.999995	196	1	1.3564	0.017409	0.0661	0.605637	20	5	1.3564
Fbxw7	12	0.87924	0.96984	0.999995	197	2	0.95744	0.00044756	0.0036448	0.111748	3	10	0.95744
Casp8	3	0.88755	0.88827	0.999995	198	0	0.90135	0.19523	0.31593	0.999955	68	2	0.90135
Npm1	1	0.89279	0.89388	0.999995	199	0	2.0262	0.10721	0.10782	0.751494	51	1	2.0262
Braf	11	0.901	0.97192	0.999995	200	1	1.4628	0.00051084	0.0040636	0.111748	4	9	1.4628
Gata3	3	0.90253	0.90241	0.999995	201	0	0.55587	0.29811	0.4355	0.999955	84	2	0.55587
Met	5	0.90676	0.91609	0.999995	202	1	0.32667	0.30506	0.51848	0.999955	87	3	0.32667
Epha3	4	0.91272	0.91158	0.999995	203	0	0.73093	0.14382	0.29179	0.999955	56	3	0.73093
Nsd1	4	0.91801	0.91703	0.999995	204	0	0.019324	0.1826	0.35414	0.999955	66	1	0.019324
Ncor1	1	0.91901	0.91955	0.999995	205	0	2.6173	0.080993	0.081387	0.645484	43	1	2.6173
Cdc73	4	0.93144	0.93042	0.999995	206	0	0.55725	0.14575	0.29491	0.999955	57	3	0.55725
Med12	1	0.95272	0.95317	0.999995	207	0	3.0871	0.047285	0.047532	0.546617	36	1	3.0871
Btk	1	0.95552	0.95584	0.999995	208	0	2.7159	0.044476	0.04468	0.540862	33	1	2.7159
Gnb1	2	0.95737	0.95707	0.999995	209	0	1.4352	0.042626	0.07661	0.6293	32	2	1.4352
Cdk8	1	0.95927	0.95965	0.999995	210	0	3.7308	0.04073	0.040392	0.516119	30	1	3.7308
Csf3r	5	0.96295	0.96319	0.999995	211	0	1.2472	0.050249	0.14298	0.843243	38	3	1.2472
Tet2	4	0.96297	0.96297	0.999995	212	0	1.0381	0.045925	0.12217	0.802851	35	3	1.0381
Fgfr1	3	0.97247	0.97228	0.999995	213	0	0.85403	0.027534	0.068463	0.605637	26	3	0.85403
Setd2	6	0.97749	0.97744	0.999995	214	0	1.1509	0.017717	0.066948	0.605637	21	5	1.1509
Egfr	7	0.98285	0.98307	0.999995	215	1	0.070108	0.47341	0.701	0.999955	107	3	0.070108
Ros1	1	0.98642	0.98653	0.999995	216	0	5.1804	0.013577	0.013308	0.219446	18	1	5.1804
Fgfr2	6	0.98821	0.98836	0.999995	217	0	0.75496	0.026632	0.094261	0.699356	25	5	0.75496
Erbb4	1	0.9883	0.98841	0.999995	218	0	4.4547	0.011704	0.011453	0.219446	17	1	4.4547
Ercc4	2	0.9883	0.98791	0.999995	219	0	2.4211	0.011696	0.022592	0.324756	16	2	2.4211
Eif1ad19	7	0.98917	0.98903	0.999995	220	0	0.79894	0.01434	0.059459	0.605637	19	6	0.79894
Rasa1	2	0.99329	0.99303	0.999995	221	0	3.8749	0.0067123	0.013358	0.219446	14	2	3.8749
Kdm6a	1	0.99672	0.99685	0.999995	222	0	5.686	0.0032772	0.0030465	0.111748	11	1	5.686
Alk	3	0.99709	0.99695	0.999995	223	0	2.1474	0.0029114	0.0078331	0.163782	10	3	2.1474
Map2k4	5	0.99841	0.99842	0.999995	224	0	2.6044	0.0015943	0.0068757	0.158142	9	5	2.6044
Abl1	3	0.99842	0.99827	0.999995	225	0	3.2348	0.0015841	0.0043728	0.111748	8	3	3.2348
Pax5	3	0.99886	0.9988	0.999995	226	0	2.5829	0.0011379	0.0030963	0.111748	7	3	2.5829
Cdk12	2	0.99896	0.99895	0.999995	227	0	3.6908	0.0010435	0.002149	0.111748	6	2	3.6908
Ptprd	4	0.99897	0.99915	0.999995	228	0	3.6681	0.00038441	0.0015706	0.111748	2	4	3.6681
Erg	3	0.99904	0.99901	0.999995	229	0	3.9043	0.00096393	0.0026775	0.111748	5	3	3.9043
ST	26	1.0	1.0	0.999995	230	1	1.6382	3.7109e-08	4.986e-06	0.001147	1	22	1.6382
