sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
gRNA_1588	Brca2	149.06/18.026	1806.8/195.71/692.62/2305.7	83.545	1249.7	3.8869	8585.5	1446.1	30.666	1	8.0795e-207	1.6159e-206	1.1527e-204	True
gRNA_1552	Braf	165.63/52.441	901.71/618.87/2172.1/3632.9	109.03	1536.9	3.805	6405.6	2212.5	30.356	1	1.0497e-202	2.0994e-202	1.4039e-200	True
gRNA_831	Arid2	49.026/24.582	600.19/160.45/675.6/2202.9	36.804	637.9	4.079	298.76	394.67	30.257	1	2.1858e-201	4.3715e-201	2.7515e-199	True
gRNA_3046	Elf3	221.94/203.21	2613.3/1653.8/5389.7/2583.4	212.57	2598.4	3.6053	175.46	6461.4	29.68	1	6.9487e-194	1.3897e-193	8.2612e-192	True
gRNA_6895	Map2k4	17.225/8.1938	536.15/121.66/85.104/416.54	12.71	269.1	4.3002	40.783	75.901	29.429	1	1.2666e-190	2.5331e-190	1.4266e-188	True
gRNA_8513	Pax5	224.59/44.247	2783.3/634.74/447.12/3950	134.42	1709	3.6585	16262	3093.7	28.31	1	1.3149e-176	2.6297e-176	1.4069e-174	True
gRNA_8241	Nsd1	85.464/27.859	635.9/950.34/2445.8/719.37	56.661	834.86	3.8576	1659.1	779.99	27.864	1	3.7087e-171	7.4173e-171	3.7793e-169	True
gRNA_1018	Atm	70.888/31.137	1156.7/313.84/2343.6/350.94	51.012	753.84	3.8592	790.1	660.48	27.348	1	5.8838e-165	1.1768e-164	5.7233e-163	True
gRNA_3806	Erg	59.626/27.859	773.62/181.61/2057.6/545.54	43.742	659.58	3.884	504.56	518.04	27.057	1	1.6094e-161	3.2188e-161	1.4974e-159	True
gRNA_1569	Braf	355.1/232.7	1233.3/1955.3/4212.7/12743	293.9	3084	3.387	7490.8	10893	26.733	1	9.6854e-158	1.9371e-157	8.6361e-156	True
gRNA_3805	Erg	21.2/0	241.44/273.29/80.522/178.2	10.6	209.82	4.1838	224.73	57.603	26.249	1	3.9926e-152	7.9852e-152	3.4177e-150	True
gRNA_13277	ST	49.688/11.471	2898.4/148.11/167.59/774.04	30.58	470.81	3.9011	730.26	295.13	25.626	1	4.0923e-145	8.1846e-145	3.3683e-143	True
gRNA_8813	Pik3ca	3.3125/1.6388	106.55/74.053/64.81/48.104	2.4757	69.431	4.3409	1.4008	6.8614	25.561	1	2.4929e-144	4.9858e-144	1.9758e-142	True
gRNA_9625	Prkd1	88.776/34.414	1059.8/252.13/661.85/962.08	61.595	811.96	3.6991	1477.6	890.43	25.146	1	7.8915e-140	1.5783e-139	6.0314e-138	True
gRNA_1548	Braf	148.4/32.775	1678.7/1264.2/692.62/956.61	90.589	1110.4	3.6011	6684.7	1645.4	25.141	1	8.965e-140	1.793e-139	6.6156e-138	True
gRNA_2270	Crebbp	25.175/14.749	727.15/188.66/272.99/352.03	19.962	312.51	3.9027	54.355	151.92	23.735	1	8.2462e-125	1.6492e-124	5.8823e-123	True
gRNA_2748	Dnmt3a	112.63/49.163	837.66/825.16/1037/1696.8	80.895	937.31	3.5182	2013.8	1373.7	23.107	1	1.9867e-118	3.9733e-118	1.3714e-116	True
gRNA_7815	Nfe2l2	840.06/1158.6	7430.7/9267.2/7018.5/3279.8	999.33	7224.6	2.8526	50737	78992	22.15	1	5.2616e-109	1.0523e-108	3.5187e-107	True
gRNA_8782	Pik3ca	223.27/80.3	1955.3/440.79/1596/1383	151.78	1489.5	3.2863	10220	3759.5	21.818	1	7.964e-106	1.5928e-105	5.1645e-104	True
gRNA_9881	Ptprd	0/0	17.569/65.237/13.748/1.0933	0.33125	15.659	3.6454	0	0.49624	21.758	1	4.272e-105	8.5441e-105	2.6889e-103	True
gRNA_3754	Ercc4	255.73/93.41	1089.9/724.66/2190.5/2441.3	174.57	1640.2	3.2246	13174	4706.6	21.363	1	1.4893e-101	2.9786e-101	9.1061e-100	True
gRNA_6383	Kmt2c	574.39/624.37	3205/5924.2/1314.5/16212	599.38	4564.6	2.9269	1248.8	34484	21.353	1	1.8245e-101	3.6489e-101	1.0845e-99	True
gRNA_4105	Fbxw7	180.2/119.63	1096.1/1214.8/1667.4/2138.4	149.92	1441.1	3.2564	1834.5	3685.5	21.269	1	1.1168e-100	2.2335e-100	6.4591e-99	True
gRNA_2269	Crebbp	56.313/19.665	337.79/271.53/585.91/1018.9	37.989	461.85	3.5694	671.54	414.85	20.81	1	1.8026e-96	3.6052e-96	1.0151e-94	True
gRNA_1008	Atm	1287.3/1283.2	7694.3/4818.7/12831/9192.2	1285.2	8443.3	2.7149	8.398	1.1884e+05	20.764	1	4.5754e-96	9.1509e-96	2.5106e-94	True
gRNA_13269	ST	5.9626/1.6388	101.45/88.158/62.846/2.1865	3.8007	75.502	3.9942	9.3476	12.625	20.18	1	8.5712e-91	1.7142e-90	4.4738e-89	True
gRNA_7765	Nf1	51.676/11.471	577.52/79.342/196.39/811.21	31.574	386.96	3.5741	808.19	310.29	20.175	1	8.3942e-91	1.6788e-90	4.4738e-89	True
gRNA_9838	Ptprd	129.19/26.22	775.32/375.55/828.13/2190.9	77.705	801.73	3.3504	5301.3	1288.4	20.171	1	8.8974e-91	1.7795e-90	4.5334e-89	True
gRNA_8869	Pik3ca	44.388/32.775	509.51/1456.4/123.07/390.3	38.582	449.91	3.5099	67.427	425.07	19.95	1	7.658e-89	1.5316e-88	3.8112e-87	True
gRNA_8494	Pax5	563.79/512.93	3114.3/4748.2/2915.8/13906	538.36	3931.3	2.866	1293.4	28980	19.931	1	1.1054e-88	2.2107e-88	5.376e-87	True
gRNA_7510	Myd88	288.19/154.04	1439/2226.9/920.44/2963.9	221.12	1832.9	3.0455	8997.7	6884.7	19.425	1	2.3614e-84	4.7227e-84	1.123e-82	True
gRNA_13271	ST	178.21/101.6	2158.2/1278.3/1160/558.66	139.91	1219.2	3.1142	2934.6	3298.8	18.791	1	4.526e-79	9.052e-79	2.1056e-77	True
gRNA_3985	Ezh2	93.414/29.498	1686.7/583.61/409.16/604.58	61.456	594.09	3.2522	2042.6	887.23	17.882	1	8.3298e-72	1.666e-71	3.7927e-70	True
gRNA_11219	Smad2	133.83/65.551	193.26/354.39/1394.4/3775.1	99.689	874.4	3.12	2330.8	1917.2	17.693	1	2.3943e-70	4.7886e-70	1.0675e-68	True
gRNA_11136	Sf3b1	146.41/60.634	575.82/1597.4/1194.7/364.06	103.52	885.28	3.0839	3679.1	2036.5	17.323	1	1.5842e-67	3.1685e-67	6.919e-66	True
gRNA_6472	Kmt2d	371.67/526.04	587.73/3880.7/8092.8/2061.9	448.86	2971.3	2.7241	11916	21592	17.166	1	2.374e-66	4.7481e-66	1.0161e-64	True
gRNA_196	Alk	26.5/26.22	336.09/248.61/323.4/108.23	26.36	286	3.3909	0.039212	234.02	16.973	1	6.8391e-65	1.3678e-64	2.8698e-63	True
gRNA_3032	Eif1ad19	93.414/85.216	816.13/211.58/1823.2/693.14	89.315	754.63	3.0646	33.601	1608.6	16.588	1	4.2945e-62	8.589e-62	1.7673e-60	True
gRNA_3089	Ep300	858.61/709.59	14262/4185.7/4502.7/4485.7	784.1	4494.2	2.5174	11104	53296	16.071	1	2.0477e-58	4.0955e-58	8.2683e-57	True
gRNA_12587	Trp53	247.78/273.67	1014.5/1888.3/1671.3/3010.9	260.73	1779.8	2.7664	335.31	8978.7	16.032	1	3.8469e-58	7.6937e-58	1.5245e-56	True
gRNA_12151	Suz12	1094.5/799.72	4408.2/5552.2/7509.5/4949.2	947.09	5250.7	2.4697	43437	72401	15.994	1	7.0139e-58	1.4028e-57	2.729e-56	True
gRNA_6888	Map2k4	38.425/11.471	315.12/192.18/39.279/374.99	24.948	253.65	3.2948	363.26	214.77	15.605	1	3.4946e-55	6.9893e-55	1.3355e-53	True
gRNA_3909	Etv6	355.77/201.57	2052.2/1950.1/1567.2/1670.5	278.67	1810.3	2.6952	11889	9996.1	15.319	1	2.8532e-53	5.7064e-53	1.0712e-51	True
gRNA_2696	Dnmt3a	484.29/383.47	1837.4/5409.4/2640.2/2522.2	433.88	2581.2	2.5699	5082.5	20439	15.02	1	2.7244e-51	5.4489e-51	1.0052e-49	True
gRNA_1989	Cdc73	210.02/75.383	542.95/694.68/1380/1322.9	142.7	1008.8	2.8129	9062.9	3405	14.842	1	3.9381e-50	7.8763e-50	1.4284e-48	True
gRNA_3908	Etv6	204.05/145.85	766.25/1571/783.61/3154.1	174.95	1177.3	2.7434	1693.7	4723.2	14.585	1	1.7667e-48	3.5334e-48	6.3012e-47	True
gRNA_4118	Fbxw7	259.7/227.79	1681/1354.1/666.43/2452.2	243.75	1517.6	2.6333	509.27	8054.9	14.193	1	5.0853e-46	1.0171e-45	1.784e-44	True
gRNA_993	Atm	74.201/47.524	438.1/359.68/516.52/1015.7	60.863	477.31	2.9508	355.82	873.68	14.089	1	2.2606e-45	4.5211e-45	7.8026e-44	True
gRNA_11209	Smad2	428.64/553.9	1927/876.29/3407.4/8769.1	491.27	2667.2	2.4383	7845.1	24989	13.765	1	2.0748e-43	4.1496e-43	7.0477e-42	True
gRNA_8862	Pik3ca	1.325/9.8326	113.92/243.32/25.531/1.0933	5.5788	69.725	3.4263	36.19	22.079	13.651	1	1.1222e-42	2.2444e-42	3.7523e-41	True
gRNA_6081	Keap1	53.663/36.053	369.52/603/204.25/352.03	44.858	360.78	2.9799	155.06	539.04	13.607	1	1.8659e-42	3.7318e-42	6.1432e-41	True
gRNA_198	Alk	130.51/273.67	299.25/1087.9/1415.3/1740.5	202.09	1251.6	2.6247	10247	5956.4	13.599	1	2.0483e-42	4.0967e-42	6.6416e-41	True
gRNA_13284	ST	208.03/201.57	2289.7/610.05/1526.6/999.25	204.8	1262.9	2.6186	20.86	6085.2	13.565	1	3.2584e-42	6.5167e-42	1.0407e-40	True
gRNA_13276	ST	66.251/27.859	1147.7/121.66/621.26/75.436	47.055	371.46	2.9543	736.96	581.32	13.455	1	1.4785e-41	2.957e-41	4.6529e-40	True
gRNA_9876	Ptprd	27.163/4.9163	95.782/144.58/1093.9/166.18	16.04	155.38	3.1981	247.45	108.4	13.383	1	4.0401e-41	8.0802e-41	1.253e-39	True
gRNA_12567	Trp53	588.97/394.94	3721.9/1937.7/1198/3196.7	491.96	2567.2	2.3812	18823	25045	13.113	1	1.3829e-39	2.7658e-39	4.2278e-38	True
gRNA_3031	Eif1ad19	117.93/227.79	1104/1172.5/9.8197/894.3	172.86	999.17	2.5243	6034.9	4632.7	12.14	1	3.2493e-34	6.4987e-34	9.7938e-33	True
gRNA_1549	Braf	80.826/27.859	498.74/453.13/197.7/309.4	54.343	381.26	2.7881	1402.7	730.02	12.1	1	5.4173e-34	1.0835e-33	1.6101e-32	True
gRNA_1127	Atrx	186.16/106.52	580.92/230.97/1137.1/1274.8	146.34	859.02	2.5452	3171.7	3545.5	11.969	1	2.6036e-33	5.2072e-33	7.6325e-32	True
gRNA_9875	Ptprd	66.251/18.026	74.245/518.37/92.96/980.67	42.139	305.66	2.8296	1162.8	488.41	11.924	1	4.5524e-33	9.1048e-33	1.3165e-31	True
gRNA_8936	Pik3cd	351.13/342.5	2109.5/1664.4/1865.7/1415.8	346.82	1765.1	2.3442	37.212	14230	11.889	1	6.7518e-33	1.3504e-32	1.9265e-31	True
gRNA_10634	Rhoa	219.95/278.59	1863.5/798.71/8793.2/271.13	249.27	1331.1	2.4121	1719.2	8351.3	11.838	1	1.2444e-32	2.4888e-32	3.504e-31	True
gRNA_1	Abl1	13.913/6.5551	135.45/19.395/58.264/204.44	10.234	96.859	3.1229	27.067	54.617	11.721	1	5.3964e-32	1.0793e-31	1.4998e-30	True
gRNA_11500	Smarca4	284.22/399.86	1223.6/2004.7/1358.4/3048	342.04	1681.6	2.2942	6686.7	13915	11.355	1	3.4888e-30	6.9776e-30	9.5718e-29	True
gRNA_5860	Kdm5c	723.46/445.74	2303.3/1324.1/2964.2/4033.1	584.6	2633.8	2.1697	38563	33117	11.26	1	1.0297e-29	2.0594e-29	2.7893e-28	True
gRNA_3511	Erbb2	255.73/88.493	1862.9/701.74/375.77/1141.4	172.11	921.56	2.4139	13984	4600.5	11.049	1	1.1105e-28	2.2211e-28	2.9707e-27	True
gRNA_9513	Prdm1	332.58/247.45	2055.1/271.53/716.19/2995.6	290.02	1385.6	2.2524	3623.1	10661	10.611	1	1.3289e-26	2.6579e-26	3.511e-25	True
gRNA_1858	Casp8	159.66/178.63	702.78/262.71/1032.4/1852	169.15	867.58	2.3519	179.76	4473.8	10.442	1	8.0115e-26	1.6023e-25	2.0908e-24	True
gRNA_1322	Bap1	311.38/209.76	1238.4/1258.9/1164/3004.3	260.57	1248.6	2.2562	5163	8970.1	10.432	1	8.8452e-26	1.769e-25	2.2806e-24	True
gRNA_12604	Trp53	109.98/101.6	616.06/93.447/542.05/1888.1	105.79	579.06	2.4414	35.052	2108.2	10.307	1	3.2956e-25	6.5912e-25	8.3959e-24	True
gRNA_7602	Ncor1	90.101/32.775	115.62/528.95/502.12/227.4	61.438	364.76	2.5504	1643.1	886.83	10.185	1	1.1745e-24	2.3489e-24	2.9569e-23	True
gRNA_7473	Mtor	584.99/421.16	2520.4/1745.5/3867/1458.4	503.08	2132.9	2.0818	13420	25968	10.114	1	2.3913e-24	4.7825e-24	5.9503e-23	True
gRNA_13273	ST	2.65/3.2775	53.842/3.5263/45.171/20.772	2.9638	32.971	3.0994	0.19688	8.8455	10.09	1	3.6571e-24	7.3142e-24	8.9956e-23	True
gRNA_13601	NT	946.06/765.3	5324.1/2034.7/105.4/4597.2	855.68	3315.9	1.953	16337	61409	9.9281	1	1.5717e-23	3.1434e-23	3.8221e-22	True
gRNA_3926	Etv6	208.03/88.493	940.25/548.34/259.9/3320.3	148.26	744.29	2.32	7144.2	3620.4	9.9058	1	1.9768e-23	3.9536e-23	4.7532e-22	True
gRNA_3755	Ercc4	161.65/122.91	922.11/449.61/1124/507.28	142.28	714.69	2.3205	750.56	3388.9	9.8328	1	4.0943e-23	8.1885e-23	9.7352e-22	True
gRNA_4459	Flt3	265.67/270.4	1660/343.82/3188.8/778.41	268.03	1219.2	2.1813	11.191	9387.9	9.8171	1	4.7662e-23	9.5325e-23	1.1208e-21	True
gRNA_1570	Braf	151.71/37.692	398.43/366.74/616.02/740.15	94.703	507.23	2.4088	6500.6	1766.3	9.8155	1	4.8858e-23	9.7715e-23	1.1365e-21	True
gRNA_2011	Cdh1	91.426/75.383	425.07/479.58/111.29/2497	83.405	452.32	2.4251	128.69	1442.2	9.7144	1	1.3279e-22	2.6558e-22	3.0556e-21	True
gRNA_11994	Stat3	110.64/145.85	636.47/386.13/658.58/2037.9	128.24	647.52	2.327	619.92	2869.1	9.6946	1	1.603e-22	3.2059e-22	3.6493e-21	True
gRNA_8216	Npm1	162.98/198.29	1968.3/245.08/1148.9/564.13	180.63	856.52	2.2391	623.53	4972.3	9.5851	1	4.644e-22	9.288e-22	1.0461e-20	True
gRNA_10468	Rb1	107.99/44.247	1071.7/56.421/616.68/206.63	76.118	411.65	2.4198	2031.5	1246.7	9.5029	1	1.0369e-21	2.0737e-21	2.3113e-20	True
gRNA_10466	Rb1	380.94/435.91	3475.3/433.74/2374.4/950.05	408.43	1662.2	2.0223	1510.9	18535	9.2094	1	1.6413e-20	3.2825e-20	3.6209e-19	True
gRNA_4447	Flt3	27.163/49.163	1253.1/33.5/370.53/77.622	38.163	224.08	2.5229	242	417.83	9.0951	1	4.8742e-20	9.7483e-20	1.0644e-18	True
gRNA_2803	Dnmt3a	616.13/437.55	3056.5/2646.5/1434.3/567.41	526.84	2040.4	1.9514	15946	27982	9.0482	1	7.2745e-20	1.4549e-19	1.5725e-18	True
gRNA_11312	Smad4	320.65/257.29	1050.8/42.316/1373.5/1580.9	288.97	1212.1	2.0647	2007.7	10599	8.9667	1	1.5315e-19	3.063e-19	3.2774e-18	True
gRNA_4142	Fbxw7	305.42/298.26	1228.7/1283.6/703.75/1773.3	301.84	1256.2	2.0536	25.637	11371	8.9494	1	1.7916e-19	3.5833e-19	3.7962e-18	True
gRNA_7310	Msh3	286.2/308.09	1373.8/1391.1/1089.3/526.96	297.15	1231.6	2.0476	239.47	11087	8.8743	1	3.5263e-19	7.0526e-19	7.3983e-18	True
gRNA_7822	Nfe2l2	149.73/132.74	1037.7/650.6/467.42/635.19	141.23	642.9	2.1786	144.27	3349	8.6687	1	2.2019e-18	4.4038e-18	4.5748e-17	True
gRNA_4032	Fat1	154.36/165.52	748.68/59.947/667.74/5630.4	159.94	708.21	2.1397	62.174	4089.2	8.5739	1	5.0321e-18	1.0064e-17	1.0354e-16	True
gRNA_2388	Csf3r	44.388/14.749	69.711/102.26/408.5/243.8	29.568	173.03	2.5092	439.24	280	8.5735	1	5.2187e-18	1.0437e-17	1.0636e-16	True
gRNA_3026	Eif1ad19	919.56/788.25	15165/1680.3/591.15/4255	853.9	2967.7	1.796	8621.7	61202	8.5442	1	6.4751e-18	1.295e-17	1.3072e-16	True
gRNA_5865	Kdm5c	85.464/26.22	447.74/47.605/134.86/450.43	55.842	291.3	2.3624	1754.9	762.19	8.5286	1	7.5698e-18	1.514e-17	1.5138e-16	True
gRNA_3033	Eif1ad19	46.376/40.969	60.643/345.58/142.71/332.35	43.672	237.53	2.4167	14.614	516.73	8.5282	1	7.6399e-18	1.528e-17	1.5138e-16	True
gRNA_6889	Map2k4	55.651/3.2775	256.17/19.395/339.11/86.369	29.464	171.27	2.4995	1371.5	278.46	8.498	1	1.0029e-17	2.0059e-17	1.969e-16	True
gRNA_1339	Bap1	583.01/340.86	481.74/2905.7/714.88/2762.7	461.94	1738.8	1.91	29317	22619	8.4899	1	1.0348e-17	2.0696e-17	2.0132e-16	True
gRNA_11701	Sos1	73.538/54.079	210.27/439.03/428.14/145.41	63.809	319.2	2.3047	189.33	941.77	8.3222	1	4.3999e-17	8.7998e-17	8.4827e-16	True
gRNA_2684	Dnmt3a	159.66/140.93	65.177/190.42/1357.1/1110.8	150.3	650.59	2.1066	175.41	3700.7	8.224	1	9.9043e-17	1.9809e-16	1.8924e-15	True
gRNA_7029	Med12	168.28/85.216	735.65/389.66/256.62/956.61	126.75	562.65	2.1415	3449.6	2815.5	8.2151	1	1.069e-16	2.1379e-16	2.0244e-15	True
gRNA_10930	Runx1	614.15/809.55	1753/3535.1/3176.4/323.61	711.85	2464.7	1.7903	19092	45565	8.2115	1	1.0931e-16	2.1861e-16	2.0519e-15	True
gRNA_3143	Epha3	494.23/601.43	647.23/2112.3/1804.2/4941.6	547.83	1958.2	1.8359	5745.6	29809	8.169	1	1.5563e-16	3.1125e-16	2.896e-15	True
gRNA_1696	Btk	598.91/427.72	1734.3/1964.2/1586.2/18992	513.31	1849.2	1.847	14653	26828	8.156	1	1.7331e-16	3.4663e-16	3.1974e-15	True
gRNA_10623	Rhoa	346.49/211.4	2473.3/343.82/1845.5/177.11	278.95	1094.6	1.9685	9124.8	10012	8.1519	1	1.7959e-16	3.5918e-16	3.2848e-15	True
gRNA_12498	Trp53	304.09/211.4	728.85/1311.8/636.32/2618.4	257.75	1020.3	1.9808	4295.7	8813.8	8.1227	1	2.287e-16	4.574e-16	4.1476e-15	True
gRNA_4770	Gata3	323.3/196.65	1597.7/747.58/811.11/1209.2	259.98	1010.1	1.954	8020.3	8937.2	7.9351	1	1.0549e-15	2.1099e-15	1.8971e-14	True
gRNA_12509	Trp53	174.9/73.745	437.53/708.79/501.46/569.6	124.32	535.53	2.098	5116.4	2729.8	7.8703	1	1.7838e-15	3.5676e-15	3.1811e-14	True
gRNA_12586	Trp53	268.98/111.44	388.23/558.92/1240.6/974.11	190.21	766.51	2.0051	12410	5402.9	7.8405	1	2.2555e-15	4.511e-15	3.9891e-14	True
gRNA_1906	Cbl	159.66/57.357	425.07/525.42/85.104/1574.3	108.51	475.24	2.1206	5233.4	2195.6	7.8267	1	2.531e-15	5.062e-15	4.4396e-14	True
gRNA_1463	Bcor	716.17/386.75	1141.4/1193.7/2576/4630	551.46	1884.8	1.7713	54259	30130	7.6817	1	7.8555e-15	1.5711e-14	1.3667e-13	True
gRNA_1017	Atm	548.56/362.17	1523.4/719.37/3286.3/1650.8	455.36	1587.1	1.7991	17370	22100	7.6131	1	1.3397e-14	2.6794e-14	2.3121e-13	True
gRNA_7826	Nfe2l2	394.85/298.26	1391.4/574.79/1097.8/2185.5	346.56	1244.6	1.8415	4665.7	14213	7.5329	1	2.4863e-14	4.9726e-14	4.2566e-13	True
gRNA_9706	Ptpn11	1480/1691.2	3371.6/1308.3/12623/5856.7	1585.6	4614.1	1.5404	22295	1.6717e+05	7.4071	1	6.4535e-14	1.2907e-13	1.0961e-12	True
gRNA_4262	Fgfr2	29.813/55.718	58.943/610.05/352.2/14.213	42.765	205.57	2.2388	335.54	499.91	7.2816	1	1.6974e-13	3.3947e-13	2.8601e-12	True
gRNA_10597	Ret	517.42/632.56	1996.1/6273.3/1762.3/809.02	574.99	1879.2	1.7068	6629.2	32239	7.2637	1	1.8846e-13	3.7693e-13	3.1509e-12	True
gRNA_235	Amer1	500.19/386.75	1873.1/1098.4/455.64/2265.3	443.47	1485.8	1.742	6434.8	21174	7.163	1	3.9521e-13	7.9041e-13	6.5561e-12	True
gRNA_2326	Crebbp	107.99/49.163	549.75/118.13/36.66/797	78.576	333.94	2.0735	1730.2	1311.4	7.0516	1	8.9783e-13	1.7957e-12	1.478e-11	True
gRNA_3060	Ep300	129.19/26.22	320.78/333.24/638.28/226.31	77.705	327.01	2.0592	5301.3	1288.4	6.9456	1	1.9127e-12	3.8254e-12	3.1245e-11	True
gRNA_12652	Trp53bp1	377.63/434.27	4420.1/1315.3/284.77/1360	405.95	1337.7	1.7179	1604.3	18354	6.8774	1	3.0518e-12	6.1035e-12	4.9475e-11	True
gRNA_12530	Trp53	208.03/149.13	651.77/664.71/783.61/112.61	178.58	658.24	1.8762	1734.6	4881.6	6.8652	1	3.3369e-12	6.6738e-12	5.3691e-11	True
gRNA_8775	Pik3ca	363.05/308.09	1411.2/846.32/728.62/2744.1	335.57	1128.8	1.747	1510.6	13493	6.8286	1	4.2947e-12	8.5894e-12	6.8587e-11	True
gRNA_12244	Tbx3	169.6/50.802	342.32/384.37/483.13/815.58	110.2	433.75	1.967	7056.8	2250.6	6.8201	1	4.5947e-12	9.1894e-12	7.2835e-11	True
gRNA_10406	Rasa1	11.263/8.1938	1093.8/12.342/9.1651/102.77	9.7282	57.555	2.4484	4.7088	50.591	6.7241	1	9.6631e-12	1.9326e-11	1.5205e-10	True
gRNA_13279	ST	151.71/103.24	473.81/495.45/553.18/203.35	127.48	484.63	1.9183	1174.8	2841.6	6.6999	1	1.052e-11	2.1039e-11	1.6432e-10	True
gRNA_9612	Prkd1	369.02/352.34	215.93/1047.3/1584.9/1313	360.68	1180.2	1.7074	139.14	15160	6.6556	1	1.4129e-11	2.8257e-11	2.191e-10	True
gRNA_1545	Braf	132.5/101.6	563.92/91.684/342.38/554.29	117.05	448.34	1.9284	477.34	2478.6	6.6541	1	1.4382e-11	2.8764e-11	2.2142e-10	True
gRNA_3804	Erg	51.013/63.912	191/225.68/260.55/315.96	57.463	243.12	2.062	83.19	797.54	6.574	1	2.5017e-11	5.0034e-11	3.8241e-10	True
gRNA_13281	ST	3.975/0	36.839/10.579/22.913/0	1.9875	16.746	2.5705	7.9005	5.053	6.5654	1	3.1968e-11	6.3936e-11	4.8519e-10	True
gRNA_8834	Pik3ca	189.48/575.21	557.69/1860.1/3243.8/412.16	382.34	1208.9	1.6582	74394	16659	6.404	1	7.5804e-11	1.5161e-10	1.1424e-09	True
gRNA_3224	Epha5	920.89/514.57	1593.7/2588.3/3040.8/1060.5	717.73	2091	1.5414	82545	46177	6.3907	1	8.2597e-11	1.6519e-10	1.2361e-09	True
gRNA_13059	Xiap	475.02/383.47	2000.1/841.03/1817.3/365.15	429.24	1329.2	1.6284	4190.4	20087	6.3497	1	1.0803e-10	2.1607e-10	1.6055e-09	True
gRNA_830	Arid2	95.401/249.09	966.32/350.87/818.96/378.27	172.25	598.62	1.7912	11811	4606.4	6.2821	1	1.679e-10	3.3581e-10	2.478e-09	True
gRNA_4106	Fbxw7	260.37/131.1	712.98/229.21/651.37/681.11	195.73	666.24	1.762	8354.6	5657.6	6.2553	1	1.9927e-10	3.9854e-10	2.9208e-09	True
gRNA_11298	Smad4	501.52/693.2	2672.8/833.97/77.248/7101.9	597.36	1753.4	1.5519	18371	34295	6.2425	1	2.1551e-10	4.3103e-10	3.1374e-09	True
gRNA_11702	Sos1	339.2/154.04	922.68/345.58/700.47/957.71	246.62	811.58	1.7143	17142	8208.8	6.2355	1	2.2591e-10	4.5182e-10	3.2665e-09	True
gRNA_7188	Mga	276.27/131.1	326.45/454.89/1467.7/920.54	203.68	687.72	1.7505	10536	6032	6.2322	1	2.3094e-10	4.6187e-10	3.3168e-09	True
gRNA_1095	Atr	330.59/195.01	1034.3/833.97/145.33/851.66	262.8	842.82	1.6775	9190.7	9094.3	6.0821	1	5.948e-10	1.1896e-09	8.4858e-09	True
gRNA_6525	Kmt2d	447.86/439.19	1580.1/1678.5/1064.5/1003.6	443.52	1322.3	1.5738	37.548	21178	6.0384	1	7.7893e-10	1.5579e-09	1.1039e-08	True
