id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Sos1	4	0.047045	0.11032	0.792897	26	3	-0.67063	0.99509	0.99532	0.998749	229	0	-0.67063
Grin2a	2	0.047073	0.084229	0.750212	27	2	-0.54999	0.95293	0.95245	0.998749	216	0	-0.54999
Gnb1	2	0.047226	0.084508	0.750212	28	1	-0.77499	0.86606	0.8647	0.998749	188	0	-0.77499
Nkx2-1	2	0.049055	0.08763	0.750212	29	1	-0.28947	0.17781	0.21832	0.823188	69	1	-0.28947
Eif1ad19	7	0.05593	0.15148	0.901229	30	3	-0.19259	0.091335	0.22733	0.825348	44	2	-0.19259
Ep300	11	0.058407	0.17575	0.911544	31	4	-0.16597	0.67819	0.84577	0.998749	162	1	-0.16597
Arid1b	8	0.061981	0.16637	0.911544	32	2	0.082475	0.69637	0.8122	0.998749	168	2	0.082475
Ezh2	4	0.063503	0.13656	0.872483	33	2	-0.29368	0.89968	0.89879	0.998749	197	0	-0.29368
Kmt2b	3	0.073814	0.13111	0.872483	34	2	-0.89065	0.95465	0.95421	0.998749	218	0	-0.89065
Erg	3	0.075381	0.13341	0.872483	35	2	-0.87379	0.95429	0.95389	0.998749	217	0	-0.87379
Nf2	1	0.081068	0.081497	0.750212	36	1	-0.8348	0.91893	0.91948	0.998749	207	0	-0.8348
Map2k4	5	0.081881	0.17835	0.911544	37	3	-0.68152	0.48468	0.61495	0.990296	124	1	-0.68152
Dis3	5	0.088098	0.18974	0.928533	38	1	-0.19681	0.36127	0.50908	0.990296	104	2	-0.19681
Alk	3	0.088411	0.15282	0.901229	39	2	-0.84851	0.46072	0.48499	0.990296	118	1	-0.84851
Ctcf	8	0.092651	0.22794	0.98916	40	4	-0.26561	0.5506	0.71591	0.998749	139	2	-0.26561
Mitf	1	0.095127	0.095657	0.761277	41	1	-0.84644	0.90487	0.90589	0.998749	200	0	-0.84644
Syk	1	0.097938	0.09834	0.761277	42	1	-0.7843	0.90206	0.90295	0.998749	198	0	-0.7843
Tbx3	3	0.10177	0.17301	0.911544	43	1	-0.26096	0.93012	0.92948	0.998749	210	0	-0.26096
Crebbp	17	0.10386	0.30835	0.994768	44	5	0.048538	0.68745	0.88473	0.998749	165	4	0.048538
Notch3	1	0.10731	0.10791	0.792897	45	1	-0.7423	0.89269	0.89378	0.998749	192	0	-0.7423
Esr1	5	0.10858	0.22641	0.98916	46	2	-0.061771	0.95553	0.95585	0.998749	219	0	-0.061771
Ret	4	0.10885	0.19518	0.93195	47	2	-0.29604	0.91537	0.91421	0.998749	205	0	-0.29604
Elf3	3	0.11232	0.18772	0.928533	48	2	-0.69272	0.91205	0.91196	0.998749	202	0	-0.69272
Bap1	15	0.11828	0.32282	0.994768	49	4	0.4452	0.0025572	0.016419	0.594975	5	10	0.4452
Ankrd11	3	0.12255	0.20241	0.93195	50	1	-0.048951	0.81544	0.81568	0.998749	181	0	-0.048951
Arid2	5	0.12567	0.24346	0.992374	51	2	-0.00020722	0.45513	0.60139	0.990296	116	2	-0.00020722
Tsc2	5	0.12661	0.24455	0.992374	52	1	0.39894	0.06468	0.15143	0.790482	33	3	0.39894
Araf	2	0.13477	0.16984	0.911544	53	1	-0.63974	0.62374	0.62181	0.990296	153	0	-0.63974
Eed	7	0.14498	0.29316	0.994768	54	3	-0.32519	0.76894	0.82061	0.998749	175	1	-0.32519
Fgfr4	1	0.15042	0.15043	0.901229	55	1	-0.64873	0.84958	0.85041	0.998749	187	0	-0.64873
Msh3	3	0.15059	0.24163	0.992374	56	1	-0.14285	0.91909	0.91884	0.998749	208	0	-0.14285
Mtor	11	0.15754	0.35765	0.994768	57	2	-0.20341	0.2343	0.48111	0.990296	81	2	-0.20341
Kdm6a	1	0.16542	0.16503	0.911544	58	1	-0.9175	0.83458	0.8355	0.998749	183	0	-0.9175
Cic	3	0.16563	0.25888	0.992374	59	1	-0.027531	0.34953	0.40677	0.964497	99	1	-0.027531
Rbm10	4	0.17379	0.27608	0.994768	60	2	-0.2788	0.89422	0.89368	0.998749	194	0	-0.2788
Kdm5c	5	0.17956	0.30079	0.994768	61	2	-0.20535	0.89448	0.894	0.998749	195	0	-0.20535
Pik3r1	6	0.18136	0.33937	0.994768	62	2	-0.0052955	0.063508	0.16855	0.790482	32	2	-0.0052955
Inha	3	0.18786	0.27281	0.994768	63	1	-0.0098308	0.19518	0.30236	0.854092	75	1	-0.0098308
Map2k1	10	0.19174	0.40062	0.994768	64	4	-0.32428	0.023185	0.089155	0.790482	13	4	-0.32428
Foxa1	13	0.19344	0.43069	0.994768	65	2	0.14515	0.26774	0.53854	0.990296	88	5	0.14515
Socs1	2	0.19975	0.2229	0.98916	66	1	0.25284	0.094203	0.15557	0.790482	47	1	0.25284
Ros1	1	0.20291	0.2026	0.93195	67	1	-0.5364	0.79709	0.79912	0.998749	177	0	-0.5364
Gnas	4	0.21137	0.32196	0.994768	68	1	-0.15372	0.94677	0.94609	0.998749	213	0	-0.15372
Mga	6	0.22099	0.37549	0.994768	69	2	-0.1831	0.64818	0.73563	0.998749	158	1	-0.1831
Csf3r	5	0.22131	0.34737	0.994768	70	2	-0.37772	0.89292	0.89249	0.998749	193	0	-0.37772
Ncoa3	2	0.23458	0.25153	0.992374	71	1	-0.55412	0.92068	0.92021	0.998749	209	0	-0.55412
Klf4	2	0.23622	0.253	0.992374	72	1	-0.13041	0.36315	0.36978	0.93133	105	1	-0.13041
Atrx	9	0.24072	0.44042	0.994768	73	3	-0.10193	0.51531	0.72058	0.998749	132	1	-0.10193
Vhl	13	0.24437	0.49471	0.994768	74	4	-0.1187	0.18355	0.43139	0.990296	71	2	-0.1187
Sh2b3	1	0.2582	0.25845	0.992374	75	0	-0.40286	0.7418	0.74349	0.998749	173	0	-0.40286
Notch1	9	0.26894	0.47034	0.994768	76	2	0.0076361	0.34958	0.57205	0.990296	100	2	0.0076361
Pik3cg	4	0.26931	0.39244	0.994768	77	1	0.50238	0.016641	0.046036	0.760403	11	3	0.50238
Kit	10	0.27312	0.49772	0.994768	78	3	0.42089	0.025237	0.095288	0.790482	15	6	0.42089
Pms2	1	0.27694	0.27771	0.994768	79	0	-0.26275	0.72306	0.72462	0.998749	171	0	-0.26275
Lats1	4	0.29849	0.40837	0.994768	80	1	0.29346	0.049657	0.11604	0.790482	23	2	0.29346
Nf1	5	0.31148	0.44687	0.994768	81	2	0.35296	0.0023408	0.0099671	0.573108	4	3	0.35296
Ptpn1	1	0.32099	0.32141	0.994768	82	0	-0.2283	0.67901	0.6806	0.998749	163	0	-0.2283
Trp53	64	0.32367	0.74816	0.994768	83	11	0.18206	0.0023099	0.024686	0.594975	3	27	0.18206
Ercc2	19	0.32637	0.63058	0.994768	84	4	-0.091336	0.093525	0.3045	0.854092	45	6	-0.091336
Erbb3	18	0.33026	0.62717	0.994768	85	4	-0.048635	0.4169	0.72585	0.998749	113	5	-0.048635
Mlh1	1	0.33411	0.33433	0.994768	86	0	-0.27189	0.66589	0.66816	0.998749	160	0	-0.27189
Rnf43	1	0.33599	0.33625	0.994768	87	0	-0.25119	0.66401	0.66642	0.998749	159	0	-0.25119
Ptpn11	5	0.34496	0.48435	0.994768	88	2	-0.27461	0.94765	0.94775	0.998749	214	0	-0.27461
Ntrk2	1	0.35192	0.35267	0.994768	89	0	-0.2292	0.64808	0.65093	0.998749	157	0	-0.2292
Setbp1	3	0.35374	0.38619	0.994768	90	1	-0.3006	0.91371	0.91356	0.998749	203	0	-0.3006
Runx1	7	0.35568	0.52277	0.994768	91	2	0.0067026	0.053951	0.15137	0.790482	24	3	0.0067026
Negr1	1	0.35942	0.35969	0.994768	92	0	-0.20223	0.64058	0.64305	0.998749	156	0	-0.20223
Fbxw7	12	0.3702	0.62133	0.994768	93	3	-0.12767	0.24928	0.51569	0.990296	86	3	-0.12767
Atp6v1b2	1	0.37067	0.3709	0.994768	94	0	-0.22011	0.62933	0.63168	0.995107	155	0	-0.22011
Bcl2	15	0.37302	0.64675	0.994768	95	3	0.10253	0.37123	0.66325	0.998749	108	5	0.10253
Casp8	3	0.38068	0.40615	0.994768	96	1	-0.35565	0.96664	0.9662	0.998749	222	0	-0.35565
Rasa1	2	0.38244	0.38244	0.994768	97	1	-0.39361	0.79296	0.79012	0.998749	176	0	-0.39361
Amer1	1	0.38285	0.38331	0.994768	98	0	-0.18661	0.61715	0.61895	0.990296	152	0	-0.18661
Tshr	1	0.38754	0.38813	0.994768	99	0	-0.19788	0.61246	0.61411	0.990296	150	0	-0.19788
Flt1	3	0.38882	0.4123	0.994768	100	1	0.035148	0.51296	0.52482	0.990296	130	1	0.035148
Pole	1	0.3941	0.39446	0.994768	101	0	-0.14819	0.6059	0.6076	0.990296	149	0	-0.14819
Pik3cd	2	0.39417	0.3932	0.994768	102	1	-0.089505	0.54908	0.54697	0.990296	138	0	-0.089505
Hras	1	0.40815	0.40813	0.994768	103	0	-0.16119	0.59185	0.59292	0.990296	145	0	-0.16119
Notch2	1	0.42127	0.42162	0.994768	104	0	-0.097823	0.57873	0.57956	0.990296	143	0	-0.097823
Jak1	3	0.4226	0.43899	0.994768	105	1	-0.26121	0.91856	0.91849	0.998749	206	0	-0.26121
Ptprt	6	0.44074	0.58177	0.994768	106	1	0.3161	0.12209	0.25754	0.848672	54	3	0.3161
Inpp4a	4	0.44368	0.49359	0.994768	107	1	-0.15718	0.95002	0.94954	0.998749	215	0	-0.15718
Kras	2	0.44834	0.44576	0.994768	108	0	-0.10389	0.52096	0.51786	0.990296	133	0	-0.10389
Pik3r2	3	0.46072	0.47038	0.994768	109	1	0.53335	0.054756	0.10745	0.790482	25	2	0.53335
Ephb1	2	0.46766	0.46439	0.994768	110	0	-0.2797	0.8833	0.88214	0.998749	191	0	-0.2797
Drosha	3	0.46998	0.47809	0.994768	111	1	-0.2443	0.48818	0.50569	0.990296	125	1	-0.2443
Suz12	1	0.47751	0.47763	0.994768	112	0	-0.044472	0.52249	0.52246	0.990296	134	0	-0.044472
Stat3	10	0.47775	0.68557	0.994768	113	2	0.021414	0.32088	0.57243	0.990296	96	3	0.021414
Xiap	2	0.48932	0.48643	0.994768	114	0	-0.29107	0.81856	0.81618	0.998749	182	0	-0.29107
Braf	11	0.49675	0.70595	0.994768	115	3	-0.19664	0.23362	0.48032	0.990296	80	1	-0.19664
Nsd1	4	0.50164	0.5327	0.994768	116	1	-0.15266	0.93317	0.93223	0.998749	211	0	-0.15266
Arid1a	3	0.50244	0.50537	0.994768	117	1	0.21384	0.52675	0.53619	0.990296	135	1	0.21384
Dicer1	1	0.50469	0.50475	0.994768	118	0	-0.01388	0.49531	0.49499	0.990296	126	0	-0.01388
Inppl1	2	0.50527	0.50235	0.994768	119	0	0.27901	0.11372	0.1697	0.790482	49	1	0.27901
Cdc73	4	0.51266	0.54077	0.994768	120	1	0.46226	0.065461	0.14775	0.790482	34	3	0.46226
Akt3	3	0.51296	0.51461	0.994768	121	1	0.13472	0.27282	0.35841	0.93133	91	1	0.13472
Insr	1	0.52156	0.52153	0.994768	122	0	0.0077041	0.47844	0.47857	0.990296	123	0	0.0077041
Pik3cb	5	0.52214	0.59252	0.994768	123	1	0.1113	0.47636	0.61145	0.990296	122	1	0.1113
Cdh1	2	0.52484	0.52176	0.994768	124	0	0.24676	0.23786	0.26567	0.848672	84	1	0.24676
Dot1l	1	0.52718	0.52716	0.994768	125	0	0.011924	0.47282	0.4726	0.990296	121	0	0.011924
Pot1b	2	0.53385	0.53096	0.994768	126	0	0.24221	0.12953	0.18153	0.793939	55	1	0.24221
Carm1	1	0.5403	0.54037	0.994768	127	0	0.034077	0.4597	0.45961	0.990296	117	0	0.034077
B2m	5	0.54505	0.605	0.994768	128	1	0.0081369	0.11816	0.2435	0.835906	53	2	0.0081369
Phf6	3	0.54528	0.54531	0.994768	129	1	-0.010898	0.71093	0.71227	0.998749	170	0	-0.010898
Nfe2	3	0.55518	0.55461	0.994768	130	1	0.33613	0.15075	0.24315	0.835906	61	2	0.33613
Fat1	3	0.55682	0.55601	0.994768	131	1	0.5809	0.023993	0.060336	0.790482	14	2	0.5809
Jak2	5	0.56467	0.61639	0.994768	132	1	0.38137	0.025905	0.077498	0.790482	17	4	0.38137
Pax5	3	0.57296	0.57187	0.994768	133	1	-0.086694	0.84795	0.84887	0.998749	186	0	-0.086694
Bcor	6	0.59043	0.66884	0.994768	134	1	0.136	0.59839	0.71544	0.998749	148	1	0.136
Gli1	4	0.59821	0.60675	0.994768	135	1	0.33994	0.016763	0.046285	0.760403	12	2	0.33994
Kdr	1	0.59934	0.60095	0.994768	136	0	0.13413	0.40066	0.40087	0.964497	111	0	0.13413
Asxl2	3	0.5995	0.59898	0.994768	137	0	-0.17405	0.74963	0.75047	0.998749	174	0	-0.17405
Pdgfrb	6	0.60101	0.67398	0.994768	138	1	0.2948	0.10302	0.22966	0.825348	48	3	0.2948
Atr	4	0.60198	0.60984	0.994768	139	1	0.3615	0.070478	0.15755	0.790482	36	3	0.3615
Arid5b	3	0.60709	0.60692	0.994768	140	0	0.39694	0.1809	0.28343	0.854092	70	2	0.39694
Gata3	3	0.61309	0.6132	0.994768	141	0	-0.16302	0.87217	0.87298	0.998749	189	0	-0.16302
Rad21	2	0.61332	0.61127	0.994768	142	0	-0.12301	0.79805	0.79524	0.998749	178	0	-0.12301
Jak3	1	0.61434	0.61606	0.994768	143	0	0.19627	0.38566	0.38623	0.955201	109	0	0.19627
Rictor	4	0.61497	0.62087	0.994768	144	1	0.0083709	0.69104	0.69546	0.998749	166	1	0.0083709
Cd79b	5	0.61733	0.64867	0.994768	145	1	0.21568	0.15019	0.29685	0.854092	59	3	0.21568
Dnmt3a	27	0.62925	0.88284	0.994768	146	6	-0.039218	0.83774	0.96961	0.998749	184	4	-0.039218
Cdk8	1	0.62933	0.63168	0.994768	147	0	0.32971	0.37067	0.3709	0.93133	107	0	0.32971
Shq1	1	0.64808	0.65093	0.994768	148	0	0.22381	0.35192	0.35267	0.93133	102	0	0.22381
Ncor1	1	0.65839	0.66108	0.994768	149	0	0.31274	0.34161	0.34215	0.925809	98	0	0.31274
Nras	2	0.66399	0.66207	0.994768	150	0	0.43788	0.070863	0.12483	0.790482	37	1	0.43788
Traf7	2	0.67263	0.67056	0.994768	151	0	0.35241	0.20143	0.2368	0.835906	77	1	0.35241
Tcf3	3	0.67513	0.67517	0.994768	152	0	0.83088	0.010842	0.028286	0.594975	10	2	0.83088
Med12	1	0.67526	0.67724	0.994768	153	0	0.30061	0.32474	0.32501	0.889922	97	0	0.30061
Myd88	6	0.67989	0.71702	0.994768	154	1	0.33206	0.087812	0.2064	0.804599	43	3	0.33206
Smad4	15	0.68168	0.85304	0.994768	155	3	0.21784	0.056363	0.20175	0.804599	28	7	0.21784
Dtx1	2	0.69373	0.69206	0.994768	156	0	0.056869	0.51445	0.51161	0.990296	131	0	0.056869
Lyn	1	0.69775	0.69864	0.994768	157	0	0.26094	0.30225	0.30276	0.854092	95	0	0.26094
Cbfb	3	0.70599	0.70715	0.994768	158	0	-0.15269	0.14047	0.22932	0.825348	56	1	-0.15269
Brca2	4	0.71369	0.7133	0.994768	159	0	0.094511	0.46977	0.54153	0.990296	119	1	0.094511
Ptprd	3	0.71582	0.71736	0.994768	160	0	-0.30342	0.56171	0.56636	0.990296	141	1	-0.30342
Fgf4	5	0.71945	0.72359	0.994768	161	1	0.29615	0.093807	0.20362	0.804599	46	3	0.29615
Rit1	4	0.71952	0.71916	0.994768	162	0	0.032422	0.70926	0.71146	0.998749	169	1	0.032422
Sf3b1	11	0.71967	0.83886	0.994768	163	2	-0.21824	0.59509	0.79158	0.998749	146	3	-0.21824
Ikzf1	1	0.72024	0.72133	0.994768	164	0	0.26814	0.27976	0.28016	0.854092	93	1	0.26814
Map2k2	2	0.72109	0.71936	0.994768	165	0	0.17073	0.34961	0.35822	0.93133	101	1	0.17073
Smad2	6	0.72488	0.7449	0.994768	166	1	-0.09224	0.27834	0.45862	0.990296	92	2	-0.09224
Setd6	1	0.73055	0.73197	0.994768	167	0	0.26757	0.26945	0.27023	0.851404	90	1	0.26757
Idh2	1	0.73993	0.74146	0.994768	168	0	0.30015	0.26007	0.26024	0.848672	87	1	0.30015
Tgfbr1	2	0.74245	0.74001	0.994768	169	0	0.12174	0.45112	0.44985	0.990296	114	1	0.12174
Kmt2c	2	0.7434	0.74098	0.994768	170	0	0.17698	0.40144	0.40415	0.964497	112	1	0.17698
Igf1r	5	0.75328	0.75356	0.994768	171	1	-0.11407	0.081187	0.18065	0.793939	41	2	-0.11407
Sdha	2	0.76112	0.75849	0.994768	172	0	0.09519	0.54655	0.5446	0.990296	137	0	0.09519
Rheb	2	0.76386	0.76117	0.994768	173	0	0.070508	0.62603	0.62432	0.990296	154	0	0.070508
Epha3	4	0.76677	0.76674	0.994768	174	0	-0.17377	0.67359	0.68102	0.998749	161	1	-0.17377
U2af1	4	0.76927	0.76941	0.994768	175	0	0.17231	0.80778	0.80786	0.998749	179	0	0.17231
Card11	5	0.77821	0.77821	0.994768	176	0	-0.32382	0.93402	0.93448	0.998749	212	0	-0.32382
Fas	2	0.7904	0.78727	0.994768	177	0	0.10613	0.54529	0.54321	0.990296	136	0	0.10613
Apc	4	0.79439	0.79441	0.994768	178	0	-0.11242	0.0056114	0.019859	0.594975	6	1	-0.11242
Met	5	0.79719	0.79732	0.994768	179	0	-0.24481	0.89526	0.89475	0.998749	196	0	-0.24481
Max	1	0.80366	0.80569	0.994768	180	0	0.38854	0.19634	0.19571	0.804599	76	1	0.38854
Ercc4	2	0.80556	0.80289	0.994768	181	0	0.62806	0.061807	0.10966	0.790482	31	1	0.62806
Trp53bp1	4	0.80995	0.81024	0.994768	182	0	-0.15077	0.81317	0.81377	0.998749	180	0	-0.15077
Btk	1	0.81303	0.81443	0.994768	183	0	0.45958	0.18697	0.1864	0.793939	74	1	0.45958
Smg1	1	0.8149	0.81605	0.994768	184	0	0.53053	0.1851	0.18436	0.793939	73	1	0.53053
Lck	2	0.81936	0.81689	0.994768	185	0	0.15145	0.57512	0.57335	0.990296	142	0	0.15145
Ccnd3	4	0.82764	0.82806	0.994768	186	0	0.29742	0.066076	0.14897	0.790482	35	3	0.29742
Tbl1xr1	1	0.82802	0.82886	0.994768	187	0	0.56003	0.17198	0.17184	0.790482	67	1	0.56003
Sox2	1	0.82896	0.82966	0.994768	188	0	0.42563	0.17104	0.17083	0.790482	66	1	0.42563
Brca1	1	0.83271	0.83362	0.994768	189	0	0.46947	0.16729	0.16712	0.790482	65	1	0.46947
Erbb4	1	0.83458	0.8355	0.994768	190	0	0.70842	0.16542	0.16503	0.790482	64	1	0.70842
Recql	4	0.83649	0.8368	0.994768	191	0	0.22018	0.35692	0.48229	0.990296	103	1	0.22018
Tnfrsf10b	1	0.84114	0.84205	0.994768	192	0	0.43596	0.15886	0.15841	0.790482	63	1	0.43596
Sox9	3	0.84391	0.84498	0.994768	193	0	-0.056518	0.20487	0.31518	0.873397	78	1	-0.056518
Prdm1	1	0.84958	0.85041	0.994768	194	0	0.58323	0.15042	0.15043	0.790482	60	1	0.58323
Stag2	2	0.85557	0.8537	0.994768	195	0	0.31004	0.39417	0.39739	0.964497	110	1	0.31004
Npm1	1	0.85708	0.85788	0.994768	196	0	0.63831	0.14292	0.14351	0.790482	57	1	0.63831
Fgfr1	3	0.85813	0.85891	0.994768	197	0	0.21602	0.58246	0.5847	0.990296	144	1	0.21602
Map3k1	4	0.85843	0.85868	0.994768	198	0	0.19394	0.11499	0.21689	0.823188	50	2	0.19394
Irf4	2	0.87216	0.8711	0.994768	199	0	0.39555	0.26863	0.29072	0.854092	89	1	0.39555
Daxx	2	0.87812	0.87713	0.994768	200	0	0.31594	0.36613	0.37253	0.93133	106	1	0.31594
Flt3	5	0.87891	0.87901	0.994768	201	0	0.40588	0.049055	0.12355	0.790482	21	3	0.40588
Epha5	6	0.88083	0.8816	0.994768	202	0	0.11337	0.14609	0.29329	0.854092	58	3	0.11337
Pdgfra	1	0.88332	0.88395	0.994768	203	0	0.54657	0.11668	0.1171	0.790482	51	1	0.54657
Rtel1	2	0.88774	0.88661	0.994768	204	0	0.43383	0.23458	0.26295	0.848672	82	1	0.43383
Cdk12	2	0.90406	0.90339	0.994768	205	0	0.658	0.22636	0.25639	0.848672	79	1	0.658
Stat6	4	0.90871	0.90755	0.994768	206	0	0.037636	0.68002	0.68617	0.998749	164	1	0.037636
Upf1	1	0.91237	0.91306	0.994768	207	0	0.6373	0.087629	0.087839	0.790482	42	1	0.6373
Rara	4	0.91537	0.91421	0.994768	208	0	-0.017586	0.50386	0.56176	0.990296	129	1	-0.017586
Smc3	1	0.91893	0.91948	0.994768	209	0	0.71917	0.081068	0.081497	0.790482	40	1	0.71917
Epha7	5	0.92083	0.92119	0.994768	210	0	0.40553	0.055854	0.13612	0.790482	27	3	0.40553
Myc	2	0.92278	0.92249	0.994768	211	0	0.44619	0.077218	0.13505	0.790482	39	2	0.44619
Gata2	2	0.92588	0.92511	0.994768	212	0	0.60714	0.074125	0.13022	0.790482	38	2	0.60714
Ntrk3	4	0.92914	0.92806	0.994768	213	0	0.66739	0.0103	0.032185	0.616877	9	2	0.66739
Smo	3	0.93154	0.93076	0.994768	214	0	0.24443	0.56008	0.56498	0.990296	140	1	0.24443
Erbb2	8	0.9341	0.93386	0.994768	215	0	0.0092854	0.61336	0.75627	0.998749	151	2	0.0092854
Gna13	1	0.94424	0.94447	0.994768	216	0	0.78485	0.055764	0.055889	0.790482	26	1	0.78485
Ccnd1	4	0.95042	0.94996	0.994768	217	0	0.32374	0.060436	0.1379	0.790482	30	1	0.32374
Abl1	3	0.95571	0.95529	0.994768	218	0	0.54078	0.05924	0.11406	0.790482	29	1	0.54078
Raf1	4	0.95819	0.95791	0.994768	219	0	0.30427	0.24718	0.36969	0.93133	85	2	0.30427
Rb1	8	0.96347	0.96329	0.994768	220	0	0.034221	0.91373	0.91646	0.998749	204	1	0.034221
Cd79a	4	0.96408	0.96395	0.994768	221	0	0.43722	0.049085	0.11502	0.790482	22	3	0.43722
Ctnnb1	9	0.97258	0.97255	0.994768	222	0	-0.017445	0.28787	0.51723	0.990296	94	2	-0.017445
Ago2	1	0.97329	0.97348	0.994768	223	0	1.3205	0.02671	0.02671	0.594975	18	1	1.3205
Nkx3-1	1	0.97423	0.97439	0.994768	224	0	0.79162	0.025773	0.025823	0.594975	16	1	0.79162
Egfr	7	0.97673	0.97693	0.994768	225	0	0.15403	0.026869	0.091409	0.790482	19	3	0.15403
Prkd1	4	0.97701	0.97747	0.994768	226	0	0.26382	0.17629	0.28871	0.854092	68	1	0.26382
Irs1	6	0.98366	0.98356	0.995498	227	0	0.22228	0.23582	0.42006	0.975894	83	3	0.22228
Keap1	6	0.98869	0.98879	0.995498	228	0	0.75841	0.00030158	0.0016604	0.19094	2	5	0.75841
Dnmt1	1	0.9911	0.99117	0.995498	229	0	1.907	0.0089035	0.0083716	0.573108	8	1	1.907
Pik3r3	3	0.9987	0.99859	0.998589	230	0	1.0836	0.00028861	0.0008227	0.18922	1	3	1.0836
