id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Rheb	2	0.34326	0.34226	0.999556	74	0	-0.05516	0.45768	0.45517	0.997841	101	0	-0.05516
Rtel1	2	0.34478	0.3437	0.999556	75	0	0.10773	0.27479	0.2746	0.98095	70	0	0.10773
Idh2	1	0.35253	0.35322	0.999556	76	0	-0.16914	0.64747	0.65026	0.997841	131	0	-0.16914
Igf1r	5	0.35442	0.35697	0.999556	77	0	0.11135	0.082418	0.14114	0.844837	35	2	0.11135
Dis3	5	0.36426	0.36712	0.999556	78	0	-0.29384	0.2603	0.302	0.997841	68	1	-0.29384
Rara	4	0.36999	0.36856	0.999556	79	0	0.11908	0.12648	0.17611	0.844837	41	1	0.11908
Akt1	3	0.37011	0.36873	0.999556	80	0	-0.24966	0.17541	0.18908	0.844837	51	1	-0.24966
Foxp1	1	0.38249	0.38304	0.999556	81	0	-0.12762	0.61751	0.61933	0.997841	125	0	-0.12762
Sdha	2	0.38654	0.38469	0.999556	82	0	-0.085898	0.5698	0.56848	0.997841	117	0	-0.085898
Sox2	1	0.38811	0.38869	0.999556	83	0	-0.14091	0.61189	0.61345	0.997841	124	0	-0.14091
Stat6	4	0.39091	0.38844	0.999556	84	0	0.0045071	0.90463	0.90357	0.997841	197	0	0.0045071
Fyn	1	0.39185	0.39234	0.999556	85	0	-0.12871	0.60815	0.6099	0.997841	123	0	-0.12871
Klf4	2	0.39967	0.39778	0.999556	86	0	-0.021749	0.4424	0.44041	0.997841	97	0	-0.021749
Erbb3	18	0.40413	0.53606	0.999556	87	2	0.16786	0.024217	0.08758	0.832156	21	6	0.16786
Inpp4a	4	0.40625	0.40357	0.999556	88	0	-0.36903	0.99651	0.99665	0.997841	228	0	-0.36903
Kit	10	0.40772	0.43586	0.999556	89	1	-0.028614	0.70426	0.71112	0.997841	143	1	-0.028614
Cbfb	3	0.40852	0.40721	0.999556	90	0	-0.33729	0.88885	0.88956	0.997841	191	0	-0.33729
Fgfr1	3	0.4105	0.40877	0.999556	91	0	-0.30248	0.80577	0.80618	0.997841	173	0	-0.30248
Shq1	1	0.41152	0.41178	0.999556	92	0	-0.11121	0.58848	0.58951	0.997841	122	0	-0.11121
Rit1	4	0.41632	0.4137	0.999556	93	0	0.0076996	0.66005	0.65976	0.997841	132	0	0.0076996
Apc	4	0.43363	0.43102	0.999556	94	0	-0.017909	0.92786	0.92691	0.997841	206	0	-0.017909
Tgfbr1	2	0.43539	0.43365	0.999556	95	0	-0.19875	0.80177	0.79888	0.997841	171	0	-0.19875
Brca1	1	0.43586	0.43617	0.999556	96	0	-0.088786	0.56414	0.56526	0.997841	116	0	-0.088786
Fgfr3	6	0.43695	0.43697	0.999556	97	0	-0.16407	0.31186	0.36414	0.997841	77	1	-0.16407
Epha7	5	0.44165	0.44365	0.999556	98	0	-0.31895	0.90953	0.90925	0.997841	198	0	-0.31895
Dtx1	2	0.4424	0.44041	0.999556	99	0	-0.29191	0.92083	0.92034	0.997841	203	0	-0.29191
Ptprd	4	0.44576	0.44375	0.999556	100	0	-0.1001	0.52956	0.52835	0.997841	110	0	-0.1001
Pax5	3	0.45477	0.45416	0.999556	101	0	-0.17023	0.86675	0.86755	0.997841	189	0	-0.17023
Egfr	7	0.4658	0.46436	0.999556	102	0	0.21393	0.22474	0.33369	0.997841	60	2	0.21393
Brca2	4	0.4671	0.46516	0.999556	103	0	0.033977	0.9109	0.9096	0.997841	199	0	0.033977
Recql	4	0.47176	0.46958	0.999556	104	0	-0.42822	0.7319	0.73136	0.997841	151	0	-0.42822
Gata2	2	0.47274	0.46952	0.999556	105	0	0.53681	0.056301	0.067157	0.735529	26	1	0.53681
Erbb2	8	0.47437	0.47473	0.999556	106	1	-0.30293	0.97781	0.9775	0.997841	222	0	-0.30293
Mlh1	1	0.47893	0.47892	0.999556	107	0	-0.032286	0.52107	0.52097	0.997841	108	0	-0.032286
Ptpn11	5	0.48434	0.48654	0.999556	108	0	0.092501	0.80583	0.80584	0.997841	174	0	0.092501
Bcl2	15	0.48713	0.55176	0.999556	109	1	-0.074634	0.074521	0.18996	0.844837	30	3	-0.074634
Ephb1	2	0.4876	0.48482	0.999556	110	0	-0.099671	0.67538	0.67345	0.997841	136	0	-0.099671
Etv6	9	0.48774	0.48756	0.999556	111	1	0.21002	0.0057861	0.020418	0.391342	9	4	0.21002
Setbp1	3	0.49853	0.49646	0.999556	112	0	0.26301	0.24265	0.24696	0.939371	65	1	0.26301
Cd79b	5	0.50335	0.50514	0.999556	113	0	-0.34131	0.98751	0.98749	0.997841	224	0	-0.34131
Epha5	6	0.51242	0.51352	0.999556	114	0	0.064951	0.83306	0.83396	0.997841	184	0	0.064951
Pdgfra	1	0.51545	0.51524	0.999556	115	0	0.013273	0.48455	0.48458	0.997841	105	0	0.013273
Pot1b	2	0.51926	0.51638	0.999556	116	0	-0.093286	0.69945	0.69804	0.997841	141	0	-0.093286
Atm	21	0.52258	0.65201	0.999556	117	2	0.16763	0.13626	0.32754	0.997841	43	4	0.16763
Nf1	5	0.52952	0.53092	0.999556	118	0	0.20072	0.82403	0.82459	0.997841	182	0	0.20072
Epha3	4	0.53801	0.53643	0.999556	119	0	-0.078739	0.6828	0.68241	0.997841	137	0	-0.078739
Esr1	5	0.54219	0.54349	0.999556	120	0	-0.29837	0.91745	0.91792	0.997841	201	0	-0.29837
Ntrk2	1	0.55758	0.5583	0.999556	121	0	0.057848	0.44242	0.44249	0.997841	98	0	0.057848
Insr	1	0.55946	0.56033	0.999556	122	0	0.060454	0.44054	0.44054	0.997841	96	0	0.060454
Ep300	11	0.56819	0.57108	0.999556	123	1	0.11286	0.00057918	0.0030864	0.304554	1	5	0.11286
Fgfr4	1	0.57818	0.57896	0.999556	124	0	0.085136	0.42182	0.42212	0.997841	94	0	0.085136
Prkd1	4	0.58829	0.5876	0.999556	125	0	-0.080649	0.91151	0.91032	0.997841	200	0	-0.080649
Casp8	3	0.58831	0.58715	0.999556	126	0	-0.086993	0.85468	0.85542	0.997841	187	0	-0.086993
Ncor1	1	0.58848	0.58951	0.999556	127	0	0.10016	0.41152	0.41178	0.997841	93	0	0.10016
Nfe2l2	8	0.58954	0.58975	0.999556	128	0	-0.1895	0.99138	0.99124	0.997841	226	0	-0.1895
Btk	1	0.59972	0.60134	0.999556	129	0	0.11005	0.40028	0.40053	0.997841	90	0	0.11005
Kmt2d	11	0.60508	0.60511	0.999556	130	1	0.010485	0.0020951	0.009269	0.304554	4	5	0.010485
Raf1	4	0.6072	0.60642	0.999556	131	0	0.60031	0.020441	0.041938	0.562591	20	2	0.60031
Nras	2	0.61054	0.60878	0.999556	132	0	-0.10317	0.78126	0.77874	0.997841	166	0	-0.10317
Map2k2	2	0.61288	0.61092	0.999556	133	0	-0.073971	0.74482	0.74251	0.997841	153	0	-0.073971
Lats1	4	0.61458	0.61427	0.999556	134	0	0.46397	0.39091	0.39	0.997841	89	1	0.46397
Cdk8	1	0.63343	0.63596	0.999556	135	0	0.17122	0.36657	0.36691	0.997841	86	0	0.17122
Hras	1	0.63624	0.63866	0.999556	136	0	0.17233	0.36376	0.36405	0.997841	85	0	0.17233
Mitf	1	0.64654	0.64935	0.999556	137	0	0.1913	0.35346	0.35419	0.997841	84	0	0.1913
Ago2	1	0.64747	0.65026	0.999556	138	0	0.21465	0.35253	0.35322	0.997841	83	0	0.21465
Stag2	2	0.65258	0.65094	0.999556	139	0	0.046273	0.57102	0.56956	0.997841	118	0	0.046273
Gli1	4	0.65502	0.65468	0.999556	140	0	0.078121	0.1466	0.1905	0.844837	44	1	0.078121
Pik3ca	35	0.65793	0.79868	0.999556	141	2	-0.16423	0.68314	0.87386	0.997841	138	1	-0.16423
Negr1	1	0.65871	0.66135	0.999556	142	0	0.20609	0.34129	0.34182	0.997841	81	0	0.20609
Sf3b1	11	0.66281	0.66279	0.999556	143	0	-0.19823	0.94497	0.9461	0.997841	216	0	-0.19823
Met	5	0.66438	0.66473	0.999556	144	0	-0.12948	0.75138	0.75132	0.997841	156	0	-0.12948
Gata3	3	0.67472	0.67469	0.999556	145	0	0.98098	0.015798	0.029423	0.441585	14	2	0.98098
Rasa1	2	0.67538	0.67345	0.999556	146	0	0.299	0.22945	0.22986	0.908082	61	1	0.299
Abl1	3	0.67604	0.67619	0.999556	147	0	0.2519	0.19014	0.2015	0.858244	56	1	0.2519
Eif1ad19	7	0.68262	0.68189	0.999556	148	0	-0.15384	0.63579	0.63575	0.997841	128	1	-0.15384
Dot1l	1	0.68305	0.68446	0.999556	149	0	0.23023	0.31695	0.31708	0.997841	79	0	0.23023
Atp6v1b2	1	0.68399	0.68559	0.999556	150	0	0.23144	0.31601	0.31619	0.997841	78	0	0.23144
Fat1	4	0.69528	0.69526	0.999556	151	0	-0.12049	0.071473	0.12135	0.843349	28	2	-0.12049
Rnf43	1	0.69991	0.70088	0.999556	152	0	0.24972	0.30009	0.30061	0.997841	75	0	0.24972
Phf6	3	0.70057	0.7016	0.999556	153	0	0.41554	0.40057	0.39905	0.997841	91	0	0.41554
Ptprt	6	0.70067	0.7017	0.999556	154	0	0.39267	0.0074231	0.022382	0.395995	12	3	0.39267
Irf4	2	0.7066	0.70489	0.999556	155	0	0.13996	0.42266	0.42119	0.997841	95	0	0.13996
Jak3	1	0.71489	0.71608	0.999556	156	0	0.26461	0.28511	0.28525	0.98095	72	0	0.26461
Stat3	10	0.71654	0.71698	0.999556	157	0	-0.091097	0.076797	0.17078	0.844837	31	2	-0.091097
Elf3	3	0.72383	0.7252	0.999556	158	0	0.46379	0.44912	0.44872	0.997841	100	0	0.46379
Npm1	1	0.72612	0.72778	0.999556	159	0	0.27153	0.27388	0.27456	0.98095	69	0	0.27153
Nfe2	3	0.74245	0.74332	0.999556	160	0	0.56839	0.27939	0.28039	0.98095	71	1	0.56839
Sox9	3	0.7481	0.74906	0.999556	161	0	0.45802	0.080597	0.11177	0.843349	33	1	0.45802
Irs1	6	0.76412	0.76444	0.999556	162	0	0.39822	0.017846	0.045657	0.562591	18	3	0.39822
Ret	4	0.76512	0.76517	0.999556	163	0	0.66002	0.0066928	0.018523	0.387302	10	2	0.66002
Pole	1	0.77013	0.77186	0.999556	164	0	0.37037	0.22987	0.22974	0.908082	62	0	0.37037
Smad2	6	0.77078	0.77116	0.999556	165	0	-0.059352	0.69861	0.69954	0.997841	140	0	-0.059352
Fgf4	5	0.77925	0.77931	0.999556	166	0	-0.16968	0.78886	0.78923	0.997841	168	0	-0.16968
Card11	5	0.78615	0.78641	0.999556	167	0	-0.11128	0.11806	0.19128	0.844837	39	1	-0.11128
Kdr	1	0.79073	0.79253	0.999556	168	0	0.43169	0.20927	0.2089	0.873582	59	0	0.43169
Smad4	15	0.79314	0.79299	0.999556	169	0	0.27343	0.051625	0.14655	0.844837	24	3	0.27343
Jak1	3	0.80388	0.80459	0.999556	170	0	0.12516	0.75033	0.75106	0.997841	155	0	0.12516
Upf1	1	0.80478	0.80675	0.999556	171	0	0.46257	0.19522	0.19468	0.844837	58	0	0.46257
Xiap	2	0.8051	0.80244	0.999556	172	0	0.076575	0.66027	0.65846	0.997841	133	0	0.076575
Cul3	3	0.80577	0.80618	0.999556	173	0	0.24769	0.62887	0.62829	0.997841	127	0	0.24769
Ntrk3	4	0.80632	0.80636	0.999556	174	0	0.1111	0.70138	0.70149	0.997841	142	0	0.1111
Kdm6a	1	0.80665	0.80851	0.999556	175	0	0.47447	0.19335	0.19295	0.844837	57	0	0.47447
Ros1	1	0.8132	0.81459	0.999556	176	0	0.49325	0.1868	0.18628	0.844837	54	0	0.49325
Erg	3	0.81413	0.81448	0.999556	177	0	0.21287	0.54157	0.5402	0.997841	113	0	0.21287
Cbl	6	0.81594	0.81642	0.999556	178	0	0.19247	0.81038	0.81081	0.997841	176	0	0.19247
Lyn	1	0.82537	0.82639	0.999556	179	0	0.50891	0.17463	0.17468	0.844837	50	0	0.50891
Gnb1	2	0.82756	0.82575	0.999556	180	0	0.1975	0.44798	0.44539	0.997841	99	0	0.1975
Carm1	1	0.83006	0.83082	0.999556	181	0	0.54411	0.16994	0.1698	0.844837	48	0	0.54411
Notch3	1	0.83287	0.83373	0.999556	182	0	0.52446	0.16713	0.16692	0.844837	47	0	0.52446
Cdh1	2	0.83296	0.83153	0.999556	183	0	0.36582	0.25714	0.25711	0.953777	67	0	0.36582
Stk11	3	0.83775	0.83896	0.999556	184	0	0.047839	0.70681	0.70795	0.997841	144	0	0.047839
Msh3	3	0.84758	0.84848	0.999556	185	0	0.057278	0.81867	0.81879	0.997841	180	0	0.057278
Pdgfrb	6	0.85455	0.85549	0.999556	186	0	-0.13328	0.71675	0.71714	0.997841	146	0	-0.13328
Ercc4	2	0.86078	0.85921	0.999556	187	0	0.31577	0.34478	0.3437	0.997841	82	0	0.31577
Mga	6	0.87066	0.87212	0.999556	188	0	-0.14215	0.92822	0.92857	0.997841	207	0	-0.14215
Erbb4	1	0.87219	0.87289	0.999556	189	0	0.65894	0.12781	0.12834	0.843349	42	1	0.65894
Atrx	9	0.87255	0.87121	0.999556	190	0	0.47753	0.077266	0.16632	0.844837	32	2	0.47753
Rb1	8	0.87626	0.87506	0.999556	191	0	-0.04184	0.73767	0.73704	0.997841	152	0	-0.04184
Tsc2	5	0.87947	0.87949	0.999556	192	0	0.23163	0.55946	0.56117	0.997841	115	0	0.23163
Fgfr2	6	0.8815	0.88229	0.999556	193	0	0.10457	0.81866	0.81948	0.997841	179	0	0.10457
Pik3r2	3	0.88223	0.88323	0.999556	194	0	0.031961	0.75695	0.7575	0.997841	158	0	0.031961
Cdc73	4	0.88309	0.88334	0.999556	195	0	0.32126	0.53168	0.53027	0.997841	111	0	0.32126
Smg1	1	0.89185	0.89292	0.999556	196	0	0.76744	0.10815	0.10886	0.843349	38	1	0.76744
Akt3	3	0.8927	0.89323	0.999556	197	0	0.25226	0.32577	0.32473	0.997841	80	1	0.25226
Arid2	5	0.90746	0.90711	0.999556	198	0	0.051683	0.53968	0.54105	0.997841	112	0	0.051683
Cdk12	2	0.9105	0.90998	0.999556	199	0	0.40776	0.28591	0.28575	0.98095	73	0	0.40776
Setd2	6	0.91404	0.91491	0.999556	200	0	0.068313	0.78206	0.7822	0.997841	167	0	0.068313
Grin2a	2	0.92652	0.92561	0.999556	201	0	0.33	0.40112	0.39922	0.997841	92	0	0.33
Alk	3	0.93496	0.93428	0.999556	202	0	0.25887	0.63751	0.63697	0.997841	129	0	0.25887
Ptpn1	1	0.94054	0.94083	0.999556	203	0	1.067	0.059457	0.059857	0.68836	27	1	1.067
Map2k4	5	0.94094	0.94149	0.999556	204	0	-0.038461	0.88455	0.88415	0.997841	190	0	-0.038461
Notch1	9	0.94122	0.94012	0.999556	205	0	0.0073401	0.29385	0.41669	0.997841	74	1	0.0073401
Sos1	4	0.95404	0.95388	0.999556	206	0	0.13607	0.76889	0.76907	0.997841	162	0	0.13607
Fbxw7	12	0.95518	0.95488	0.999556	207	0	0.10921	0.75617	0.76402	0.997841	157	1	0.10921
B2m	5	0.95535	0.95567	0.999556	208	0	0.19394	0.76047	0.76045	0.997841	160	0	0.19394
Myc	2	0.95581	0.95536	0.999556	209	0	0.62739	0.18949	0.19105	0.844837	55	1	0.62739
Crebbp	17	0.9562	0.95582	0.999556	210	0	-0.067391	0.97459	0.9738	0.997841	219	0	-0.067391
Lck	2	0.95814	0.95778	0.999556	211	0	0.56818	0.24905	0.24914	0.939371	66	1	0.56818
Flt3	5	0.96193	0.96223	0.999556	212	0	0.49318	0.052692	0.097921	0.843349	25	2	0.49318
Tsc1	3	0.96731	0.96682	0.999556	213	0	0.3704	0.09118	0.12071	0.843349	36	1	0.3704
Nsd1	4	0.9689	0.96941	0.999556	214	0	0.24165	0.52099	0.51975	0.997841	107	0	0.24165
Nkx2-1	2	0.97825	0.97769	0.999556	215	0	0.94572	0.081597	0.090452	0.832156	34	1	0.94572
Eed	7	0.97888	0.97927	0.999556	216	0	0.020631	0.92861	0.92828	0.997841	208	0	0.020631
Ncoa3	2	0.9839	0.9834	0.999556	217	0	0.75686	0.016097	0.030141	0.441585	15	2	0.75686
Csf3r	5	0.98558	0.98547	0.999556	218	0	0.42743	0.64642	0.64725	0.997841	130	0	0.42743
Irf8	3	0.98647	0.98636	0.999556	219	0	0.39651	0.1605	0.17698	0.844837	46	1	0.39651
safe_target	26	0.9878	0.98784	0.999556	220	0	0.093757	0.97717	0.97775	0.997841	221	0	0.093757
Daxx	2	0.9881	0.98768	0.999556	221	0	1.5482	0.002807	0.005709	0.304554	5	2	1.5482
Smo	3	0.99046	0.9904	0.999556	222	0	1.115	0.0089655	0.018074	0.387302	13	2	1.115
Syk	1	0.99298	0.99301	0.999556	223	0	1.918	0.0070225	0.0066464	0.304554	11	1	1.918
Pik3cg	4	0.99398	0.99432	0.999556	224	0	0.36406	0.55253	0.55126	0.997841	114	0	0.36406
Myd88	6	0.99547	0.99525	0.999556	225	0	0.68145	0.018289	0.046475	0.562591	19	3	0.68145
Arid5b	3	0.99571	0.99556	0.999556	226	0	0.95877	0.016581	0.030719	0.441585	16	2	0.95877
Rictor	4	0.99779	0.99791	0.999556	227	0	0.60309	0.073553	0.1244	0.843349	29	2	0.60309
Tcf3	3	0.99805	0.99792	0.999556	228	0	0.85687	0.0019531	0.0053002	0.304554	3	3	0.85687
Rbm10	4	0.99818	0.99833	0.999556	229	0	0.84021	0.0053869	0.014983	0.387302	8	3	0.84021
Runx1	7	0.99961	0.99956	0.999556	230	0	0.74162	0.0052681	0.017426	0.387302	7	4	0.74162
