id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
B2m	5	0.11741	0.21271	0.905985	53	2	-0.54619	0.90073	0.90015	0.995738	195	0	-0.54619
Igf1r	5	0.12638	0.22295	0.915691	54	1	-0.44867	0.40211	0.45639	0.995738	92	1	-0.44867
Negr1	1	0.14079	0.14122	0.781354	55	1	-0.78515	0.85921	0.86021	0.995738	184	0	-0.78515
Notch2	1	0.14172	0.14221	0.781354	56	1	-0.78521	0.85828	0.85928	0.995738	183	0	-0.78521
Smg1	1	0.15388	0.15361	0.785143	57	1	-0.75124	0.84612	0.84696	0.995738	180	0	-0.75124
Lats1	4	0.16297	0.2565	0.997322	58	1	0.19334	0.19523	0.27985	0.995738	53	1	0.19334
Recql	4	0.1775	0.27585	0.997322	59	2	-0.42108	0.35636	0.38744	0.995738	87	1	-0.42108
U2af1	4	0.18244	0.2827	0.997322	60	1	-0.29209	0.54182	0.54095	0.995738	125	1	-0.29209
Eed	7	0.1889	0.34616	0.997322	61	2	-0.10084	0.96452	0.96487	0.995738	213	0	-0.10084
Shq1	1	0.1913	0.19064	0.859754	62	1	-0.66624	0.8087	0.81036	0.995738	173	0	-0.66624
Atr	4	0.20524	0.31159	0.997322	63	2	-0.28365	0.83771	0.83811	0.995738	179	0	-0.28365
Kit	10	0.20694	0.39823	0.997322	64	3	-0.32703	0.4733	0.62429	0.995738	111	2	-0.32703
Arid1b	8	0.21284	0.38599	0.997322	65	3	-0.18433	0.96899	0.9685	0.995738	217	0	-0.18433
Nfe2l2	8	0.23413	0.41494	0.997322	66	2	0.12625	0.59937	0.66656	0.995738	137	1	0.12625
Map2k4	5	0.23934	0.35796	0.997322	67	2	0.24682	0.28903	0.38811	0.995738	70	1	0.24682
Rb1	8	0.24868	0.43147	0.997322	68	2	0.019549	0.92329	0.92303	0.995738	203	0	0.019549
Ptprd	4	0.25696	0.34408	0.997322	69	1	0.016269	0.69025	0.68987	0.995738	155	0	0.016269
Chek2	3	0.25866	0.29533	0.997322	70	1	-0.14689	0.30589	0.32015	0.995738	77	1	-0.14689
Stat3	10	0.26563	0.46299	0.997322	71	1	0.22769	0.34635	0.52866	0.995738	82	2	0.22769
Amer1	1	0.27081	0.27144	0.997322	72	0	-0.48894	0.72919	0.73077	0.995738	162	0	-0.48894
Sos1	4	0.27182	0.35302	0.997322	73	1	-0.065764	0.87352	0.87398	0.995738	185	0	-0.065764
Pms2	1	0.27736	0.27807	0.997322	74	0	-0.46337	0.72264	0.72405	0.995738	161	0	-0.46337
Egfr	7	0.28904	0.43647	0.997322	75	2	-0.44514	0.013652	0.043493	0.644428	12	2	-0.44514
Kmt2b	3	0.29037	0.31924	0.997322	76	1	-0.28662	0.90516	0.90503	0.995738	196	0	-0.28662
Atm	21	0.2949	0.59412	0.997322	77	5	0.13411	0.20319	0.46565	0.995738	54	5	0.13411
Carm1	1	0.30449	0.3049	0.997322	78	0	-0.37578	0.69551	0.69652	0.995738	157	0	-0.37578
Eif1ad19	7	0.30478	0.45077	0.997322	79	2	0.42136	0.3705	0.50653	0.995738	90	2	0.42136
Msh3	3	0.30589	0.33121	0.997322	80	1	-0.28758	0.76732	0.76848	0.995738	168	0	-0.28758
Etv6	9	0.30635	0.50202	0.997322	81	3	0.5556	0.036202	0.1035	0.880615	22	4	0.5556
Fgfr4	1	0.3101	0.3104	0.997322	82	0	-0.36471	0.6899	0.69115	0.995738	154	0	-0.36471
Ntrk3	4	0.31225	0.37825	0.997322	83	1	-0.49584	0.89223	0.89195	0.995738	192	0	-0.49584
Rad51c	2	0.31539	0.31618	0.997322	84	1	-0.41723	0.79459	0.79176	0.995738	172	0	-0.41723
Ntrk2	1	0.31572	0.31588	0.997322	85	0	-0.35479	0.68428	0.68584	0.995738	150	0	-0.35479
Tnfrsf10b	1	0.31759	0.31772	0.997322	86	0	-0.34932	0.68241	0.68394	0.995738	148	0	-0.34932
Gli1	4	0.32627	0.38791	0.997322	87	1	0.45539	0.56231	0.56209	0.995738	131	1	0.45539
Kdm5c	5	0.33412	0.44826	0.997322	88	1	-0.38966	0.42949	0.47455	0.995738	98	1	-0.38966
Kdm6a	1	0.34471	0.34554	0.997322	89	0	-0.29915	0.65529	0.65814	0.995738	143	0	-0.29915
Prkd1	4	0.35367	0.40543	0.997322	90	1	-0.22855	0.97037	0.97092	0.995738	218	0	-0.22855
Flt1	3	0.35527	0.37054	0.997322	91	1	-0.18633	0.66761	0.66761	0.995738	146	0	-0.18633
Tbx3	3	0.36153	0.37604	0.997322	92	1	0.46856	0.50698	0.50446	0.995738	116	0	0.46856
Ros1	1	0.37465	0.37502	0.997322	93	0	-0.25185	0.62535	0.62737	0.995738	141	0	-0.25185
Abl1	3	0.38008	0.39099	0.997322	94	1	-0.11305	0.20452	0.23989	0.992648	56	1	-0.11305
Kmt2d	11	0.38026	0.58937	0.997322	95	1	-0.074451	0.88455	0.88691	0.995738	187	1	-0.074451
Fyn	1	0.38307	0.38354	0.997322	96	0	-0.24048	0.61693	0.61876	0.995738	139	0	-0.24048
Gata3	3	0.39626	0.40443	0.997322	97	1	1.4669	0.019003	0.038427	0.644428	15	2	1.4669
Cul3	3	0.41018	0.41615	0.997322	98	1	0.091315	0.74544	0.74626	0.995738	166	0	0.091315
Rit1	4	0.41099	0.44414	0.997322	99	1	0.021189	0.76726	0.76726	0.995738	167	0	0.021189
Esr1	5	0.42349	0.49748	0.997322	100	1	-0.065465	0.56152	0.57232	0.995738	130	1	-0.065465
Fgfr1	3	0.42389	0.42871	0.997322	101	1	-0.58245	0.92713	0.92669	0.995738	205	0	-0.58245
Bcl2	15	0.42879	0.67888	0.997322	102	2	0.34207	0.34279	0.58241	0.995738	81	2	0.34207
Rnf43	1	0.45042	0.45035	0.997322	103	0	-0.11117	0.54958	0.5498	0.995738	127	0	-0.11117
Casp8	3	0.45067	0.45352	0.997322	104	1	-0.43074	0.73516	0.736	0.995738	163	0	-0.43074
Phf6	3	0.46003	0.4614	0.997322	105	1	-0.60875	0.79287	0.79394	0.995738	171	0	-0.60875
Sox2	1	0.46258	0.46254	0.997322	106	0	-0.10404	0.53742	0.53721	0.995738	124	0	-0.10404
Cdk8	1	0.46632	0.46602	0.997322	107	0	-0.079884	0.53368	0.53345	0.995738	122	0	-0.079884
Fas	2	0.46965	0.46658	0.997322	108	0	-0.34388	0.83479	0.83323	0.995738	178	0	-0.34388
Fgfr3	6	0.47384	0.56683	0.997322	109	1	0.10941	0.29349	0.41897	0.995738	71	2	0.10941
Pax5	3	0.48205	0.48177	0.997322	110	1	0.6897	0.31247	0.32554	0.995738	78	1	0.6897
Brca1	1	0.48597	0.48597	0.997322	111	0	-0.055586	0.51403	0.51384	0.995738	119	0	-0.055586
Sdha	2	0.49655	0.49329	0.997322	112	0	-0.19175	0.72115	0.71941	0.995738	159	0	-0.19175
Kras	2	0.49788	0.49476	0.997322	113	0	0.074298	0.4504	0.44806	0.995738	106	0	0.074298
Nfe2	3	0.50523	0.5031	0.997322	114	1	1.0551	0.012576	0.028036	0.586218	11	2	1.0551
Stk11	3	0.50698	0.50466	0.997322	115	1	-0.098185	0.56738	0.56603	0.995738	134	0	-0.098185
Insr	1	0.51964	0.51947	0.997322	116	0	0.014453	0.48036	0.48037	0.995738	113	0	0.014453
Brca2	4	0.52278	0.5309	0.997322	117	1	0.24989	0.43818	0.44979	0.995738	100	1	0.24989
Ikzf1	1	0.52526	0.52537	0.997322	118	0	0.024165	0.47474	0.47475	0.995738	112	0	0.024165
Card11	5	0.52916	0.56359	0.997322	119	1	0.034874	0.092276	0.17103	0.904256	34	1	0.034874
Xiap	2	0.53303	0.53008	0.997322	120	0	-0.3339	0.88564	0.88447	0.995738	188	0	-0.3339
Grin2a	2	0.54699	0.54509	0.997322	121	0	0.015805	0.54194	0.53977	0.995738	126	0	0.015805
Nsd1	4	0.54804	0.55237	0.997322	122	1	0.19676	0.44061	0.45186	0.995738	102	1	0.19676
Stag2	2	0.54825	0.54634	0.997322	123	0	-0.27986	0.84747	0.8458	0.995738	181	0	-0.27986
Smad2	6	0.55084	0.60868	0.997322	124	1	-0.15235	0.45041	0.52002	0.995738	107	1	-0.15235
Atrx	9	0.55155	0.68783	0.997322	125	2	-0.52707	0.44402	0.58619	0.995738	104	1	-0.52707
Mlh1	1	0.55706	0.55771	0.997322	126	0	0.098752	0.44294	0.4431	0.995738	103	0	0.098752
Nras	2	0.55825	0.55628	0.997322	127	0	-0.20635	0.77551	0.77286	0.995738	169	0	-0.20635
Dot1l	1	0.5608	0.56159	0.997322	128	0	0.1114	0.4392	0.43937	0.995738	101	0	0.1114
Med12	1	0.56829	0.56938	0.997322	129	0	0.12226	0.43171	0.43172	0.995738	99	0	0.12226
Erbb3	18	0.57234	0.79957	0.997322	130	4	0.20816	0.018107	0.07661	0.802248	14	6	0.20816
Map2k2	2	0.57427	0.57245	0.997322	131	0	-0.12895	0.72214	0.72039	0.995738	160	0	-0.12895
Jak3	1	0.57858	0.57935	0.997322	132	0	0.14195	0.42142	0.42179	0.995738	95	0	0.14195
Cdk12	2	0.58879	0.5868	0.997322	133	0	0.9653	0.048965	0.076451	0.802248	27	1	0.9653
Ephb1	2	0.59834	0.59676	0.997322	134	0	0.081105	0.50711	0.50421	0.995738	117	0	0.081105
Epha3	4	0.60681	0.60636	0.997322	135	1	-0.45622	0.97246	0.97303	0.995738	220	0	-0.45622
Fgf4	5	0.6078	0.6209	0.997322	136	1	-0.29613	0.079216	0.15407	0.904256	33	1	-0.29613
Bcor	6	0.60805	0.64304	0.997322	137	1	-0.14565	0.93047	0.93111	0.995738	207	0	-0.14565
Elf3	3	0.6197	0.61991	0.997322	138	0	-0.27212	0.68741	0.68836	0.995738	153	0	-0.27212
Pik3r3	3	0.62556	0.62513	0.997322	139	0	1.596	0.015006	0.031706	0.607703	13	2	1.596
Dtx1	2	0.63312	0.63147	0.997322	140	0	0.0086753	0.60659	0.60483	0.995738	138	0	0.0086753
Erbb4	1	0.64593	0.64876	0.997322	141	0	0.28619	0.35407	0.35474	0.995738	86	0	0.28619
Braf	11	0.64857	0.77842	0.997322	142	2	-0.05567	0.50663	0.66262	0.995738	115	1	-0.05567
Asxl2	3	0.66627	0.66602	0.997322	143	0	-0.17282	0.82007	0.82023	0.995738	175	0	-0.17282
Daxx	2	0.68445	0.68224	0.997322	144	0	0.90747	0.076136	0.099297	0.878396	31	1	0.90747
Tsc2	5	0.68496	0.68679	0.997322	145	1	-0.36817	0.96846	0.96856	0.995738	216	0	-0.36817
Inpp4a	4	0.69025	0.68987	0.997322	146	0	0.1428	0.49647	0.49899	0.995738	114	1	0.1428
Atp6v1b2	1	0.69925	0.70022	0.997322	147	0	0.42916	0.30075	0.30132	0.995738	76	0	0.42916
Mitf	1	0.70019	0.70121	0.997322	148	0	0.42954	0.29981	0.30037	0.995738	75	0	0.42954
Ncor1	1	0.7058	0.70665	0.997322	149	0	0.45284	0.2942	0.29477	0.995738	73	0	0.45284
Gna13	1	0.71609	0.71735	0.997322	150	0	0.47941	0.28391	0.28405	0.995738	69	0	0.47941
Setd6	1	0.71796	0.7192	0.997322	151	0	0.47622	0.28204	0.28225	0.995738	68	0	0.47622
Ep300	11	0.71926	0.82839	0.997322	152	2	0.40509	0.025426	0.084419	0.802248	19	3	0.40509
Irf4	2	0.72115	0.71941	0.997322	153	0	0.017263	0.6834	0.68117	0.995738	149	0	0.017263
Araf	2	0.72607	0.7239	0.997322	154	0	0.2668	0.42374	0.42228	0.995738	97	0	0.2668
Pik3cb	5	0.72871	0.72871	0.997322	155	0	-0.10158	0.74479	0.74511	0.995738	165	0	-0.10158
Btk	1	0.72919	0.73077	0.997322	156	0	0.51128	0.27081	0.27144	0.995738	67	0	0.51128
Akt3	3	0.7305	0.73153	0.997322	157	0	-0.12826	0.38618	0.38934	0.995738	91	1	-0.12826
safe_target	26	0.73413	0.91433	0.997322	158	4	0.37817	0.15976	0.4168	0.995738	46	7	0.37817
Gnas	4	0.75184	0.7518	0.997322	159	0	0.11079	0.6918	0.69155	0.995738	156	0	0.11079
Tshr	1	0.75819	0.75974	0.997322	160	0	0.59143	0.24181	0.24169	0.992648	65	0	0.59143
Myd88	6	0.75865	0.75882	0.997322	161	1	1.5786	0.00046851	0.0023185	0.207569	2	5	1.5786
Tgfbr1	2	0.76018	0.75749	0.997322	162	0	0.19023	0.53686	0.53416	0.995738	123	0	0.19023
Cic	3	0.76089	0.76188	0.997322	163	0	-0.2202	0.91902	0.91879	0.995738	201	0	-0.2202
Gnb1	2	0.7611	0.75846	0.997322	164	0	0.47072	0.29355	0.29376	0.995738	72	1	0.47072
Ago2	1	0.76567	0.76731	0.997322	165	0	0.63229	0.23433	0.23414	0.992648	64	0	0.63229
Npm1	1	0.76754	0.76933	0.997322	166	0	0.60778	0.23246	0.23225	0.992648	63	0	0.60778
Socs1	2	0.77105	0.76823	0.997322	167	0	0.89719	0.11351	0.13118	0.904256	37	1	0.89719
Foxo1	4	0.77223	0.77255	0.997322	168	0	1.283	0.00604	0.017386	0.499857	9	3	1.283
Epha5	6	0.77532	0.77555	0.997322	169	0	-0.27363	0.50898	0.55587	0.995738	118	1	-0.27363
Cdc73	4	0.77834	0.77868	0.997322	170	0	-0.27587	0.704	0.70409	0.995738	158	0	-0.27587
Pik3r1	6	0.77853	0.7785	0.997322	171	0	0.14497	0.56506	0.59259	0.995738	133	1	0.14497
Trp53	64	0.78595	0.97092	0.997322	172	10	0.11879	0.096017	0.37341	0.995738	35	14	0.11879
Trp53bp1	4	0.79134	0.79147	0.997322	173	0	0.34172	0.5782	0.5775	0.995738	136	0	0.34172
Lyn	1	0.7928	0.79449	0.997322	174	0	0.7029	0.2072	0.20689	0.992648	57	0	0.7029
Arid2	5	0.79648	0.79659	0.997322	175	0	0.04592	0.42048	0.46867	0.995738	94	1	0.04592
Rasa1	2	0.80298	0.80045	0.997322	176	0	0.15503	0.6194	0.61743	0.995738	140	0	0.15503
Inha	3	0.80349	0.80421	0.997322	177	0	1.368	0.023906	0.046255	0.644428	17	2	1.368
Myc	2	0.80628	0.80365	0.997322	178	0	0.94135	0.11527	0.13271	0.904256	38	1	0.94135
Erg	3	0.8119	0.81215	0.997322	179	0	0.17425	0.65947	0.65908	0.995738	144	0	0.17425
Pdgfra	1	0.81805	0.8193	0.997322	180	0	0.79603	0.18195	0.1814	0.906985	52	1	0.79603
Notch3	1	0.82367	0.82472	0.997322	181	0	0.82452	0.17633	0.17616	0.904256	50	1	0.82452
Raf1	4	0.82693	0.82737	0.997322	182	0	0.509	0.02777	0.065192	0.802248	20	2	0.509
Nf1	5	0.82831	0.82868	0.997322	183	0	0.090511	0.67366	0.67389	0.995738	147	0	0.090511
Kdr	1	0.82834	0.82915	0.997322	184	0	0.84689	0.17166	0.17143	0.904256	49	1	0.84689
Mtor	11	0.83497	0.87107	0.997322	185	1	0.25135	0.11866	0.27262	0.995738	39	3	0.25135
Foxp1	1	0.8377	0.83869	0.997322	186	0	0.93096	0.1623	0.16191	0.904256	48	1	0.93096
Rictor	4	0.84056	0.84101	0.997322	187	0	0.31772	0.14292	0.22825	0.992648	44	2	0.31772
Ret	4	0.84244	0.843	0.997322	188	0	1.5166	0.0050073	0.014574	0.478866	6	3	1.5166
Apc	4	0.84523	0.84583	0.997322	189	0	0.17057	0.53343	0.53315	0.995738	121	1	0.17057
Pole	1	0.8536	0.85421	0.997322	190	0	1.0213	0.1464	0.14661	0.904256	45	1	1.0213
Csf3r	5	0.85602	0.8558	0.997322	191	0	0.63047	0.21326	0.3224	0.995738	60	2	0.63047
Akt1	3	0.85892	0.85967	0.997322	192	0	0.14495	0.51914	0.51678	0.995738	120	0	0.14495
Ptpn1	1	0.85921	0.86021	0.997322	193	0	1.057	0.14079	0.14122	0.904256	43	1	1.057
Tbl1xr1	1	0.86202	0.86309	0.997322	194	0	1.0504	0.13798	0.13837	0.904256	42	1	1.0504
Inppl1	2	0.86243	0.86115	0.997322	195	0	0.70017	0.21274	0.2191	0.992648	59	1	0.70017
Ptprt	6	0.87036	0.8719	0.997322	196	0	0.45039	0.20424	0.31828	0.995738	55	2	0.45039
Lck	2	0.87331	0.87216	0.997322	197	0	1.3002	0.043483	0.072083	0.802248	25	1	1.3002
Jak1	3	0.8743	0.87524	0.997322	198	0	0.49669	0.41608	0.41679	0.995738	93	1	0.49669
Fat1	4	0.8751	0.87565	0.997322	199	0	0.43605	0.56432	0.56403	0.995738	132	1	0.43605
Pik3cg	4	0.87899	0.87945	0.997322	200	0	0.054036	0.17922	0.26945	0.995738	51	1	0.054036
Erbb2	8	0.89914	0.89845	0.997322	201	0	0.49767	0.46807	0.60563	0.995738	109	2	0.49767
Rtel1	2	0.89914	0.89815	0.997322	202	0	0.74809	0.22925	0.23396	0.992648	62	1	0.74809
Setbp1	3	0.9034	0.90323	0.997322	203	0	0.5977	0.42195	0.42243	0.995738	96	1	0.5977
Pik3ca	35	0.91219	0.9839	0.997322	204	3	0.10175	0.35163	0.69168	0.995738	84	7	0.10175
Map2k1	10	0.91495	0.91516	0.997322	205	0	-0.069159	0.8897	0.89067	0.995738	190	0	-0.069159
Cdh1	2	0.91509	0.91441	0.997322	206	0	0.81359	0.20941	0.21593	0.992648	58	1	0.81359
Pdgfrb	6	0.91524	0.91604	0.997322	207	0	0.23441	0.55942	0.58878	0.995738	128	1	0.23441
Cd79a	4	0.91542	0.91426	0.997322	208	0	0.69482	0.040723	0.08384	0.802248	23	2	0.69482
Fgfr2	6	0.91807	0.91869	0.997322	209	0	-0.01274	0.5734	0.59832	0.995738	135	1	-0.01274
Idh2	1	0.92095	0.9215	0.997322	210	0	1.4713	0.079046	0.079532	0.802248	32	1	1.4713
Sox9	3	0.92955	0.92892	0.997322	211	0	0.60796	0.069869	0.12111	0.904225	30	1	0.60796
Tet2	4	0.92967	0.92857	0.997322	212	0	0.5099	0.13311	0.21452	0.992648	41	1	0.5099
Tsc1	3	0.93514	0.93444	0.997322	213	0	0.29869	0.47295	0.47189	0.995738	110	0	0.29869
Ercc4	2	0.93878	0.93813	0.997322	214	0	0.66639	0.34903	0.34778	0.995738	83	0	0.66639
Irf8	3	0.94212	0.94157	0.997322	215	0	0.68855	0.26095	0.28397	0.995738	66	1	0.68855
Map3k1	4	0.9438	0.94293	0.997322	216	0	0.08037	0.8103	0.81066	0.995738	174	0	0.08037
Irs1	6	0.94385	0.94456	0.997322	217	0	0.76974	0.046682	0.11052	0.880615	26	3	0.76974
Smo	3	0.94501	0.94458	0.997322	218	0	2.3753	0.0009861	0.0027074	0.207569	3	2	2.3753
Nkx2-1	2	0.94854	0.94781	0.997322	219	0	1.0444	0.16044	0.17235	0.904256	47	1	1.0444
Runx1	7	0.95115	0.95104	0.997322	220	0	0.3849	0.042946	0.11103	0.880615	24	3	0.3849
Alk	3	0.96353	0.96318	0.997322	221	0	0.66415	0.35736	0.36374	0.995738	88	1	0.66415
Smad4	15	0.97189	0.97139	0.997322	222	1	0.21166	0.049451	0.16188	0.904256	28	4	0.21166
Flt3	5	0.97237	0.97205	0.997322	223	0	0.51266	0.096597	0.17692	0.904256	36	2	0.51266
Rheb	2	0.97802	0.97746	0.997322	224	0	1.3313	0.021984	0.040641	0.644428	16	2	1.3313
Arid5b	3	0.97845	0.97824	0.997322	225	0	1.7879	0.0089491	0.022153	0.509518	10	2	1.7879
Pik3r2	3	0.97866	0.97849	0.997322	226	0	1.2985	0.024854	0.047632	0.644428	18	2	1.2985
Ccnd3	4	0.98749	0.98815	0.997322	227	0	0.49451	0.65463	0.65435	0.995738	142	0	0.49451
Syk	1	0.99486	0.99501	0.997322	228	0	3.2597	0.005145	0.0048714	0.280103	7	1	3.2597
Tcf3	3	0.99692	0.99677	0.997322	229	0	1.1523	0.0030779	0.0082619	0.337347	5	3	1.1523
Rbm10	4	0.99722	0.99732	0.997322	230	0	1.4252	0.0027432	0.0088004	0.337347	4	3	1.4252
