sgRNA	Gene	input_rep1	input_rep2	input_rep3	d15_rep1	d15_rep2	d15_rep3
gRNA_1318	Bap1	554.9513997776984	344.80483723307935	313.1402353177717	335.07837869447366	474.69850142022716	513.7100482685515
gRNA_1321	Bap1	789.9471065239551	643.9866425676342	578.0375772392481	788.0397532670031	811.0815886737214	899.3736750102238
gRNA_1322	Bap1	319.95569303144174	429.03197304573996	230.68874478592147	929.3378647646728	897.3904071137628	679.1033427407707
gRNA_1337	Bap1	471.7990727751768	429.03197304573996	544.7061236199895	386.7531166136214	590.8834493202827	524.3805833957915
gRNA_1338	Bap1	469.9914134925133	594.8541466769155	676.2776510644314	465.0726412723297	742.4771432470219	736.2669237795561
gRNA_1339	Bap1	737.5249873267132	610.6467346417894	485.0603645118425	576.496294910492	749.1162831270251	559.4409130995799
gRNA_1340	Bap1	1368.398076976279	816.8277441831982	957.8407197955371	1001.1980471834876	1564.623965054082	1413.8459043592925
gRNA_1341	Bap1	357.9165379673755	615.0335646320322	342.9631148718452	580.5333838104254	605.2682523936229	444.35156994149196
gRNA_1342	Bap1	985.1743090516144	440.4377310203711	573.6518596577667	521.5918858713975	483.55068792689804	569.3492671463027
gRNA_1343	Bap1	151.84337974373506	379.02211115697276	121.04580524888655	301.166831935033	267.7786418267948	214.93506470583316
gRNA_1361	Bap1	1639.546969375806	887.8943900251305	726.2748314933193	936.6046247845529	794.4837389737135	1069.3400559655458
gRNA_1362	Bap1	1021.3274947048847	743.1290003471202	935.9121318881301	771.0839798872828	784.5250291537087	926.8121939088409
gRNA_1373	Bcl2	1872.7350168393991	999.3198717772962	1228.0009228147912	975.3606782239137	933.9056764537802	969.4943344178006
gRNA_1374	Bcl2	661.6032974548457	429.9093390437885	586.8090124022109	370.60476101388775	474.69850142022716	406.242515915635
gRNA_1375	Bcl2	1021.3274947048847	898.4227820017131	1043.8007843925725	1099.7030163418628	942.7578629604511	878.0326047557439
gRNA_1376	Bcl2	112.07487552513778	214.95466952189426	136.83438854221959	271.2923740755257	349.66136701350064	426.82140508959776
gRNA_1377	Bcl2	348.878241554058	450.9661229969537	257.0030502748099	377.87152103376786	338.59613388016203	279.72045654978996
gRNA_1378	Bcl2	79.53700843719456	245.66247945359345	149.9915412866638	246.26242289593847	169.29806694008101	200.4536241760075
gRNA_1379	Bcl2	151.84337974373506	208.81310753555442	111.39722656962748	104.96431139826886	121.71756446672491	64.7853918439568
gRNA_1380	Bcl2	90.38296413317563	212.3225715277486	91.22292569481306	119.49783143802917	76.35010862003654	39.63341618689122
gRNA_1381	Bcl2	155.4586983090621	293.04024334821503	121.92294876518284	207.50636945657766	275.5243050201318	189.02090796825044
gRNA_1382	Bcl2	139.18976476509047	287.7760473599237	153.5001153518489	320.5448586547134	303.1873878534784	253.80629981220724
gRNA_1383	Bcl2	218.72677320228505	121.07650773069962	109.64293953703492	144.52778261761634	102.90666814004923	119.6624296411908
gRNA_1384	Bcl2	218.72677320228505	543.0895527920512	158.76297644962656	253.52918291581864	205.81333628009847	214.93506470583316
gRNA_1385	Bcl2	419.37695357793496	488.6928609130412	321.03452696443827	443.27236121268925	556.581226606933	407.0046969961521
gRNA_1406	Bcl2	175.34295041836074	136.8690956955735	136.83438854221959	54.90440903909448	82.98924850003971	80.79119453481671
gRNA_1407	Bcl2	139.18976476509047	422.0130450613516	196.48014765036658	276.94429853543244	300.9743412268107	243.89794576548442
gRNA_1459	Bcor	2877.793578000312	883.5075600348878	1309.5752698303452	830.8328956062974	875.2599408470854	1061.7182451603744
gRNA_1460	Bcor	3130.865877573204	1321.3131930611132	1509.563991545897	1124.73296752145	1572.369628247419	1227.1115396325936
gRNA_1461	Bcor	795.3700843719456	608.0146366476438	351.734550034808	324.5819475546468	374.00487990684564	408.5290591571864
gRNA_1463	Bcor	1476.85763393609	765.9405162963824	1041.1693538436837	927.7230292046994	901.8165003670981	693.5847832705963
gRNA_1491	Bcor	1296.0917056697385	747.5158303373629	1181.5123164510883	800.1510199668033	854.235997893742	1030.4688208591717
gRNA_1492	Bcor	1666.6618586157588	728.2137783802948	989.4178863822032	798.53618440683	998.0840286271442	1034.2797262617573
gRNA_1545	Braf	240.4186845942472	741.374268351023	542.0746930711007	560.3479393107583	666.1270346269854	583.0685265956112
gRNA_1548	Braf	287.41782594349854	630.826152596906	892.0549560733161	952.7529803842865	757.968469633696	612.7935887357796
gRNA_1549	Braf	206.07315822364046	511.50437686230345	771.0091508244296	629.7858683896131	646.2096149869759	562.4896374216485
gRNA_1550	Braf	296.4561223568161	708.9117264232268	421.9060313385104	457.8058812524496	328.63742406015723	286.5800862744442
gRNA_1551	Braf	1052.0577025101645	759.7989543100425	899.0721042036864	947.1010559243798	723.6662469203462	740.840010262659
gRNA_1552	Braf	354.3012194020485	993.1783097909563	1228.0009228147912	387.56053439360807	471.37893148022556	352.8898402794353
gRNA_1558	Braf	1437.0891297174926	730.8458763744404	1127.129418440719	749.2836998276423	712.6010137870077	996.9328533164175
gRNA_1559	Braf	1102.6721624247427	725.5816803861492	938.543562437019	816.299375566537	611.9073922736261	661.5731778888766
gRNA_1569	Braf	871.2917742438132	785.2425682534505	1139.409427668867	928.530446984686	1083.2863237538515	792.6683237378244
gRNA_1570	Braf	582.0662890176511	891.4038540173248	1022.7493400014617	1006.0425538634076	1013.5753550138184	1172.2345018353597
gRNA_1573	Braf	164.49699472237967	178.10529760385523	78.06577295036887	134.03135147778946	152.70021724007307	118.90024856067366
gRNA_1583	Brca1	867.6764556784861	863.3281420797712	738.5548407214673	679.0383529688008	646.2096149869759	759.8945372755875
gRNA_1588	Brca2	327.1863301620958	765.0631502983339	829.7777664162803	630.5932861695999	539.9833769069251	660.0488157278422
gRNA_1590	Brca2	1950.4643659939302	1001.9519697714418	1476.2325379266383	866.3592779257115	1030.1732047138262	1173.7588639963938
gRNA_1591	Brca2	1386.4746698029141	743.1290003471202	670.1376464503575	687.9199485486544	715.9205837270092	797.2414102209273
gRNA_1592	Brca2	325.37867087943226	512.381742860352	452.6060544088802	361.72316543403423	318.6787142401525	300.2993457237527
gRNA_1696	Btk	1733.5452520743088	785.2425682534505	1060.466511202202	808.2251977666702	700.4292573403351	1130.3145424069169
gRNA_1725	Card11	224.14975105027557	494.8344228993811	273.66877708443917	351.22673429420735	389.4962062935197	408.5290591571864
gRNA_1726	Card11	28.922548522616204	276.3702893852926	132.44867096073818	268.8701207355656	255.6068853801223	259.9037484563443
gRNA_1733	Card11	748.3709430226943	699.2607004446927	623.6490400866546	869.5889490456582	811.0815886737214	796.4792291404101
gRNA_1738	Card11	385.0314272073282	507.99491287010926	434.1860405666583	498.17677025178375	600.8421591402874	422.24831860649493
gRNA_1817	Card11	1720.891637095664	646.6187405617799	875.3892292636868	599.9114105301059	735.8380033670187	679.8655238212879
gRNA_1848	Carm1	160.88167615705262	131.6048997072822	206.12872632962566	331.84870757452694	237.90251236678048	158.53366474756487
gRNA_1855	Casp8	535.0671476683998	642.2319105715371	848.1977802585022	562.7701926507184	895.177360487095	903.9467614933267
gRNA_1857	Casp8	750.1786023053578	565.023702743265	902.5806782688715	897.0411535652054	947.1839562137866	708.066223800422
gRNA_1858	Casp8	403.1080200339633	488.6928609130412	517.5146746148049	462.65038793236965	476.91154804689484	362.03601324564096
gRNA_1871	Cbfb	1937.8107510152856	982.6499178143738	1456.0582370518239	1193.3634788203183	1145.251629300548	920.7147452647038
gRNA_1875	Cbfb	894.7913449184388	620.2977606203234	960.4721503444259	611.2152594499195	760.1815162603638	562.4896374216485
gRNA_1876	Cbfb	307.3020780527972	444.8245610106138	513.1289570333234	341.53772093436714	195.8546264600937	198.1670809344561
gRNA_1882	Cbl	556.7590590603619	564.1463367452163	617.5090354725806	456.19104569247617	302.08086454014455	483.9849861283832
gRNA_1898	Cbl	968.9053755076428	674.6944524993334	759.606285112578	562.7701926507184	577.6051695602764	466.454821276489
gRNA_1901	Cbl	1066.5189767714726	851.0450181070916	1142.0408582177558	1056.9098740025688	1104.310266707195	1064.766969482443
gRNA_1904	Cbl	240.4186845942472	361.4747911960018	83.32863404814654	251.91434735584525	247.86122218678526	158.53366474756487
gRNA_1905	Cbl	535.0671476683998	209.69047353360295	178.0601338081447	155.83163153742993	219.09161604010484	303.34807004582126
gRNA_1906	Cbl	520.6058734070916	576.4294607178961	820.1291877370212	731.5205086679352	821.0402984937261	807.9119453481671
gRNA_1925	Ccnd1	3244.7484123810054	1209.8877113089477	1804.2842130214467	1428.3220527964431	1644.2936436141201	1719.4805176466652
gRNA_1928	Ccnd1	72.30637130654051	202.67154554921458	78.94291646666515	43.60056011928091	47.5805024733561	19.81670809344561
gRNA_1929	Ccnd1	84.9599862851851	57.02878987315562	134.20295799333076	131.60909813782942	148.2741239867376	57.163581038785416
gRNA_1930	Ccnd1	151.84337974373506	262.33243341651587	114.02865711851632	226.88439617625806	231.2633724867773	200.4536241760075
gRNA_1953	Ccnd3	607.3735189749402	556.2500427627795	473.6574987999909	382.716027713688	576.4986462469425	333.83531326650683
gRNA_1961	Ccnd3	878.5224113744672	628.1940546027604	527.1632532940639	576.496294910492	505.6811541935753	620.4153995409511
gRNA_1962	Ccnd3	708.602438804097	664.1660605227509	463.1317766044355	776.7359043471895	796.6967856003812	913.0929344595323
gRNA_1963	Ccnd3	1221.9776750805347	915.9701019626841	735.9234101725784	1106.969776361743	1333.3605925673046	1461.8633124318724
gRNA_1972	Cd79a	1379.2440326722601	695.7512364524986	682.4176556785054	646.7416417693335	555.4747032935991	755.3214507924846
gRNA_1973	Cd79a	809.8313586332537	701.8927984388383	645.5776279940617	666.9270862690006	634.0378585403033	695.8713265121478
gRNA_1977	Cd79a	211.49613607163099	494.8344228993811	207.8830133622182	421.4720811530488	426.01147563353715	402.4316105130493
gRNA_1978	Cd79a	283.80250737817147	348.31430122527354	456.1146284740653	218.00280059640454	312.0395743601493	244.66012684600156
gRNA_1980	Cd79b	475.41439134050387	379.89947715502126	289.4573603777722	338.3080498144204	306.50695779348	364.32255648719234
gRNA_1981	Cd79b	2109.5383828683193	1397.644034891337	1460.443954633305	1348.3876925777615	1420.7759343206799	1503.0210907797978
gRNA_1983	Cd79b	1455.1657225441277	632.5808845930031	832.4091969651691	599.9114105301059	487.9767811802335	605.9339590111254
gRNA_1984	Cd79b	2883.216555848303	1050.2070996641119	1732.3584446851519	1178.829958780558	1237.0930643072586	1528.1730664368633
gRNA_1985	Cd79b	3441.783274191328	1501.1732226610657	1980.590059796999	1358.0767059376017	1436.267260707354	1449.6684151435982
gRNA_1989	Cdc73	424.7999314259255	703.6475304349354	771.0091508244296	972.9384248839536	988.1253188071395	967.9699722567664
gRNA_1994	Cdc73	1288.8610685390845	682.5907464817703	630.6661882170249	737.172433127842	460.3136983468869	597.5499671254369
gRNA_1995	Cdc73	1075.5572731847901	566.778434739362	364.8917027792522	528.8586458912777	555.4747032935991	645.5673751980166
gRNA_1996	Cdc73	197.0348618103229	468.5134429579246	333.31453619258616	327.8116186745935	268.88516514012866	307.9211565289241
gRNA_2011	Cdh1	131.95912763443644	340.4180072428366	281.5630687311057	455.3836279124895	538.8768535935911	333.83531326650683
gRNA_2012	Cdh1	607.3735189749402	667.675524514945	535.0575449407304	536.9328236911446	726.9858168603479	735.504742699039
gRNA_2043	Cdk12	404.91567931662684	819.4598421773438	1336.76671883553	787.2323354870164	954.9296194071236	1117.3574640381255
gRNA_2044	Cdk12	229.57272889826612	365.8616211862445	468.3946377022132	570.0369526705986	411.62667256019694	408.5290591571864
gRNA_2105	Cdk8	36.153185653270256	287.7760473599237	189.46299951999634	158.25388487738996	165.97849700007941	125.75987828532791
gRNA_2133	Chek2	994.212605464932	771.2047122846736	606.9833132770253	582.9556371503855	724.7727702336801	522.8562212347573
gRNA_2134	Chek2	374.18547151134715	397.44679711599224	309.63166125258664	568.4221171106252	302.08086454014455	480.93626180631463
gRNA_2135	Chek2	386.8390864899917	430.7867050418371	482.4289339629537	423.89433449300884	334.17004062682656	471.0279077595918
gRNA_2154	Cic	1822.120556924821	1093.1980335684907	1354.3095891614555	1224.0453544598122	936.1187230804479	1057.9073397577888
gRNA_2202	Cic	1637.7393100931424	1003.7067017675389	1107.8322610822008	1226.4676077997722	1143.0385826738802	1162.3261477886367
gRNA_2203	Cic	457.33779851386873	1036.1692436953351	1083.2722426259052	844.558997866071	962.6752826004606	1196.624296411908
gRNA_2215	Crebbp	410.3386571646174	376.3900131628271	291.2116474103648	734.750179787882	606.3747757069568	552.5812833749256
gRNA_2234	Crebbp	956.2517605289983	1151.9815554377435	988.5407428659069	1695.5773379720354	1406.3911312473397	1953.4701093654269
gRNA_2240	Crebbp	970.7130347903063	645.7413745637314	652.5947761244319	929.3378647646728	688.2575008936626	900.8980371712581
gRNA_2265	Crebbp	363.33951581536604	298.30443933650633	324.54310102962336	614.4449305698662	480.23111798689644	415.38868888184066
gRNA_2268	Crebbp	160.88167615705262	348.31430122527354	437.6946146318434	461.842970152383	447.03541858688055	332.31095110547255
gRNA_2269	Crebbp	46.99914134925133	407.09782309452623	412.2574526592513	627.363615049653	610.8008689602923	429.10794833114915
gRNA_2270	Crebbp	88.57530485051213	575.5520947198474	675.4005075481351	704.8757219283747	577.6051695602764	442.8272077804577
gRNA_2281	Crebbp	1677.5078143117398	1168.6515094006659	1032.3979186807207	1105.3549408017698	1240.4126342472603	1331.5303476634415
gRNA_2284	Crebbp	733.9096687613861	783.4878362573534	878.0206598125757	768.6617265473227	858.6620911470775	751.5105453898989
gRNA_2285	Crebbp	1189.4398079925913	678.2039164915276	818.3749007044287	813.877122226577	705.9618739070045	753.0349075509332
gRNA_2292	Crebbp	1431.666151869502	820.3372081753923	972.7521595725739	806.6103622066968	1271.3952870206083	1113.54655863554
gRNA_2293	Crebbp	1080.9802510327806	1033.5371457011895	1252.560941271087	1256.3420656592796	1141.9320593605464	1280.4642152687932
gRNA_2294	Crebbp	2133.037953542945	1024.763485720704	1506.0554174807116	1063.3692162424622	1041.238437847165	1302.5674666037903
gRNA_2297	Crebbp	1350.321484149644	909.8285399763442	928.0178402414637	1337.083843657948	1509.2977993873887	1742.3459500621793
gRNA_2298	Crebbp	540.4901255163903	665.9207925188479	578.9147207555444	703.2608863684013	616.3334855269616	660.8109968083594
gRNA_2316	Crebbp	471.7990727751768	501.85335088376945	356.1202676162894	502.21385915171714	464.73979160022236	340.69494299116104
gRNA_2326	Crebbp	336.22462657541337	606.2599046515467	566.6347115273965	710.5276463882815	632.9313352269695	558.6787320190627
gRNA_2384	Csf3r	121.11317193845535	371.12581717453577	271.9144900518466	383.52344549367467	323.10480749348795	312.4942430120269
gRNA_2385	Csf3r	464.56843564452276	553.6179447686337	502.60323483776807	746.8614464876822	806.6554954203859	690.5360589485277
gRNA_2386	Csf3r	435.6458871219066	414.9941170769632	421.9060313385104	579.7259660304387	337.48961056682816	480.17408072579747
gRNA_2387	Csf3r	596.5275632789592	706.2796284290811	645.5776279940617	608.7930061099594	717.027107040343	599.0743292864711
gRNA_2388	Csf3r	198.8425210929864	654.5150345442167	314.01737883406804	457.8058812524496	419.372335753534	332.31095110547255
gRNA_2398	Ctcf	23.499570674625666	16.669953962922413	26.314305488888383	14.533520039760303	0.0	48.01740807257975
gRNA_2399	Ctcf	952.6364419636712	880.8754620407421	1038.5379232947948	825.9883889263772	938.3317697071157	807.9119453481671
gRNA_2401	Ctcf	68.69105274121348	37.726737916087565	23.682874939999543	83.1640313386284	105.11971476671697	106.70535127239944
gRNA_2415	Ctcf	925.5215527237185	692.2417724603043	801.7091738947994	825.1809711463906	778.9924125870394	930.6230993114265
gRNA_2416	Ctcf	3100.1356697679244	1678.4011542668723	1782.3556251140396	1636.6358400330075	1646.5066902407877	1620.3969771794373
gRNA_2417	Ctcf	1035.7887689661927	822.0919401714895	691.1890908414682	834.8699845062307	826.5729150603955	1124.979274843297
gRNA_2440	Ctcf	1605.2014430051993	892.2812200153733	928.0178402414637	185.70608939693722	409.4136259335292	302.5858889653041
gRNA_2441	Ctcf	786.3317879586281	767.6952482924795	425.41460540369553	1010.0796427633411	757.968469633696	938.2449101165979
gRNA_2445	Ctnnb1	1133.4023702300224	899.3001479997616	1242.0352190755316	994.7387049435941	973.7405157337993	1281.2263963493103
gRNA_2446	Ctnnb1	280.18718881284445	544.8442847881483	553.4775587829523	465.88005905231637	564.32688980027	592.2146995618169
gRNA_2457	Ctnnb1	1362.9750991282885	747.5158303373629	790.3063081829478	448.92428567259606	468.05936154022396	491.60679693355456
gRNA_2458	Ctnnb1	312.7250559007877	579.0615587120417	394.7145823333257	222.84730727632464	156.01978718007464	236.27613496031304
gRNA_2466	Ctnnb1	1446.1274261308101	901.9322459939074	825.392048834799	786.4249177070297	752.4358530670266	785.8086940131701
gRNA_2472	Ctnnb1	218.72677320228505	417.62621507110885	257.88019379110614	99.31238693836207	119.50451784005718	54.11485671671686
gRNA_2473	Ctnnb1	659.7956381721822	543.9669187900997	353.4888370674006	166.3280626772568	205.81333628009847	209.5997971422132
gRNA_2474	Ctnnb1	97.6136012638297	314.0970273013802	64.03147668962839	89.62337357852186	81.88272518670584	108.22971343343372
