sgRNA	Gene	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3
gRNA_293	Apc	469.82944856954134	514.327219591182	683.2226015447242	668.2194634602654	333.72845086046556	507.93691058153945
gRNA_299	Apc	1262.4279085547432	1130.770408099375	1477.6455713408654	768.6500810454178	1370.4812347127054	1246.9209357236348
gRNA_300	Apc	74.48515648053704	377.5480318674797	332.65872875212085	233.2837180127554	217.9451107660183	441.00659564931493
gRNA_497	Araf	114.59254843159545	277.3057504535335	123.45125627911567	72.75288832940169	93.8374782464801	86.18424114560416
gRNA_498	Araf	1369.3809537575657	826.2961888514072	701.1277455852065	1486.6894571660343	736.3215026921382	778.4087311980632
gRNA_528	Arid1a	1249.0587779043904	965.8859078297062	766.1516897322217	940.2520024310717	883.1317509164701	640.8806868167799
gRNA_594	Arid1a	458.3701937263818	845.0330638820515	777.4602017577895	567.7888458751131	547.1330384855252	422.66952306514384
gRNA_671	Arid1a	595.8812518442963	430.01128195328334	357.16050480751784	128.10834684090295	313.29609672615135	211.7931883471762
gRNA_736	Arid1b	236.82460009196393	286.67418796885556	87.64096819815082	92.52269494065214	217.18835690919187	242.96621174026706
gRNA_740	Arid1b	767.7700744916896	457.1797507477174	529.6153131974276	379.58028693600875	292.8637425918371	333.734721031914
gRNA_741	Arid1b	1447.6858618524893	957.4543140659164	1455.9709232918603	951.323094133372	957.2936288854623	978.2828223655281
gRNA_767	Arid1b	1075.260079449804	786.9487512870545	935.7793701157394	1015.3772675538235	858.1588736411971	1182.741181679036
gRNA_768	Arid1b	515.6664679421796	510.57984458505325	437.26246498862344	733.064429145167	642.4840244456582	523.5234222780849
gRNA_769	Arid1b	1392.2994634438849	797.2540325539088	1119.542690531217	906.2479350597209	719.6729178419563	945.2760917140201
gRNA_806	Arid1b	103.1332935884359	35.6000625582239	25.444152057527656	22.93297566905053	77.9456472531246	42.17526694359353
gRNA_807	Arid1b	275.0221162358291	118.04231269305818	186.5904484218695	49.02912039590113	9.08104628191743	98.10333832531538
gRNA_828	Arid2	301.7603775365347	567.727313428518	699.2429935809453	478.42931999226107	513.8358687851612	940.6918235679774
gRNA_829	Arid2	233.0048484775774	542.4325321371483	841.541769902674	562.253300023963	469.1873912324005	639.0469795583628
gRNA_830	Arid2	456.4603179191886	732.6118136981864	1106.3494265013878	850.8924765482196	751.4565798286673	916.8536292085549
gRNA_831	Arid2	116.5024242387887	512.4535320881176	669.0869615127643	566.9980536106631	516.1061303556406	496.0178134018282
gRNA_871	Arid2	679.9157873607996	678.2748761093185	496.6321531228547	1035.9378664295239	1039.7797992795456	679.3885392435392
gRNA_895	Arid5b	24.82838549351235	75.88434387410884	61.254440138492505	81.45160323835188	301.94478887375453	167.78421414516555
gRNA_896	Arid5b	194.80733233371228	314.7795005148218	144.18352832599007	379.58028693600875	429.0794368205986	308.979673043283
gRNA_901	Arid5b	95.49379035966288	204.2319378340213	169.6276803835177	241.9824329217056	335.9987124309449	251.21789440314404
gRNA_974	Asxl2	951.1181519822422	716.685469922139	727.5142736448648	733.064429145167	602.3760700338562	671.1368565806622
gRNA_978	Asxl2	1787.6437555328891	815.9909075845529	1163.8343626313576	973.4652775379725	802.9158420928661	739.9008787713038
gRNA_979	Asxl2	742.9416889981771	486.22190704521586	494.74740111859336	559.8809232306129	444.97126781395406	311.7302339309087
gRNA_992	Atm	355.2369001379459	594.895782222952	903.7385860432971	916.5282344975711	918.6991821873133	680.3053928727478
gRNA_993	Atm	393.4344162818111	427.20075069868676	628.5647934211462	368.5091952337085	604.6463316043355	650.966076738074
gRNA_999	Atm	1610.025305463916	1208.528439476548	1307.0755149552172	1315.8783280448304	1151.0226162330341	960.8626034105656
gRNA_1000	Atm	383.8850372458448	453.43237574158854	408.0488089225732	483.9648658434112	714.3756408441711	747.2357078049723
gRNA_1008	Atm	1430.4969795877498	1203.844220718887	1349.4824350510964	1042.2642045451241	1265.2924486138286	856.3412896807903
gRNA_1009	Atm	1338.8229408424736	792.5698137962478	1063.0001304033776	1194.0963193195275	653.0785784412285	1215.7479123305438
gRNA_1010	Atm	122.23205166036848	446.8744694808631	251.61439256888463	317.89849030890736	588.75450061098	655.5503448841168
gRNA_1011	Atm	147.06043715388083	688.5801573761727	841.541769902674	959.2310167778721	444.97126781395406	719.7300989287156
gRNA_1014	Atm	1737.9869845458643	1152.3178143846155	1558.6899075241017	1383.095670523082	1311.454433880242	1431.2085151945544
gRNA_1017	Atm	809.7873422499412	623.9379385204504	735.0532816619101	713.2946225339165	450.2685448117392	541.860494862256
gRNA_1018	Atm	101.22341778124265	491.8429695544091	310.9840807031158	303.66422954880704	385.1877131246643	507.93691058153945
gRNA_1035	Atm	242.5542275135437	696.0749073884303	327.9468487414676	466.5674360255108	398.052528690714	188.87184761696233
gRNA_1036	Atm	53.47652260141121	146.14762523902442	73.505328166191	165.27558327005383	136.9724480855879	187.95499398775377
gRNA_1045	Atm	968.3070342469816	624.8747822719826	662.4903294978498	465.77664376106077	379.89043612687914	407.0830113685984
gRNA_1046	Atm	1100.0884649433165	752.2855324803628	539.0390732187341	670.5918402536155	513.8358687851612	749.0694150633894
gRNA_1047	Atm	126.051803274755	302.6005317449031	279.88567263280424	359.8104803247583	388.9714824087966	389.6627924136358
gRNA_1048	Atm	252.10360654951	639.8642822964979	464.5913690504124	1058.8708420985745	758.2673645401054	939.7749699387688
gRNA_1049	Atm	836.5256035506468	899.3700014709194	1003.6304422691464	951.323094133372	892.2127971983874	1040.62886915171
gRNA_1056	Atm	473.64920018392786	343.82165681232027	392.02841688635203	624.7258889155145	425.2956675364663	478.5975944468657
gRNA_1065	Atm	628.3491405665817	672.6538136001252	664.375081502111	777.3487959543679	703.7810868486008	555.6132993003843
gRNA_1066	Atm	2188.7176750434733	1019.2860016670421	1896.0605162868758	1215.447710459678	1076.1039844072154	1298.2647389593137
gRNA_1069	Atp6v1b2	475.5590759911211	524.6325008580363	349.62149679047263	373.2539488204086	558.4843463379219	791.2446820069829
gRNA_1082	Atr	1260.51803274755	833.7909388636649	1204.3565307229758	733.064429145167	812.75364223161	688.5570755356248
gRNA_1083	Atr	2102.7732637197764	911.5489702408381	1502.1473473962624	994.8166686781229	992.8610601563056	1101.1412086794744
gRNA_1095	Atr	466.0096969551548	561.1694071677924	703.0124975894679	577.2783530485133	598.5923007497239	441.00659564931493
gRNA_1109	Atr	85.94441132369658	430.01128195328334	510.76779315481446	359.0196880603083	515.3493764988141	565.6986892216784
gRNA_1121	Atrx	811.6972180571345	842.2225326274548	825.5213778664529	1149.8119525103266	1188.8603090743568	807.7480473327369
gRNA_1122	Atrx	464.09982114796156	847.843595136648	711.4938816086437	1009.0509294382233	1293.2923413164074	1040.62886915171
gRNA_1127	Atrx	479.37882760550764	566.7904696769857	1046.9797383671566	498.98991886796153	816.5374115157422	1012.2064066462447
gRNA_1145	Atrx	775.4095777204626	761.653969995685	787.8263377812267	430.19099186080996	650.8083168707491	692.224490052459
gRNA_1146	Atrx	1061.8909487994513	801.9382513115698	973.4744102009655	885.6873361840204	718.9161639851299	747.2357078049723
gRNA_1148	Atrx	374.3356582098785	295.1057817326454	159.26154436008053	691.9432313937659	351.8905434243004	468.5122045255716
gRNA_1149	Atrx	76.3950322877303	219.22143785853663	131.93264029829155	475.266150934461	457.83608338000374	544.6110557498816
gRNA_1150	Atrx	422.0825533897099	902.1805327255161	1278.8042348912975	1058.8708420985745	1073.0769689799097	961.7794570397741
gRNA_1151	Atrx	466.0096969551548	536.811469627955	578.6188653082215	523.504479065912	603.1328238906826	440.08974202010637
gRNA_1281	B2m	343.77764529478634	454.3692194931208	474.01512907171895	419.11990015850967	519.8898996397728	615.2087851989404
gRNA_1282	B2m	2182.988047621893	964.0122203266418	1469.1641873216895	1760.3035806657406	1263.7789409001757	1590.7410466768429
gRNA_1283	B2m	1277.7069150122893	512.4535320881176	750.1312976960006	721.2025451784167	743.8890412604028	398.83132870572143
gRNA_1284	B2m	561.5034873148177	864.7067826642278	519.2491771739903	658.7299562868652	780.9699802448989	474.01332630082294
gRNA_1285	B2m	129.87155488914152	311.03212550869296	241.24825654544742	304.455021813257	507.0250840737232	290.6426004591119
gRNA_1313	Bap1	1990.0905910953743	736.3591887043153	915.047098068865	568.5796381395631	597.078793036071	722.4806598163414
gRNA_1314	Bap1	639.8083954097413	546.1799071432771	498.51690512711593	275.19570802860636	174.05338707008406	454.7594000874433
gRNA_1317	Bap1	288.3912468861819	406.5901881649782	380.7199048607842	315.5261135155573	309.51232744201906	596.8717126147693
gRNA_1318	Bap1	586.3318728083301	368.17959435215766	336.4282327606435	356.64731126695824	307.99881972836613	290.6426004591119
gRNA_1321	Bap1	834.6157277434536	687.6433136246405	621.0257854041009	1028.8207360494737	805.1861036633454	906.7682392872608
gRNA_1322	Bap1	338.04801787320656	458.11659449924963	247.844888560362	1111.0631315522758	1076.8607382640419	587.7031763226837
gRNA_1337	Bap1	498.47758567744023	458.11659449924963	585.2154973231361	668.2194634602654	724.213440982915	351.15493998687657
gRNA_1338	Bap1	496.567709870247	635.1800635388369	726.5718976427343	623.1443043866144	827.888719368139	686.7233682772077
gRNA_1339	Bap1	779.2293293348491	652.0432510664166	521.1339291782516	779.721172747718	367.7823744176559	569.3661037385126
gRNA_1340	Bap1	1445.775986045296	872.2015326764855	1029.074594326674	1073.1051028586749	1406.8054198403752	899.4334102535925
gRNA_1341	Bap1	378.155409824265	656.7274698240776	368.46901683308573	555.1361696439128	650.0515630139226	570.2829573677212
gRNA_1342	Bap1	1040.8823149203254	470.2955632691683	616.3139053934477	452.33317526541043	518.3763919261199	728.8986352208012
gRNA_1343	Bap1	160.42956780423364	404.71650066191376	130.04788829403026	305.24581407770705	362.4850974198707	187.0381403585452
gRNA_1361	Bap1	1732.2573571242847	948.0858765505943	780.2873297641815	933.1348720510216	1123.779477387282	1115.8108667468114
gRNA_1362	Bap1	1079.0798310641906	793.50665754778	1005.5151942734078	706.1774921538663	671.2406710050633	740.8177324005125
gRNA_1373	Bcl2	1978.6313362522149	1067.0650329951848	1319.3264029829156	1260.5228695333292	900.5370896234784	1168.071523611699
gRNA_1374	Bcl2	699.0145454327322	459.0534382507818	630.4495454254076	328.17878974675756	528.2141920648638	643.6312477044056
gRNA_1375	Bcl2	1079.0798310641906	959.3280015689808	1121.4274425354781	775.767211425468	1338.6975727259944	743.5682932881381
gRNA_1376	Bcl2	118.41230004598197	229.5267191253909	147.010656332382	230.12054895495532	301.1880350169281	377.74369523392465
gRNA_1377	Bcl2	368.6060307882987	481.5376882875548	276.1161686242816	312.36294445775724	491.13325308036764	467.595350896363
gRNA_1378	Bcl2	84.03453551650333	262.31625042901817	161.14629636434182	177.1374672368041	179.35066406786925	189.7887012461709
gRNA_1379	Bcl2	160.42956780423364	222.96881286466544	119.68175227059305	81.45160323835188	130.91841723097627	191.62240850458798
gRNA_1380	Bcl2	95.49379035966288	226.71618787079427	98.00710422158801	55.355458511501276	83.99967810773623	33.92358428071653
gRNA_1381	Bcl2	164.24931941862016	312.9058130117574	130.99026429616092	320.2708671022574	403.34980568849915	347.4875254700423
gRNA_1382	Bcl2	147.06043715388083	307.2847505025642	164.91580037286445	376.41711787820867	574.3761773312774	222.79543189767887
gRNA_1383	Bcl2	231.09497267038415	129.28443771144467	117.79700026633175	204.02440422810471	134.70218651510854	205.3752129427163
gRNA_1384	Bcl2	231.09497267038415	579.9062821984367	170.57005638564837	190.5809357324544	189.94521806343957	254.88530891997829
gRNA_1385	Bcl2	443.09118726883577	521.8219696034397	344.9096167798194	420.70148468740973	342.80949714238295	462.0942291211117
gRNA_1406	Bcl2	185.25795329774598	146.14762523902442	147.010656332382	106.75695570075247	97.62124753061237	121.94153268473781
gRNA_1407	Bcl2	147.06043715388083	450.62184448699196	211.09222447726648	132.85310042760307	432.1064522479044	312.64708756011726
gRNA_1459	Bcor	3040.522285051666	943.4016577929332	1406.9673711810665	1225.7280098975284	1005.7258757223553	1095.6400869042232
gRNA_1460	Bcor	3307.904898058722	1410.8866898075048	1621.8290996668554	1168.790966857127	1822.2632872380975	1323.0197869479448
gRNA_1461	Bcor	840.3453551650333	649.23271981182	377.89277685439225	416.7475233651596	463.89011423461534	404.33245048097274
gRNA_1463	Bcor	1560.3685344768915	817.8645950876174	1118.6003145290863	671.3826325180655	563.0248694788806	620.7099069741917
gRNA_1491	Bcor	1369.3809537575657	798.1908763054411	1269.3804748699908	1273.1755457645295	1210.8061709223239	1222.1658877350037
gRNA_1492	Bcor	1760.9054942321834	777.5803137717324	1063.0001304033776	500.57150339686154	608.4301008884678	999.3704558373249
gRNA_1545	Braf	254.01348235670326	791.6329700447155	582.3883693167442	854.8464378704698	721.1864255556092	639.9638331875714
gRNA_1548	Braf	303.67025334372795	673.5906573516573	958.3963941668751	705.3866998894163	814.2671499452629	719.7300989287156
gRNA_1549	Braf	217.72584202003137	546.1799071432771	828.3485058728448	1118.1802619323257	608.4301008884678	747.2357078049723
gRNA_1550	Braf	313.21963237969425	756.9697512380238	453.2828570248446	858.8003991927199	1124.5362312441084	515.2717396152079
gRNA_1551	Braf	1111.547719786476	811.3066888268919	965.9354021839204	627.0982657088645	783.2402418153783	1094.7232332750145
gRNA_1552	Braf	374.3356582098785	1060.5071267344592	1319.3264029829156	927.5993261998715	556.2140847674426	732.5660497376354
gRNA_1558	Braf	1518.3512667186399	780.3908450263291	1210.9531627378904	742.5539363185671	940.6450440352804	864.5929723436673
gRNA_1559	Braf	1165.0242423878872	774.7697825171358	1008.3423222797998	540.9019088838124	553.9438231969632	595.9548589855607
gRNA_1569	Braf	920.5601390671501	838.4751576213259	1224.1464267677195	1096.8288707921754	1243.3465867658615	782.0761457148974
gRNA_1570	Braf	614.9800099162289	951.8332515567231	1098.8104184843426	1046.2181658673742	784.7537495290312	797.6626574114429
gRNA_1573	Braf	173.79869845458643	190.17928156103818	83.8714641896282	65.63575794935151	283.0259424530932	223.7122855268874
gRNA_1583	Brca1	916.7403874527636	921.8542515076924	793.4805937940107	861.9635682505199	671.9974248618898	896.6828493659667
gRNA_1588	Brca2	345.6875211019796	816.9277513360852	891.4876980155987	843.7753461681694	668.2136555777575	896.6828493659667
gRNA_1590	Brca2	2060.755995961525	1069.8755642497813	1586.0188115858907	1739.7429817900402	987.5637831585204	1131.3973784433567
gRNA_1591	Brca2	1464.8747441172286	793.50665754778	719.9752656278197	982.9547847113727	635.67323973422	812.3323154787797
gRNA_1592	Brca2	343.77764529478634	547.1167508948093	486.26601709941747	637.3785651467148	497.9440377918057	335.5684282903311
gRNA_1696	Btk	1831.570899098334	838.4751576213259	1139.3325865759607	1356.2087335317813	1229.7250173429852	1048.8805518145869
gRNA_1725	Card11	236.82460009196393	528.3798758641652	294.021312664764	189.79014346800437	428.3226829637721	304.39540489724027
gRNA_1726	Card11	30.55801291509212	295.1057817326454	142.29877632172875	416.7475233651596	262.593588318779	383.24481700917596
gRNA_1733	Card11	790.6885841780087	746.6644699711696	670.029337514895	788.4198876566683	676.5379480028485	651.8829303672826
gRNA_1738	Card11	406.80354693216384	542.4325321371483	466.47612105467374	431.77257638970997	237.62071104350608	449.2582783121919
gRNA_1817	Card11	1818.2017684479813	690.4538448792372	940.4912501263926	543.2742856771625	976.9692291629501	765.5727803891434
gRNA_1848	Carm1	169.9789468401999	140.52656272983117	221.4583605007037	248.30877103730575	251.99903432320866	208.12577383034198
gRNA_1855	Casp8	565.3232389292042	685.769626121576	911.2775940603424	780.511965012168	697.7270559939892	683.0559537603734
gRNA_1857	Casp8	792.5984599852019	603.3273759867418	969.704906192443	672.9642170469656	746.1593028308821	928.7727263882662
gRNA_1858	Casp8	425.90230500409643	521.8219696034397	556.0018412570859	487.9188271656613	383.67420541101137	422.66952306514384
gRNA_1871	Cbfb	2047.3868653111722	1049.2650017160727	1564.3441635368856	1149.0211602458764	1247.1303560499937	1040.62886915171
gRNA_1875	Cbfb	945.3885245606625	662.3485323332709	1031.9017223330661	748.0894821697173	806.6996113769983	725.231220703967
gRNA_1876	Cbfb	324.6788872228538	474.97978202682935	551.2899612464325	583.6046911641134	467.67388351874763	361.2403299081707
gRNA_1882	Cbl	588.2417486155233	602.3905322352095	663.4327054999804	691.9432313937659	383.67420541101137	705.9772944905873
gRNA_1898	Cbl	1023.6934326555861	720.4328449282677	816.0976178451464	424.6554460096598	687.1325019984189	820.5839981416567
gRNA_1901	Cbl	1126.826726244022	908.7384389862416	1226.9735547741116	928.3901184643214	1975.1275663170409	1308.3501288806078
gRNA_1904	Cbl	254.01348235670326	385.9796256312696	89.52572020241213	256.2166936818059	179.35066406786925	203.5415056842992
gRNA_1905	Cbl	565.3232389292042	223.90565661619766	191.30232843252276	285.4760074664566	486.5927299394089	184.28757947091955
gRNA_1906	Cbl	550.0442324716582	615.5063447566605	881.1215619921614	1000.352214529273	699.9973175644685	680.3053928727478
gRNA_1925	Ccnd1	3428.227073911897	1291.9075333629146	1938.4674363827553	1329.3217965404808	1354.58940371935	1495.388269239153
gRNA_1928	Ccnd1	76.3950322877303	216.41090660394	84.81384019175886	36.37644416470084	60.540308546116194	39.42470605596786
gRNA_1929	Ccnd1	89.7641629380831	60.89484384959351	144.18352832599007	54.564666247051264	54.486277691504576	138.4448980104918
gRNA_1930	Ccnd1	160.42956780423364	280.11628170813015	122.50888027698501	79.87001870945184	132.43192494462917	125.60894720157202
gRNA_1953	Ccnd3	641.7182712169346	593.9589384714197	508.88304115055314	718.8301683850666	395.0255132634082	352.98864724529363
gRNA_1961	Ccnd3	928.1996422959231	670.7801260970608	566.3679772805231	442.8436680920102	407.13357497263144	650.0492231088655
gRNA_1962	Ccnd3	748.671316419757	709.1907199098813	497.5745291249853	604.956082304264	613.727377886253	565.6986892216784
gRNA_1963	Ccnd3	1291.0760456626422	978.0648765996249	790.6534657876186	1020.1220211405235	1264.5356947570021	899.4334102535925
gRNA_1972	Cd79a	1457.2352408884556	742.9170949650407	733.1685296576488	537.7387398260124	944.4288133194127	674.8042710974964
gRNA_1973	Cd79a	855.6243616225794	749.4750012257663	693.5887375681614	560.6717154950629	997.4015832972643	660.1346130301596
gRNA_1977	Cd79a	223.45546944161114	528.3798758641652	223.343112504965	509.27021830581174	712.1053792736918	352.98864724529363
gRNA_1978	Cd79a	299.85050172934143	371.9269693582865	490.03552110794004	153.41369930330353	210.37757219775378	332.8178674027055
gRNA_1980	Cd79b	502.29733729182675	405.65334441344595	310.9840807031158	277.5680848219564	441.94425238664826	319.9819165937857
gRNA_1981	Cd79b	2228.8250669945314	1492.392096190807	1569.0560435475388	1434.497167712333	1381.8325425651021	1566.9028523174204
gRNA_1983	Cd79b	1537.4500247905723	675.4643448547218	894.3148260219906	535.3663630326623	625.8354395954761	1073.635599803218
gRNA_1984	Cd79b	3046.2519124732457	1121.4019705840526	1861.1926042080415	2017.3110666119967	1337.1840650123415	1262.5074474201801
gRNA_1985	Cd79b	3636.4035368959626	1602.9396588716074	2127.8850128110166	1963.5371926293953	1672.42602358646	1986.8218144949385
gRNA_1989	Cdc73	448.82081469041555	751.3486887288307	828.3485058728448	1126.878976841276	677.294701859675	963.6131642981912
gRNA_1994	Cdc73	1361.7414505287927	728.8644386920577	677.5683455319402	1298.48089822693	1029.1852452839753	815.0828763664053
gRNA_1995	Cdc73	1136.3761052799882	605.2010634898062	392.02841688635203	458.6595133810106	737.0782565489646	767.4064876475605
gRNA_1996	Cdc73	208.17646298406507	500.27456331819894	358.1028808096485	335.29592012680774	298.1610195896223	376.8268416047161
gRNA_2011	Cdh1	139.4209339251078	363.49537559449664	302.5026966839399	660.3115408157653	326.16091229220103	212.71004197638476
gRNA_2012	Cdh1	641.7182712169346	712.9380949160101	574.8493612996989	1142.6948221302764	989.0772908721734	630.7952968954858
gRNA_2043	Cdk12	427.8121808112897	875.012063931082	1436.1810272471166	1091.2933249410253	911.8883974758752	1033.2940401180415
gRNA_2044	Cdk12	242.5542275135437	390.66384438893067	503.22878513776925	582.8138988996635	671.9974248618898	508.853764210748
gRNA_2105	Cdk8	38.19751614386515	307.2847505025642	203.55321646022125	229.3297566905053	161.94532536086083	279.64035690860925
gRNA_2133	Chek2	1050.4316939562916	823.4856575968106	652.1241934744126	568.5796381395631	881.6182432028171	479.51444807607425
gRNA_2134	Chek2	395.34429208900434	424.3902194440901	332.65872875212085	275.9865002930564	361.7283435630443	350.238086357668
gRNA_2135	Chek2	408.7134227393571	459.990282002314	518.3068011718597	635.0061883533647	698.4838098508156	544.6110557498816
gRNA_2154	Cic	1925.1548136508036	1167.3073144091309	1455.0285472897297	1239.9622706576286	826.3752116544861	730.7323424792183
gRNA_2202	Cic	1730.3474813170913	1071.7492517528458	1190.220890691016	988.4903305625228	1384.859557992408	1288.1793490380196
gRNA_2203	Cic	483.19857921989416	1106.4124705595375	1163.8343626313576	1246.2886087732288	884.645258630123	804.9974864451112
gRNA_2215	Crebbp	433.54180823286947	401.9059694073171	312.8688327073771	531.4124017104123	499.45754550545865	430.00435209881226
gRNA_2234	Crebbp	1010.3243020052332	1230.0758457617887	1062.057754401247	922.0637803487213	958.8071365991153	1609.9949728902225
gRNA_2240	Crebbp	1025.6033084627793	689.5170011277049	701.1277455852065	631.8430192955645	784.7537495290312	617.0424924573575
gRNA_2265	Crebbp	383.8850372458448	318.5268755209506	348.67912078834195	597.8389519242138	485.07922222575604	421.7526694359353
gRNA_2268	Crebbp	169.9789468401999	371.9269693582865	470.2456250631963	448.3792139431604	405.6200672589785	435.5054738740636
gRNA_2269	Crebbp	49.6567709870247	434.69550071094443	442.9167210014074	266.49699311965617	342.80949714238295	396.9976214473043
gRNA_2270	Crebbp	93.58391455246962	614.5695010051284	725.6295216406036	566.207261346213	313.29609672615135	689.4739291648333
gRNA_2281	Crebbp	1772.364749075343	1247.8758770409008	1109.1765545077797	1126.088184576826	848.3210735024533	1301.0152998469396
gRNA_2284	Crebbp	775.4095777204626	836.6014701182615	943.3183781327847	802.6541484167685	798.3753189519074	747.2357078049723
gRNA_2285	Crebbp	1256.6982811331634	724.1802199343966	879.2368099879002	652.4036181712651	633.4029781637407	1005.7884312417848
gRNA_2292	Crebbp	1512.62163929706	875.9489076826143	1045.0949863628953	1188.5607734683774	1014.8069220042728	885.6806058154641
gRNA_2293	Crebbp	1142.105732701568	1103.6019393049407	1345.712931042574	1753.9772425501405	1289.508572032275	1525.6444390030354
gRNA_2294	Crebbp	2253.653452488044	1094.2335017896187	1618.059595658333	1220.9832563108282	836.9697656500564	1394.5343700262122
gRNA_2297	Crebbp	1426.6772279733634	971.5069703388995	997.0338102542319	1147.4395757169766	1215.3466940632827	1297.3478853301053
gRNA_2298	Crebbp	571.052866350784	711.0644074129457	621.9681614062316	480.8016967856111	902.8073511939577	344.73696458241665
gRNA_2316	Crebbp	498.47758567744023	535.8746258764229	382.6046568650455	610.4916281554141	326.91766614902747	550.112177525133
gRNA_2326	Crebbp	355.2369001379459	647.3590323087556	608.7748973764025	614.4455894776642	577.4031927585833	656.4671985133253
gRNA_2384	Csf3r	127.96167908194826	396.2849068981239	292.1365606605027	270.4509544419062	449.5117909549128	404.33245048097274
gRNA_2385	Csf3r	490.8380824486672	591.1484072168231	539.9814492208648	790.0014721855682	754.4835952559731	617.959346086566
gRNA_2386	Csf3r	460.28006953357504	443.1270944747343	453.2828570248446	527.4584403881622	785.5105033858576	437.3391811324807
gRNA_2387	Csf3r	630.259016373775	754.1592199834273	693.5887375681614	774.1856268965679	731.024225694353	420.8358158067267
gRNA_2388	Csf3r	210.08633879125833	698.885438643027	337.3706087627741	581.2323143707634	454.05231409587145	367.65830531263055
gRNA_2398	Ctcf	24.82838549351235	17.80003127911195	28.27128006391962	7.907922644500182	10.594553995570335	15.586511696545434
gRNA_2399	Ctcf	1006.5045503908467	940.5911265383367	1115.7731865226942	1047.008958131824	796.8618112382544	864.5929723436673
gRNA_2401	Ctcf	72.57528067334378	40.28428131588493	25.444152057527656	33.21327510690077	222.48563390697703	64.17975404459885
gRNA_2415	Ctcf	977.8564132829479	739.169719958912	861.3316659474177	787.6290953922182	768.8619185356757	1165.3209627240733
gRNA_2416	Ctcf	3275.437009336437	1792.1820966811135	1914.9080363294888	1896.3198501511438	1866.9117647908583	2001.4914725622755
gRNA_2417	Ctcf	1094.3588375217366	877.8225951856787	742.5922896789554	975.8376543313226	970.1584444515121	1197.4108397463729
gRNA_2440	Ctcf	1695.9697167876127	952.7700953082553	997.0338102542319	449.9607984720604	441.18749852982177	439.1728883908978
gRNA_2441	Ctcf	830.7959761290671	819.7382825906818	457.05236103336716	635.0061883533647	1119.2389542463231	573.9503718845554
gRNA_2445	Ctnnb1	1197.4921311101725	960.264845320513	1334.404419017006	824.7963318213691	1241.8330790522084	1153.4018655443622
gRNA_2446	Ctnnb1	296.0307501149549	581.779969701501	594.6392573444426	695.8971927160161	354.16080499477977	396.9976214473043
gRNA_2457	Ctnnb1	1440.0463586237163	798.1908763054411	849.0807779197193	494.2451652812614	856.6453659275442	401.58188959334706
gRNA_2458	Ctnnb1	330.4085146444336	618.3168760112571	424.0692009587943	125.73597004755291	280.7556808826139	97.18648469610683
gRNA_2466	Ctnnb1	1527.900645754606	963.0753765751095	886.7758180049454	782.884341805518	902.0505973371313	982.867090511571
gRNA_2472	Ctnnb1	231.09497267038415	445.9376257293309	277.05854462641224	208.76915781480483	166.48584850181953	105.43816735898382
gRNA_2473	Ctnnb1	697.104669625539	580.8431259499688	379.77752885865357	207.1875732859048	195.24249506122473	194.37296939221366
