id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Rictor	31	0.010097	0.069259	0.891642	32	10	0.11585	0.053579	0.25001	0.937601	106	12	0.11585
Mre11a	1	0.010913	0.010619	0.319228	33	1	-2.9498	0.98909	0.9893	0.999915	479	0	-2.9498
Grin2a	159	0.011179	0.10038	0.891642	34	62	-0.09618	0.023821	0.17933	0.880163	64	54	-0.09618
Myod1	36	0.011824	0.084508	0.891642	35	12	0.16945	0.044434	0.22941	0.934093	98	15	0.16945
Pik3ca	64	0.013664	0.10613	0.891642	36	29	-0.21481	0.89866	0.99557	0.999915	447	15	-0.21481
Pak1	17	0.014614	0.07665	0.891642	37	10	-0.57234	0.95954	0.98981	0.999915	464	2	-0.57234
Ptprd	142	0.015556	0.12986	0.891642	38	52	-0.0404	0.60144	0.95151	0.999915	370	44	-0.0404
Ncor1	36	0.016261	0.10873	0.891642	39	17	-0.10523	0.12326	0.44662	0.999915	174	11	-0.10523
Blm	13	0.016655	0.079584	0.891642	40	6	-0.34003	0.35801	0.65765	0.999915	290	4	-0.34003
Kdm5a	33	0.016822	0.10476	0.891642	41	17	-0.32929	0.42639	0.81013	0.999915	306	4	-0.32929
Asxl2	28	0.01751	0.10477	0.891642	42	10	-0.11953	0.35327	0.73885	0.999915	288	7	-0.11953
Cd79b	3	0.017913	0.045852	0.822889	43	3	-0.77674	0.98209	0.98175	0.999915	475	0	-0.77674
Smyd3	13	0.018012	0.084816	0.891642	44	4	-0.13449	0.17369	0.43611	0.999915	207	5	-0.13449
Smarcb1	22	0.018203	0.10234	0.891642	45	8	0.10033	0.15715	0.4655	0.999915	197	8	0.10033
Nf1	138	0.018238	0.14614	0.891642	46	58	-0.19014	0.46712	0.90073	0.999915	328	35	-0.19014
Kdm5c	58	0.019468	0.13848	0.891642	47	25	-0.14735	0.25325	0.69869	0.999915	243	18	-0.14735
Negr1	26	0.019601	0.11127	0.891642	48	12	-0.14068	0.82277	0.96961	0.999915	421	7	-0.14068
Btg1	13	0.019941	0.092138	0.891642	49	3	0.13938	0.22996	0.51673	0.999915	233	5	0.13938
Tbx3	58	0.020034	0.14128	0.891642	50	25	-0.13987	0.060241	0.3113	0.972939	116	21	-0.13987
Slx4	6	0.020068	0.071059	0.891642	51	4	-0.71806	0.93053	0.9294	0.999915	457	0	-0.71806
Ros1	52	0.020393	0.13963	0.891642	52	24	-0.33437	0.59949	0.93154	0.999915	368	13	-0.33437
Il7r	7	0.020405	0.073705	0.891642	53	5	-0.62198	0.50673	0.70297	0.999915	338	2	-0.62198
Crkl	3	0.021722	0.055094	0.828125	54	3	-0.54633	0.97828	0.97804	0.999915	473	0	-0.54633
Bcor	50	0.021977	0.14592	0.891642	55	22	-0.138	0.75041	0.97089	0.999915	404	14	-0.138
Kmt2a	80	0.02214	0.16235	0.891642	56	32	-0.20869	0.1648	0.59256	0.999915	200	26	-0.20869
Stk11	53	0.022728	0.1509	0.891642	57	21	-0.064194	0.52127	0.90023	0.999915	341	15	-0.064194
Cdh1	35	0.024138	0.14352	0.891642	58	17	-0.0909	0.96581	0.99797	0.999915	468	6	-0.0909
Braf	30	0.024268	0.13781	0.891642	59	14	-0.33903	0.86679	0.98372	0.999915	433	4	-0.33903
Plk2	13	0.0243	0.10776	0.891642	60	7	-0.51658	0.52693	0.79312	0.999915	343	3	-0.51658
Ptprt	222	0.025092	0.18471	0.897419	61	63	0.097108	0.0059118	0.061112	0.72414	26	86	0.097108
Csde1	17	0.02608	0.12258	0.891642	62	6	0.024761	0.20605	0.51723	0.999915	218	4	0.024761
Epcam	3	0.026526	0.065976	0.891642	63	2	-1.2654	0.87708	0.87798	0.999915	437	0	-1.2654
Nbn	2	0.027744	0.050697	0.822889	64	2	-1.7015	0.97226	0.97189	0.999915	471	0	-1.7015
Pim1	56	0.029075	0.1842	0.897419	65	23	-0.16721	0.0063565	0.057003	0.722047	29	12	-0.16721
Kdr	58	0.029481	0.18804	0.904474	66	20	-0.022373	0.097206	0.42077	0.999915	151	21	-0.022373
Rhoa	12	0.029647	0.1217	0.891642	67	7	-0.4368	0.94198	0.97478	0.999915	459	2	-0.4368
Cdc73	11	0.029908	0.11769	0.891642	68	6	-0.56726	0.33814	0.62787	0.999915	277	4	-0.56726
Dnmt1	16	0.030372	0.13523	0.891642	69	3	0.52008	0.010227	0.057043	0.722047	40	10	0.52008
Ep300	71	0.03119	0.2042	0.928075	70	31	-0.30153	0.65949	0.96024	0.999915	379	15	-0.30153
Ankrd11	35	0.031293	0.17391	0.897419	71	15	-0.15676	0.19524	0.57475	0.999915	214	11	-0.15676
Tgfbr1	34	0.03293	0.17873	0.897419	72	14	-0.22724	0.56301	0.89581	0.999915	360	8	-0.22724
Arid2	73	0.033347	0.21348	0.939822	73	22	0.085627	0.27577	0.74268	0.999915	251	27	0.085627
Pdgfra	55	0.033864	0.20613	0.928075	74	24	-0.17249	0.85593	0.99089	0.999915	430	12	-0.17249
Nf2	31	0.035659	0.18426	0.897419	75	10	0.23649	0.097412	0.37233	0.989612	153	14	0.23649
Sos1	18	0.036295	0.16026	0.891642	76	9	-0.15752	0.20295	0.51459	0.999915	217	8	-0.15752
Epha5	76	0.03663	0.23359	0.955683	77	32	-0.25357	0.189	0.63109	0.999915	213	23	-0.25357
Il10	3	0.037086	0.089979	0.891642	78	2	-0.93016	0.76599	0.76705	0.999915	407	0	-0.93016
Pik3r3	8	0.037144	0.123	0.891642	79	3	0.3466	0.043554	0.14116	0.849873	97	4	0.3466
Rragc	7	0.037778	0.1241	0.891642	80	4	-0.39616	0.29128	0.51017	0.999915	259	1	-0.39616
Suz12	6	0.038123	0.11459	0.891642	81	2	0.18354	0.46198	0.63989	0.999915	327	2	0.18354
Wwtr1	9	0.038476	0.13599	0.891642	82	3	0.088486	0.22703	0.46722	0.999915	232	3	0.088486
Cbl	31	0.038593	0.1954	0.921451	83	14	-0.20153	0.47901	0.84322	0.999915	331	10	-0.20153
Fubp1	11	0.039093	0.14702	0.891642	84	6	-0.71814	0.049128	0.177	0.880163	102	3	-0.71814
Tmprss2	7	0.039573	0.12916	0.891642	85	5	-0.54451	0.9469	0.94689	0.999915	461	1	-0.54451
Ercc2	50	0.03986	0.22414	0.955683	86	10	0.34059	0.00085034	0.0099325	0.477751	8	26	0.34059
Mapkap1	8	0.040406	0.1312	0.891642	87	2	-0.16733	0.33296	0.57369	0.999915	274	2	-0.16733
Epha7	82	0.045184	0.27246	0.955683	88	35	-0.10412	0.32144	0.79669	0.999915	269	20	-0.10412
Cux1	6	0.045993	0.1329	0.891642	89	3	-0.031924	0.010061	0.039168	0.633254	39	3	-0.031924
Hist1h3a	7	0.046366	0.14785	0.891642	90	3	-0.26762	0.94015	0.94082	0.999915	458	1	-0.26762
Errfi1	7	0.049519	0.15482	0.891642	91	3	-0.017792	0.56595	0.73625	0.999915	361	2	-0.017792
Irf4	21	0.049763	0.21493	0.939822	92	11	-0.35642	0.11457	0.37856	0.989612	168	6	-0.35642
Cyld	7	0.049889	0.15537	0.891642	93	4	-0.53064	0.89806	0.91333	0.999915	446	1	-0.53064
Bmpr1a	16	0.050844	0.20069	0.928075	94	7	0.074802	0.025983	0.12223	0.849873	68	5	0.074802
Upf1	33	0.050894	0.24228	0.955683	95	13	-0.14009	0.12287	0.43677	0.999915	172	11	-0.14009
Rb1	67	0.052272	0.29157	0.955683	96	23	-0.077345	0.21399	0.66035	0.999915	222	20	-0.077345
Araf	37	0.05307	0.25765	0.955683	97	12	-0.052097	0.1855	0.56657	0.999915	211	15	-0.052097
Ptprs	147	0.053572	0.31311	0.955683	98	51	0.24069	0.00058646	0.0081618	0.477751	6	68	0.24069
Prkd1	30	0.054215	0.24807	0.955683	99	12	-0.38082	0.13035	0.44468	0.999915	183	5	-0.38082
Yes1	7	0.055969	0.16766	0.891642	100	2	0.14106	0.40163	0.61938	0.999915	303	2	0.14106
Etv6	29	0.056442	0.25104	0.955683	101	13	-0.15346	0.10739	0.3907	0.999915	164	9	-0.15346
Hnf1a	34	0.057387	0.26468	0.955683	102	14	0.044992	0.43717	0.82099	0.999915	313	11	0.044992
Egfr	61	0.059379	0.30952	0.955683	103	15	0.25071	0.0012809	0.014359	0.531285	10	28	0.25071
Lyn	12	0.060081	0.20809	0.928075	104	7	-0.46565	0.71368	0.88617	0.999915	399	2	-0.46565
Mpl	17	0.060936	0.22975	0.955683	105	4	0.29769	0.12455	0.37781	0.989612	177	8	0.29769
Ncor2	5	0.06167	0.15813	0.891642	106	2	1.0132	0.0031538	0.013543	0.531285	15	3	1.0132
Apc	119	0.061742	0.34329	0.971194	107	44	-0.11503	0.51682	0.92254	0.999915	340	33	-0.11503
Sdhb	7	0.062483	0.18035	0.897419	108	4	-0.54909	0.25994	0.47806	0.999915	246	2	-0.54909
Pik3r2	46	0.062535	0.30069	0.955683	109	16	0.011438	0.15132	0.52325	0.999915	195	16	0.011438
Rptor	38	0.065394	0.29771	0.955683	110	13	-0.066218	0.22047	0.61821	0.999915	226	9	-0.066218
Ksr2	6	0.06586	0.17561	0.897419	111	1	-0.1383	0.42896	0.61687	0.999915	309	1	-0.1383
Alk	70	0.067093	0.34273	0.971194	112	21	-0.05654	0.072213	0.3629	0.989612	123	27	-0.05654
Socs1	30	0.067827	0.2886	0.955683	113	14	-0.077615	0.21196	0.58459	0.999915	219	12	-0.077615
Prdm14	17	0.068916	0.25211	0.955683	114	5	0.50182	0.00069622	0.0053069	0.445318	7	9	0.50182
Vegfa	5	0.069182	0.17054	0.891642	115	2	0.24805	0.44257	0.59956	0.999915	316	2	0.24805
Bcl2	25	0.069879	0.2821	0.955683	116	9	0.20251	0.086529	0.32833	0.972939	138	10	0.20251
Met	37	0.070632	0.31217	0.955683	117	15	0.034589	0.014463	0.099757	0.849873	45	12	0.034589
Nuf2	3	0.071088	0.14057	0.891642	118	2	-0.40255	0.94909	0.9488	0.999915	462	0	-0.40255
Pms1	10	0.072078	0.22677	0.955683	119	6	-0.45686	0.96958	0.97523	0.999915	470	1	-0.45686
Arid5b	35	0.072642	0.31515	0.955683	120	13	-0.063665	0.095223	0.37823	0.989612	149	12	-0.063665
Jun	4	0.072697	0.16321	0.891642	121	2	0.015227	0.36796	0.51016	0.999915	294	2	0.015227
Sh2b3	15	0.076957	0.26532	0.955683	122	5	0.26363	0.21226	0.51383	0.999915	220	7	0.26363
Zfhx3	162	0.077755	0.39737	0.998851	123	57	-0.066069	0.042367	0.26928	0.966596	95	54	-0.066069
Ercc3	21	0.078431	0.29342	0.955683	124	7	-0.13719	0.10463	0.35711	0.989612	163	7	-0.13719
Rasa1	31	0.078576	0.3202	0.955683	125	13	0.031061	0.54683	0.88267	0.999915	351	6	0.031061
Ercc4	18	0.080384	0.28528	0.955683	126	8	0.14192	0.058485	0.23372	0.934093	114	8	0.14192
Pik3r1	25	0.081516	0.31406	0.955683	127	9	-0.26502	0.96181	0.99511	0.999915	467	5	-0.26502
Srsf2	14	0.082808	0.27194	0.955683	128	3	0.22742	0.31344	0.6245	0.999915	268	6	0.22742
Eif4a2	2	0.082869	0.14276	0.891642	129	1	0.54447	0.011371	0.02178	0.627172	41	1	0.54447
Mlh1	26	0.082984	0.31657	0.955683	130	11	-0.12632	0.45702	0.81217	0.999915	324	8	-0.12632
Sesn2	14	0.083244	0.27298	0.955683	131	7	-0.34795	0.34271	0.65689	0.999915	279	4	-0.34795
Rps6ka4	46	0.084757	0.36435	0.995745	132	13	0.26779	0.021064	0.13907	0.849873	56	21	0.26779
Map3k13	33	0.085611	0.34457	0.971194	133	14	-0.21438	0.17241	0.52882	0.999915	205	12	-0.21438
Ylpm1	2	0.085756	0.14719	0.891642	134	2	-0.8761	0.91424	0.91389	0.999915	453	0	-0.8761
Drosha	42	0.086689	0.36246	0.995745	135	15	-0.13477	0.76011	0.97032	0.999915	405	10	-0.13477
Sox17	46	0.089461	0.3772	0.998851	136	20	-0.04266	0.093148	0.39099	0.999915	146	18	-0.04266
Sdha	31	0.090595	0.35157	0.983156	137	8	0.053338	0.29645	0.69242	0.999915	261	12	0.053338
Nkx2-1	26	0.091006	0.3364	0.971194	138	8	0.304	0.1509	0.46878	0.999915	193	12	0.304
Prkar1a	12	0.097561	0.29119	0.955683	139	6	-0.16618	0.223	0.50241	0.999915	227	5	-0.16618
Rad51b	1	0.097916	0.098385	0.891642	140	1	-1.1614	0.90208	0.90298	0.999915	448	0	-1.1614
Igf1r	38	0.098226	0.38823	0.998851	141	14	-0.070191	0.18084	0.55597	0.999915	209	14	-0.070191
Bap1	56	0.098516	0.41936	0.998851	142	17	0.12936	0.067133	0.33192	0.972939	120	23	0.12936
Ccnd3	8	0.098753	0.26642	0.955683	143	4	-0.30449	0.67525	0.81949	0.999915	389	2	-0.30449
Rbm10	91	0.099097	0.45837	0.998851	144	36	-0.032604	0.10155	0.46857	0.999915	158	32	-0.032604
Id3	7	0.099801	0.24944	0.955683	145	3	0.018163	0.35286	0.57204	0.999915	287	3	0.018163
Eif1ad19	8	0.10282	0.27277	0.955683	146	4	-0.33962	0.6609	0.81245	0.999915	382	2	-0.33962
Hgf	35	0.10642	0.4024	0.998851	147	13	0.0043458	0.41847	0.81403	0.999915	305	11	0.0043458
Pten	18	0.1065	0.34527	0.971194	148	8	-0.19186	0.57427	0.85305	0.999915	365	4	-0.19186
Kras	13	0.10682	0.32148	0.955683	149	6	0.15282	0.097288	0.30092	0.972939	152	6	0.15282
Yap1	9	0.10948	0.28897	0.955683	150	4	-0.091783	0.96035	0.96504	0.999915	465	1	-0.091783
Insr	59	0.1102	0.45265	0.998851	151	15	0.11287	0.017431	0.12892	0.849873	49	22	0.11287
Dot1l	45	0.11241	0.43321	0.998851	152	16	0.084652	0.56692	0.9112	0.999915	362	12	0.084652
Tcf7l2	41	0.11254	0.42862	0.998851	153	11	0.36561	0.005845	0.048071	0.722047	25	22	0.36561
Pik3c3	19	0.11325	0.36275	0.995745	154	5	0.35906	0.020946	0.10901	0.849873	55	10	0.35906
H3f3b	2	0.11385	0.19113	0.910252	155	1	-0.77872	0.67466	0.67283	0.999915	388	0	-0.77872
Spred1	13	0.11557	0.33815	0.971194	156	5	-0.34546	0.38655	0.68323	0.999915	300	3	-0.34546
Ptp4a1	6	0.11596	0.27038	0.955683	157	2	0.10255	0.33068	0.54318	0.999915	273	3	0.10255
Cdkn2a	25	0.1166	0.39549	0.998851	158	3	0.53473	0.00026741	0.0029991	0.373804	2	15	0.53473
Ncoa3	18	0.11674	0.36762	0.998851	159	8	0.074702	0.51139	0.81535	0.999915	339	5	0.074702
Xiap	3	0.11755	0.20411	0.928075	160	2	-0.90289	0.90501	0.90482	0.999915	449	0	-0.90289
Nsd1	35	0.11788	0.42694	0.998851	161	12	0.28824	0.014065	0.0954	0.849873	44	16	0.28824
Grem1	8	0.1187	0.29755	0.955683	162	4	-0.32039	0.1241	0.31122	0.972939	176	2	-0.32039
Smad2	18	0.12336	0.38043	0.998851	163	5	0.070838	0.43093	0.76198	0.999915	310	7	0.070838
Jak3	24	0.12348	0.40491	0.998851	164	5	0.2608	0.073987	0.29346	0.972939	125	11	0.2608
Stat5b	17	0.12382	0.37222	0.998851	165	7	0.031783	0.23101	0.54982	0.999915	234	7	0.031783
Rad51c	1	0.12775	0.12834	0.891642	166	1	-1.0026	0.87225	0.873	0.999915	434	0	-1.0026
Prex2	51	0.1299	0.48537	0.998851	167	19	-0.093435	0.66657	0.95377	0.999915	384	15	-0.093435
Erg	32	0.12999	0.44265	0.998851	168	11	0.20167	0.032207	0.17308	0.880163	83	15	0.20167
Med12	69	0.13154	0.5121	0.998851	169	26	0.035852	0.091413	0.41667	0.999915	144	28	0.035852
Jak1	50	0.13555	0.4954	0.998851	170	17	0.0041483	0.55977	0.91351	0.999915	358	17	0.0041483
Mycl	4	0.13582	0.26291	0.955683	171	2	-0.11885	0.16838	0.30338	0.972939	202	2	-0.11885
Pdpk1	2	0.13715	0.20838	0.928075	172	1	-1.4878	0.82743	0.8269	0.999915	423	0	-1.4878
Pbrm1	34	0.13754	0.46341	0.998851	173	11	-0.14684	0.35203	0.75312	0.999915	286	6	-0.14684
Xpo1	11	0.13831	0.36344	0.995745	174	3	-0.010428	0.64235	0.84289	0.999915	374	3	-0.010428
Fgf3	26	0.13843	0.44156	0.998851	175	11	0.1585	0.0048974	0.036313	0.633254	20	11	0.1585
Flt4	86	0.14067	0.54999	0.998851	176	23	-0.019595	0.056437	0.32156	0.972939	111	35	-0.019595
Srcap	3	0.14085	0.23483	0.955683	177	2	-0.56297	0.85605	0.85691	0.999915	431	0	-0.56297
Wt1	39	0.14144	0.48517	0.998851	178	15	-0.18446	0.20191	0.59297	0.999915	216	9	-0.18446
Tnfaip3	13	0.14236	0.38188	0.998851	179	5	-0.10427	0.21909	0.50237	0.999915	224	5	-0.10427
Irs2	55	0.14256	0.52032	0.998851	180	17	0.047582	0.10394	0.43661	0.999915	161	16	0.047582
Ppm1d	5	0.14328	0.28904	0.955683	181	2	-0.036223	0.33635	0.50954	0.999915	275	2	-0.036223
Trp53bp1	19	0.14471	0.42592	0.998851	182	7	-0.19819	0.24559	0.57813	0.999915	241	6	-0.19819
Msi1	12	0.14681	0.38139	0.998851	183	5	-0.2535	0.44778	0.7272	0.999915	320	4	-0.2535
Alox12b	14	0.15086	0.40823	0.998851	184	7	-0.30329	0.12976	0.36937	0.989612	182	4	-0.30329
Akt3	16	0.15359	0.42426	0.998851	185	5	0.094179	0.30251	0.63039	0.999915	263	6	0.094179
H3f3a	1	0.15735	0.15695	0.891642	186	1	-0.96226	0.84265	0.84357	0.999915	427	0	-0.96226
Pdgfrb	44	0.15817	0.52965	0.998851	187	17	-0.086938	0.14431	0.50678	0.999915	191	18	-0.086938
Cdk8	19	0.15959	0.45263	0.998851	188	5	-0.046237	0.0032603	0.023729	0.627172	16	5	-0.046237
Arid1a	228	0.16111	0.59547	0.998851	189	77	0.036316	0.27369	0.7558	0.999915	250	79	0.036316
Rxra	21	0.16271	0.46675	0.998851	190	3	0.073145	0.0044945	0.032573	0.633254	19	8	0.073145
Rfwd2	1	0.16619	0.16604	0.891642	191	1	-1.0775	0.83381	0.83465	0.999915	426	0	-1.0775
Sh2d1a	1	0.16891	0.16893	0.891642	192	1	-0.72321	0.83109	0.83193	0.999915	425	0	-0.72321
Tnfrsf10b	1	0.17042	0.17032	0.891642	193	1	-0.59264	0.82958	0.83053	0.999915	424	0	-0.59264
Ntrk1	38	0.17262	0.53892	0.998851	194	11	0.03305	0.029975	0.17379	0.880163	78	13	0.03305
Ppp6c	12	0.17303	0.42694	0.998851	195	5	-0.20828	0.98239	0.98727	0.999915	477	1	-0.20828
Spop	9	0.17356	0.39566	0.998851	196	4	-0.23988	0.78302	0.88819	0.999915	413	2	-0.23988
U2af1	21	0.1746	0.48531	0.998851	197	7	0.39887	0.03024	0.15264	0.874032	79	12	0.39887
Fyn	27	0.17753	0.5204	0.998851	198	8	0.01259	0.087105	0.33984	0.972986	139	8	0.01259
Fgfr1	29	0.18036	0.52497	0.998851	199	6	0.30262	0.077504	0.31516	0.972939	127	14	0.30262
Nras	7	0.18048	0.38665	0.998851	200	2	0.1569	0.28602	0.50471	0.999915	254	2	0.1569
Pgbd5	2	0.18311	0.24186	0.955683	201	1	-0.13606	0.45907	0.46439	0.999915	325	1	-0.13606
Syk	28	0.18336	0.52961	0.998851	202	10	-0.073638	0.29684	0.68148	0.999915	262	10	-0.073638
Trip13	3	0.18672	0.29384	0.955683	203	1	0.1976	0.34734	0.44791	0.999915	284	1	0.1976
Pms2	9	0.1934	0.42046	0.998851	204	3	-0.087861	0.76937	0.88168	0.999915	409	1	-0.087861
Tet2	19	0.19529	0.50481	0.998851	205	8	-0.14175	0.10141	0.34346	0.977535	157	6	-0.14175
Carm1	18	0.19599	0.50136	0.998851	206	3	0.19884	0.0060997	0.039496	0.633254	27	7	0.19884
Foxo1	16	0.19682	0.4895	0.998851	207	5	0.014214	0.81128	0.94555	0.999915	420	4	0.014214
Shq1	2	0.19711	0.25211	0.955683	208	1	-0.23404	0.30476	0.33693	0.972939	266	1	-0.23404
Inpp4a	56	0.1988	0.61708	0.998851	209	19	0.051485	0.17273	0.57772	0.999915	206	19	0.051485
Mst1r	13	0.20094	0.47411	0.998851	210	2	0.38725	0.031095	0.13185	0.849873	80	8	0.38725
Arid1b	74	0.2016	0.64596	0.998851	211	28	0.18761	0.0080934	0.073576	0.769347	32	33	0.18761
Ikbke	11	0.20244	0.45506	0.998851	212	5	-0.28753	0.21226	0.47297	0.999915	221	4	-0.28753
Stk40	17	0.20271	0.50559	0.998851	213	7	-0.27217	0.43814	0.75595	0.999915	314	5	-0.27217
Rad51	3	0.20451	0.31612	0.955683	214	2	-0.41912	0.94688	0.94647	0.999915	460	0	-0.41912
Src	26	0.21312	0.56533	0.998851	215	7	0.015832	0.54121	0.86425	0.999915	348	7	0.015832
Ntrk3	78	0.2151	0.67058	0.998851	216	30	-0.10538	0.12595	0.51379	0.999915	179	26	-0.10538
Sf3b1	35	0.21602	0.60017	0.998851	217	14	-0.21189	0.58387	0.90758	0.999915	367	10	-0.21189
Mpeg1	3	0.21965	0.33569	0.971194	218	2	-0.37726	0.95952	0.95927	0.999915	463	0	-0.37726
Pmaip1	2	0.22008	0.26911	0.955683	219	1	-0.68922	0.65321	0.65212	0.999915	377	0	-0.68922
Abl1	20	0.22184	0.55211	0.998851	220	5	0.17391	0.0033061	0.024774	0.627172	17	9	0.17391
Msh6	18	0.22213	0.5421	0.998851	221	6	0.17916	0.34732	0.68638	0.999915	283	7	0.17916
Kmt2b	139	0.22265	0.69144	0.998851	222	42	0.12677	0.0052352	0.054855	0.722047	24	57	0.12677
Runx1	57	0.22378	0.65512	0.998851	223	21	-0.1041	0.097916	0.42097	0.999915	154	18	-0.1041
Gps2	16	0.22712	0.53132	0.998851	224	4	-0.10885	0.37121	0.69298	0.999915	295	6	-0.10885
Tsc2	57	0.22975	0.66332	0.998851	225	21	-0.075784	0.012573	0.098414	0.849873	43	20	-0.075784
Ctr9	1	0.23393	0.23387	0.955683	226	1	-0.6294	0.76607	0.76788	0.999915	408	0	-0.6294
Aurkb	10	0.23395	0.49557	0.998851	227	4	0.43423	0.0099503	0.047444	0.722047	38	6	0.43423
Daxx	18	0.23606	0.56261	0.998851	228	7	0.22049	0.12834	0.39327	0.999915	181	7	0.22049
Lats1	28	0.24064	0.61084	0.998851	229	10	-0.00789	0.0049163	0.038273	0.633254	22	10	-0.00789
Fgfr4	35	0.24219	0.63721	0.998851	230	10	0.30537	0.048551	0.24091	0.936785	101	17	0.30537
Trp53	109	0.24238	0.71666	0.998851	231	39	-0.028737	0.42734	0.87983	0.999915	307	33	-0.028737
Akt1	20	0.24747	0.58464	0.998851	232	6	0.22503	0.053712	0.22605	0.934093	107	8	0.22503
Pole	61	0.24865	0.6938	0.998851	233	13	0.1937	0.11094	0.46033	0.999915	166	25	0.1937
Mapk1	8	0.25017	0.48613	0.998851	234	4	-0.38232	0.08124	0.2313	0.934093	130	1	-0.38232
Gli1	17	0.25556	0.57336	0.998851	235	7	-0.28614	0.65829	0.89012	0.999915	378	3	-0.28614
Fat1	108	0.25575	0.73202	0.998851	236	39	-0.044825	0.038479	0.25211	0.937601	90	39	-0.044825
Sox2	18	0.25779	0.58685	0.998851	237	5	0.076644	0.28738	0.62784	0.999915	256	7	0.076644
Vtcn1	1	0.25825	0.25863	0.955683	238	1	-0.56831	0.74175	0.74348	0.999915	402	0	-0.56831
Crebbp	117	0.26085	0.73796	0.998851	239	38	0.14132	0.002466	0.029171	0.633254	12	52	0.14132
Mycn	3	0.26116	0.38858	0.998851	240	2	-0.32542	0.90956	0.90947	0.999915	452	0	-0.32542
