sgRNA	Gene	input_rep1	input_rep2	input_rep3	d5_rep1	d5_rep2	d5_rep3
gRNA_24	Actg1	1541.3631578253323	1370.4517945884738	1544.4291431969718	2364.239195410894	1279.7894929466345	1271.9788579427923
gRNA_25	Actg1	1881.1366559834871	2146.436088875325	2162.3539416897615	2208.169881886892	792.9676073943854	1279.9012176116403
gRNA_26	Actg1	528.9768163745035	337.62123681252467	439.5152841819841	405.99111964014014	1539.093246419482	178.6932236417902
gRNA_27	Actg1	83.20983628362977	257.7538474590242	202.14640248091254	596.8596719904398	376.408674396069	382.0337884755515
gRNA_28	Actg1	1618.629434374417	1470.2860312803493	2085.783334689416	2149.1166281210535	774.5654055350219	1269.3380713865097
gRNA_29	Actg1	1430.4167094471593	1507.4969740473211	950.2412328742896	2391.656777516462	926.8018027352099	1663.6955304580467
gRNA_30	Actg1	683.509369472673	837.7000042418287	1748.1069578178913	343.7742987082745	2874.089344944207	705.9702727128855
gRNA_31	Actg1	1843.4941109980357	2201.7987110408194	1870.6199290184445	2544.562523874437	5473.818589439723	1093.2856343010021
gRNA_32	Acvr1	583.4594472744992	1016.4940463172785	1144.7305746551676	733.9475825182793	836.4637208801533	1374.9695336378143
gRNA_33	Acvr1	1288.7618691071705	1644.5421535061685	1839.2259801483028	3090.805121208444	1535.7473915359615	2201.5357257542723
gRNA_34	Acvr1	2056.4716681525642	1036.4608936556535	1117.1651561350432	1464.7315978705317	4183.9915318425265	1447.1510328428724
gRNA_35	Acvr1	1210.5049992689949	604.4509239708103	681.4784023030763	1942.4302399406185	669.1709767041226	1227.085486485988
gRNA_36	Acvr1	520.0614767726861	1621.8525542580148	1509.9723700468164	525.152149560493	4700.926111346462	1219.1631268171402
gRNA_37	Acvr1	1660.234352516232	680.6879774446062	772.5974246334877	196.1411642936781	463.40090136760494	1455.9536546971478
gRNA_38	Acvr1	903.4210796508374	719.7140881514302	800.1628431536121	705.4754780240357	2966.1003542410235	845.0516980104364
gRNA_39	Acvr1	1183.7589804635425	917.5673935953291	702.9181722631731	922.7070900912277	3315.7421895689276	704.2097483420304
gRNA_40	Acvr1	205.05281084180191	706.1003286025381	380.55591679171795	353.2650002063557	406.5213683477545	1279.9012176116403
gRNA_41	Acvr1	548.7886821563201	334.89848490274625	709.0438208232008	320.57480615740934	1830.1826212857754	701.5689617857478
gRNA_42	Acvr1	2999.516479367035	2408.72785618398	3115.657998844065	1386.6969411085306	6129.6061466097635	2205.93703668141
gRNA_43	Acvr1	1848.44707744349	1573.7506038519293	1884.4026382785066	983.8693886344175	5090.718205276613	506.15075662083433
gRNA_44	Acvr1	1284.7994959508073	826.808996602715	431.09251741194606	985.978433411769	7029.641110276809	1198.0368343668792
gRNA_45	Acvr1	966.8190501526507	1089.1007639113698	664.6328687630003	893.1804632083083	697.6107432140478	569.529633971617
gRNA_46	Acvr1	573.5535143835909	222.3580726319047	76.57060700034566	40.07185076967617	115.43199348146116	278.162850595102
gRNA_47	Acvr1	183.25975848180366	94.38873287231873	90.35331626040788	34.799238826297724	66.91709767041226	345.94303887302243
gRNA_48	Acvr1	1244.1851710980832	930.2735691742951	1883.6369322085031	1565.9657471833978	1288.1541301554362	814.2425215204727
gRNA_49	Acvr1	1516.5983255980616	766.0008706176635	1202.1585299054268	772.9649108992799	450.0174818335225	684.8439802626245
gRNA_50	Acvr1	3231.315309014289	1473.0087831901278	1250.3980123156446	2058.4277026949444	542.0284911303394	917.2331972154946
gRNA_51	Acvr1	3324.4310781888275	4437.178028968906	3708.3144970267404	3419.8161064752585	2501.0265254316582	2744.6574941630633
gRNA_52	Acvr1	1794.955039832585	3229.1837649972117	3273.393449264777	1781.0883144732381	2588.0187524031944	2855.570529526933
gRNA_53	Acvr1	3380.8948956670047	2842.552993808675	2781.8101523225578	4007.185076967617	6408.985029383734	2020.2017155561996
gRNA_54	Ago2	1430.4167094471593	1666.3241687843959	871.3735076639335	2086.899807189188	1432.0258901468223	2101.185836615533
gRNA_55	Ago2	876.675060845385	601.7281720610318	837.6824405837815	1330.807254508719	8118.716874862768	892.5858560235235
gRNA_56	Ago2	645.8668244872215	890.3398744975449	921.9101082841618	1108.303030498149	3780.816018378293	805.4398996661972
gRNA_57	Ago2	708.2742016999439	1787.0328367845727	1258.0550730156792	596.8596719904398	455.0362641588034	1447.1510328428724
gRNA_58	Ago2	1320.460854358077	1798.8314283936124	1990.0700759389836	3830.0253156701015	12637.293895057355	2794.8324387324333
gRNA_59	Ago2	199.10925110725694	1276.063061716155	607.9706195827446	1087.212582724635	1624.4125459492577	330.9785817207543
gRNA_60	Ago2	1154.0411817908175	1738.023302408561	1900.4824657485792	4957.309749164413	8110.352237653967	1761.4046330405035
gRNA_61	Ago2	646.8574177763123	669.7969698054925	820.071200973702	743.4382840163605	5383.480507584667	1226.2052243005603
gRNA_62	Ago2	233.78001622543601	496.44843154959943	604.9077953027307	653.8038809789269	307.81864928389643	770.2294122490957
gRNA_63	Ago2	599.3089398999525	1006.5106226480909	508.42883048229515	375.4099703685452	1289.8270575971965	1790.4532851596123
gRNA_64	Ago2	3264.0048875542866	3723.817028606959	3334.6499348650536	5436.0629136231755	2912.5666761046937	1646.090286749496
gRNA_65	Ago2	2527.003480470709	2843.4605777786014	3192.2286058444106	6845.959347282571	6954.359375397595	3475.27510806792
gRNA_66	Ago2	902.4304863617466	1004.6954547082387	1202.1585299054268	1275.9720902975832	1316.5938966653614	1116.1724511221182
gRNA_68	Ago2	1985.1489513380245	1635.466313806907	2433.413890470985	4015.6212560770227	3362.5841579382163	1974.4280819139676
gRNA_69	Ago2	1293.7148355526247	1665.4165848144698	2093.4403953894503	2518.1994641575448	1810.1074919846517	2784.2692925073025
gRNA_70	Ago2	1023.2828676308279	1651.8028252655777	1550.5547917569995	2134.353314679594	1619.3937636239768	1132.0171704598138
gRNA_71	Ago2	798.4181910072094	1344.1318594606157	2040.6066765592118	2873.5735091412516	1756.5738138483218	1273.7393823136474
gRNA_72	Ago2	407.13384181633137	1571.935435912077	1132.4792775351123	667.512672031711	5614.344494547589	1243.8104680091112
gRNA_73	Ago2	1999.017257385296	2384.2230889959737	1932.6421206887244	3130.87697197812	2522.7745821745425	724.4557786068638
gRNA_74	Ago2	1931.6569137271197	950.2404165126702	850.6994437738402	930.0887468119574	804.6780994867074	1720.9125725108368
gRNA_75	Ago2	793.4652245617552	435.64030556454793	351.45908613158656	632.7134332054133	2362.173547765553	1101.2079939698501
gRNA_76	Ago2	1045.0759199908262	922.1053134449598	794.0371945935844	712.8571347447655	424.9235702071179	958.6055199305889
gRNA_77	Akt1	2226.853713876187	1756.174981807084	2978.5966123134463	5563.660122652934	1938.9229050001954	2774.5864084675995
gRNA_78	Akt1	1195.6460999326325	599.9130041211796	495.4118272922364	458.7172390739246	2138.0012705696718	1081.842225890444
gRNA_79	Akt1	1167.9094878380893	1161.7074815054611	1403.539226316336	3918.6051963188593	1114.1696762123643	1405.7787101277781
gRNA_80	Akt1	948.9883709490157	940.2569928434826	1150.0905171451918	1412.0054784367471	4080.270030453388	2500.8248687996356
gRNA_81	Akt1	1561.175023607149	845.8682599711639	880.5619805039751	1416.22356799145	3981.5673113895296	1375.849795823242
gRNA_82	Akt1	862.8067547981134	608.0812598505148	770.3003064234773	2342.094225248705	4209.085443468932	605.6203835741461
gRNA_83	Akt1	1329.3761939598946	3271.8402115837403	2879.8205292830003	6188.991899137617	2390.613314275478	3629.320990517739
gRNA_86	Akt1	169.39145243453203	1412.2006572050761	1399.7106959663186	2001.4834937064572	588.8704594996279	1118.8132376784008
gRNA_87	Akt1	658.7445372454023	932.9963210840735	619.4562106327963	661.1855376996568	836.4637208801533	1051.0330494004804
gRNA_88	Akt1	1949.4875929307545	943.8873287231872	344.56773150155544	176.10523890884002	225.8452046376414	1088.004061188437
gRNA_89	Akt1	308.0745129072483	444.7161452638094	168.45533540076045	36.9082836036491	75.2817348792138	679.5624071500594
gRNA_90	Akt1	392.2749424799689	650.7377064370435	215.1634056709713	48.50802987908168	65.24417022865195	558.9664877464866
gRNA_91	Akt1	2221.9007474307327	3057.650394681171	2508.4530853313236	1319.2075082332865	1855.27653291218	2407.5170771443163
gRNA_92	Akt1	1708.7734236816827	1935.87660785246	2273.3813218402624	2654.2328522967086	552.0660557809011	2341.497413237251
gRNA_93	Akt1	2502.238648243438	3545.0229865315086	2898.9631810330866	2745.9763001114934	1338.3419534082452	1911.049204563185
gRNA_94	Akt1	5066.884673699598	4478.926891585508	5584.294368535209	4993.163510379386	10750.23174075173	3291.3003113135646
gRNA_96	Akt1	1667.1685055398677	1467.5632793705709	2073.5320375693605	2428.5650611201113	2870.7434900606863	2752.5798538319114
gRNA_97	Akt1	1386.8306047271628	1832.4120352808798	977.0409453244106	5575.259868928366	956.9144966868954	2004.356996218504
gRNA_98	Akt1	1149.0882153453636	1522.9259015360656	1056.67437660477	532.5338062812228	1023.8315943573076	1311.5906562870316
gRNA_99	Akt1	1574.0527363653298	2346.104562259076	1316.248734335942	2636.3059716892217	9129.165049685993	1896.9650095963443
gRNA_100	Akt2	1159.9847415253626	1163.5226494453134	689.1354630031109	113.88841797697438	421.57771532359726	507.9112809916894
gRNA_101	Akt2	865.7785346653859	1600.9781229497137	746.5634182533702	72.76204481862253	7461.256390250967	757.0254794676827
gRNA_102	Akt2	2285.298717932546	998.3423669187557	641.6616866628966	337.44716437622037	597.2350967084294	1405.7787101277781
gRNA_103	Akt2	128.77712758180797	695.2093209634244	389.7443896317594	306.86601510462543	634.0395004271562	1901.366320523482
gRNA_104	Akt2	801.389970874482	421.1189620457297	427.2639870619288	649.5857914242242	916.764238084648	568.6493717861896
gRNA_105	Akt2	774.6439520690295	1157.1695616558304	986.2294181644521	1500.585359085505	3478.0161514196775	1683.9415607228802
gRNA_106	Akt2	4420.027255923286	4510.692330532924	6164.699569597829	4968.909495439845	16729.274417603065	4400.430664952262
gRNA_107	Akt2	1795.9456331216759	1372.266962528326	2548.2698009715036	2470.7459566671387	1838.547258494577	1115.2921889366905
gRNA_108	Akt2	2123.832011810741	1242.4824548288877	1247.3351880356308	1905.5219563369694	1189.451411091578	1938.3373323114386
gRNA_109	Akt2	1647.3566397580512	1796.1086764838342	2823.1582801027444	2235.58746399246	1602.6644892063737	1553.6627572796046
gRNA_110	Akt2	2786.5389222125063	2615.65700132714	1389.7565170562737	844.6724333292267	1333.3231710829643	3140.7754776054553
gRNA_111	Akt2	1526.50425848897	633.4936110084468	671.5242233930314	1939.2666727745916	998.7376827309031	998.217318274828
gRNA_112	Akt2	1033.1888005217363	1087.2855959715175	1039.828843064694	2205.0063147208652	2477.605541247014	1646.090286749496
gRNA_113	Akt2	2303.129397136181	3396.179215463622	3152.411890204231	4783.313555032924	1092.4216194694802	2435.6854670779976
gRNA_114	Akt2	2596.345010707067	2651.9603601241856	2504.6245549813066	2551.9441805951665	2783.75126308915	1632.0060917826554
gRNA_115	Akt2	1728.5852894634993	2486.780077597628	2981.6594365934598	1460.5135083158289	2919.258385871735	1836.2269188018442
gRNA_116	Akt3	1850.4282640216716	1084.562844061739	1483.1726575966954	3041.2425689406864	915.0913106428877	2426.0025830382947
gRNA_117	Akt3	1470.0404410107926	1578.28852370156	1217.472651305496	1341.352478395476	2042.6444063893343	1733.2362431068223
gRNA_118	Akt3	2132.747351412558	2067.4762834917506	1530.6464339369097	2183.9158669473513	2387.2674593919573	2086.221379463265
gRNA_119	Akt3	1853.4000438889439	934.8114890239258	568.1539039425647	250.97632850481392	140.52590510786575	559.8467499319141
gRNA_123	Akt3	1009.4145615835563	876.7261149486527	580.4052010626201	824.6365079443885	287.74351998277274	1410.1800210549159
gRNA_124	Akt3	1195.6460999326325	786.8753019259647	696.0268176331421	880.5261945442	716.0129450734112	702.4492239711753
gRNA_125	Akt3	2065.3870077543816	2518.5455165450426	1684.5533540076044	878.4171497668486	1017.1398845902664	1514.0509589353653
gRNA_126	Akt3	1470.0404410107926	821.3634927831581	682.2441083730798	2840.8833150923056	3310.7234072436468	1886.401863371214
gRNA_127	Akt3	774.6439520690295	622.6026033693331	432.623929551953	1099.8668513887433	813.042736695509	771.9899366199508
gRNA_128	Akt3	2687.4795933034234	1333.240851821502	849.1680316338334	843.6179109405509	2114.5802863850276	518.4744272168199
gRNA_129	Akt3	1281.8277160835348	494.63326360974713	533.6971307924092	992.3055677438231	819.7344464625503	1352.0827168166984
gRNA_130	Akt3	412.0868082617855	271.3676070079163	199.0835782008987	221.44970162189463	250.939116264046	801.9188509244871
gRNA_131	Akt3	192.17509808362112	195.13055353412042	421.9040445719046	49.56255226775737	81.97344464625502	709.4913214545957
gRNA_132	Akt3	1130.2669428526376	670.7045537754186	290.9683066013135	73.8165672072982	317.85621393445825	838.0096005270161
gRNA_133	Akt3	2483.4173757507124	1965.8268788600226	1268.7749579957276	766.6377765672257	3089.896984931286	1456.8339168825753
gRNA_134	Akt3	359.5853639399715	290.4268703763653	109.4959680104943	24.25401493954084	429.9423525323988	477.9823666871531
gRNA_135	Alb	930.1670984562899	858.5744355501299	555.9026068225095	1699.8900905452101	316.18328649269796	440.13109271376896
gRNA_136	Alk	518.0802901945044	815.9179889636013	826.9625556037331	699.1483436919816	721.0317273986922	631.1479869515447
gRNA_137	Alk	840.0231091490243	1592.8098672203785	663.8671626929969	159.232880690029	311.164504167417	657.5558525143708
gRNA_138	Alk	958.894303839924	658.9059621663788	934.9271114742205	724.4568810201981	373.0628195125484	962.126568672299
gRNA_139	Alk	1130.2669428526376	1266.9872220168936	1526.052197516889	479.80768684743833	1366.7817199181704	569.529633971617
gRNA_140	Alk	2350.677875012541	1997.5923178074374	3277.9876856847977	2980.0802703974964	2360.5006203237926	2408.3973393297438
gRNA_141	Alk	1958.402932532572	1263.3568861371891	684.5412265830902	526.2066719491687	859.8847050647976	1220.0433890025677
gRNA_142	Alk	1026.2546474981004	837.7000042418287	672.2899294630349	343.7742987082745	314.51035905093767	711.2518458254507
gRNA_143	Alk	123.82416113635382	610.8040117602933	186.83228108084342	132.86982097313677	2203.2454407983237	307.2115027142108
gRNA_144	Alk	661.7163171126748	1358.653202979434	2126.365756399599	4401.576450332324	2862.3788528518844	2895.182327871172
gRNA_145	Alk	2509.1728012670737	1553.7837565135544	1888.9968746985273	5943.2881825761815	13835.109943357736	2404.876290588034
gRNA_146	Alk	3677.082289105163	2690.0788868610834	2264.9585550702245	2413.8017476786513	3360.911230496456	1164.5868713206328
gRNA_147	Alk	2086.189466825289	2832.569570139488	4402.809902519875	3604.357524493504	2320.350361721545	1497.325977412242
gRNA_148	Alk	695.3964889417631	1189.8425845731715	1075.051322284853	1859.1229712352392	1808.4345645428914	1344.1603571478504
gRNA_149	Alk	843.9854823053877	726.9747599108393	437.2181659719737	127.59720902975833	1612.7020538569357	1496.4457152268146
gRNA_150	Alk	2013.8761567216586	1438.5205923329343	871.3735076639335	1364.5519709463413	2459.203339387651	773.7504609908059
gRNA_151	Alk	673.6034365817648	1090.008347881296	2277.9755582602834	1589.165239734263	342.95012556086283	1773.728303636489
gRNA_152	Alk	410.10562168360383	872.188195099022	736.6092393433253	866.8174034914161	2608.093881704318	1299.266985691046
gRNA_153	Alk	2058.452854730746	998.3423669187557	357.58473469161424	436.57226891173514	493.51359531929046	644.3519197329578
gRNA_154	Alk	522.0426633508677	759.6477828281804	629.4103895428414	794.0553586727935	347.96890788614377	1121.4540242346834
gRNA_155	Alk	1326.4044140926221	1610.0539626489751	2060.5150343793016	2767.0667478850073	7695.46623209741	2018.4411911853447
gRNA_156	Alk	706.2930151217622	1437.6130083630082	1521.4579610968683	1910.794568280348	4118.747361613875	661.076901256081
gRNA_157	Alk	267.4601880545242	383.9080192787579	401.22998068181124	595.8051496017641	297.78108463333456	1175.1500175457631
gRNA_158	Alk	798.4181910072094	1324.1650121222406	879.0305683639682	2936.844852461793	2179.8244566136796	1946.2596919802866
gRNA_159	Alk	1584.9492625453288	2307.078451552252	2200.639245189934	1746.2890756469405	2994.540120750949	1733.2362431068223
gRNA_160	Alk	2014.8667500107495	1529.2789893255485	1777.9694945480262	1464.7315978705317	3324.106826777729	1404.8984479423507
gRNA_161	Alk	3074.801569337938	2493.1331653871107	1578.120210277124	1059.7950006190672	1863.6411701209815	2449.7696620448382
gRNA_162	Alk	1772.1713941834957	1307.82850066357	1297.1060825858553	1756.8342995336973	2467.5679765964524	1146.981627612082
gRNA_163	Alk	990.5932890908306	838.6075882117548	353.75620434159697	183.48689562956983	1012.1211022649856	646.9927062892405
gRNA_164	Alk	2281.3363447761826	1897.758081115562	1961.7389513488558	2039.446299698782	6504.341893564072	963.0068308577265
gRNA_165	Alk	1758.3030881362242	1097.2690196407052	2688.394011782136	3827.91627089275	9281.40144688618	1914.570253304895
gRNA_166	Alk	981.677949489013	1107.2524433098927	1676.89629330757	1908.6855235029966	8916.703264582435	1104.7290427115602
gRNA_167	Alk	1512.6359524416982	1303.2905808139392	552.8397825424956	498.7890898436008	194.05958324419558	818.6438324476103
gRNA_168	Alk	1758.3030881362242	2459.5525584998436	3238.936676114621	2682.704956790952	9487.1715222227	2771.945621911317
gRNA_169	Alk	1668.1590988289586	1939.5069437321645	2274.9127339802694	1355.06126944826	1333.3231710829643	1091.525109930147
gRNA_170	Alk	1822.6916519271283	1876.8836498072608	975.5095331844037	1195.828388758231	976.989625988019	1424.2642160217565
gRNA_171	Alk	1842.5035177089449	1365.0062907689169	807.0541977836432	532.5338062812228	1084.0569822606788	1137.2987435723792
gRNA_172	Alk	2407.1416924907185	972.0224317908976	934.9271114742205	814.0912840576317	537.0097088050584	1699.7862800605758
gRNA_173	Alk	390.2937559017872	783.2449660462602	578.1080828526098	361.70117931576124	2501.0265254316582	400.5192943695298
gRNA_174	Alk	1051.0194797253712	516.4152788879745	210.56916925095055	136.03338813916383	687.5731785634861	667.2387365540737
gRNA_175	Alk	890.5433668926566	604.4509239708103	284.07695197128237	130.7607761957854	78.62758976273442	230.62869258201496
gRNA_176	Alk	1750.3783418234975	1204.36392809199	1100.319622594967	2507.654240270788	4297.750597882227	2362.623705687512
gRNA_177	Alk	620.1113989708599	181.5167939852283	87.29049198039405	53.780641822460126	117.10492092322146	702.4492239711753
gRNA_178	Alk	3286.7885332033757	3151.1315435835636	4439.563793880041	1438.3685381536393	3658.6923151297906	2708.5667445605345
gRNA_179	Alk	1177.8154207289974	474.66641627137204	272.59136092123055	298.4298359952199	90.33808185505656	301.92992960164554
gRNA_180	Alk	1031.2076139435546	1519.2955656563608	1346.1112710660766	1170.5198514300146	2502.6994528734185	1293.1051503930532
gRNA_181	Alk	804.3617507417545	852.221347760647	325.42507975146907	69.59847765259545	289.41644742453303	605.6203835741461
gRNA_182	Alk	268.45078134361506	61.715709954977626	77.33631307034912	544.1335525566553	334.5854883520613	220.94580854231202
gRNA_183	Alk	1672.121471985322	1264.2644701071151	1350.7055074860973	1242.2273738599613	547.0472734556203	1875.8387171460834
gRNA_184	Alk	1483.9087470580641	597.1902522114011	450.2351691620325	1774.761180141184	786.2758976273441	1038.709378804495
gRNA_185	Alk	487.37189823268864	507.33943918871313	1183.781584225344	2404.3110461805704	888.3244715747228	1087.1237990030095
gRNA_186	Alk	1624.5729941089621	1830.5968673410275	2072.766331499357	4752.732405761329	1801.7428547758502	2668.954946216295
gRNA_187	Alk	878.6562474235667	967.4845119412669	1284.0890793957967	1421.4961799348284	1562.5142306041264	873.2200879441177
gRNA_188	Alk	919.2705722762907	375.7397635494226	212.86628746096093	211.95900012381344	107.06735627265962	384.6745750318341
gRNA_189	Alk	891.5339601817475	1947.6751994614997	3178.4458965843482	4439.53925632465	1525.7098268853997	1506.1285992665175
gRNA_190	Alk	2640.921708716154	3211.939669568615	4013.065512888116	5181.923017952335	3874.4999551168703	3206.795141512521
gRNA_191	Alk	1280.837122794444	1843.3030429199935	1750.4040760279017	2251.405299822595	987.0271906385809	1619.68242118667
gRNA_192	Alk	460.6258794272362	531.844206376719	1111.805213645019	366.97379125913966	1838.547258494577	1254.3736142342416
gRNA_193	Alk	1013.3769347399196	1223.4231914604388	732.7807089933079	1093.5397170566891	491.84066787753017	845.931960195864
gRNA_194	Alk	1153.0505885017267	701.5624087529075	635.5360381028689	723.4023586315225	896.6891087835244	360.9074960252906
gRNA_195	Alk	1244.1851710980832	844.9606760012377	647.7873352229243	2758.6305687756017	7658.661828378684	1347.6814058895607
gRNA_199	Alk	601.2901264781342	587.2068285422135	503.06888799227096	160.28740307870467	834.790793438393	440.13109271376896
gRNA_200	Alk	2252.6091393925485	1932.2462719727553	1100.319622594967	1394.0785978292604	859.8847050647976	1281.6617419824952
gRNA_201	Alk	725.1142876144879	706.1003286025381	2019.166906599115	2036.2827325327548	1450.4280920061858	668.9992609249289
gRNA_202	Alk	1631.507147132598	1033.7381417458753	2000.0242548490287	271.012253889652	1682.9650064108685	1310.7103941016042
gRNA_203	Alox12b	4393.281237117833	3657.5633988023505	6389.817154178845	4234.961912921566	7477.98566466857	1425.144478207184
gRNA_204	Alox12b	814.2676836326627	1372.266962528326	3124.080765614103	1046.0862095662833	1808.4345645428914	2204.176512310555
gRNA_205	Alox12b	1564.1468034744214	1164.4302334152396	2311.6666253404355	2352.6394491354613	2521.101654732782	923.3950325134873
gRNA_206	Alox12b	585.4406338526809	466.49816054203677	3360.683941245171	448.1720151871677	617.3102260095532	762.3070525802478
gRNA_207	Alox12b	1620.6106209525988	1630.9283939572763	2072.0006254293535	1260.154254467448	950.2227869198541	2239.3869997276565
gRNA_208	Alox12b	2122.8414185216498	2417.8036958832413	4607.253423210798	3069.71467343493	1390.2027041028148	1329.1958999955823
gRNA_209	Alox12b	1556.2220571616947	860.3896034899822	2261.8957307902106	1034.4864632908507	2690.0673263505732	825.6859299310306
gRNA_210	Alox12b	390.2937559017872	932.9963210840735	5189.190036413425	1050.304299120986	4789.591265759758	1181.311852843756
gRNA_211	Alox12b	136.70187389453463	575.4082369331737	902.0017504640718	284.7210449424359	1945.6146147672366	907.5503131757916
gRNA_212	Alox12b	689.4529292072181	807.7497332342659	1451.0130026565503	3043.3516137180377	1567.5330129294073	911.9516241029294
gRNA_213	Alox12b	1461.125101408975	1799.7390123635387	5805.583422766208	5555.223943543529	18490.867013776668	2425.1223208528672
gRNA_214	Alox12b	1587.9210424126013	1581.0112756113385	5554.431831805074	1490.0401351987482	11377.579531411846	1242.049943638256
gRNA_215	Alox12b	3322.449891610646	3054.9276427713926	7302.538789622966	1977.2294787669164	2014.2046398794091	1906.6478936360472
gRNA_216	Alox12b	379.3972297217881	1122.681370798637	9686.181785543726	853.1086124386321	751.1444213503777	864.4174660898423
gRNA_217	Amer1	2107.9825191852874	1969.457214739727	8508.52584987841	2098.4995534646205	2069.4112454574993	2141.6778971452
gRNA_218	Amer1	1281.8277160835348	493.725679639821	872.139213733937	382.791627089275	352.9876902114247	1039.5896409899224
gRNA_219	Amer1	1070.8313455071877	2679.18787922197	1974.7559545389145	1593.3833292889656	1065.6547804013153	2642.547080653469
gRNA_220	Amer1	977.7155763326498	858.5744355501299	1810.1291494881714	782.455612397361	1269.7519282960727	1770.2072548947788
gRNA_221	Amer1	1726.6041028853176	792.3208057455215	1481.6412454566885	1245.3909410259885	481.8031032269683	1793.9743339013223
gRNA_222	Amer1	1223.3827120271758	1306.0133327237177	5008.483403892609	1681.9632099377234	5343.330248982419	1511.4101723790827
gRNA_223	Amer1	1968.3088654234803	1212.5321838213251	3780.290867607065	2094.281463909918	4543.670931820992	963.8870930431541
gRNA_224	Amer1	1482.9181537689733	833.1620843921979	3827.7646439472796	2110.099299740053	4199.04787881837	893.466118208951
gRNA_225	Amer1	1059.9348193271887	512.7849430082699	2937.2484845332597	964.8879856382551	1816.799201751693	1312.470918472459
gRNA_226	Amer1	1235.2698314962656	1834.227203220732	2400.4885294608366	1180.0105529280956	4396.453316946086	1051.9133115859079
gRNA_227	Amer1	1368.009332234437	1660.8786649648391	1839.2259801483028	802.4915377821991	1943.9416873254763	1492.9246664851044
gRNA_228	Amer1	269.4413746327059	417.4886261660251	333.0821404515036	1143.1022693244465	3068.1489281884024	1806.2980044973078
gRNA_229	Amer1	1515.6077323089708	1227.0535273401433	2124.834344259592	1455.2408963724504	729.3963646074936	1324.7945890684446
gRNA_230	Amer1	1336.3103469835305	1406.7551533855194	5763.4695889160175	2333.658046139299	3749.030396984847	1569.5074766173002
gRNA_231	Amer1	1040.1229535453722	286.79653449666074	563.559667522544	72.76204481862253	73.60880743745349	481.50341542886326
gRNA_232	Amer1	1028.2358340762821	1152.6316418061997	4827.01106530179	1577.5654934588304	577.1599674073058	1623.20346992838
gRNA_233	Amer1	1914.8168278125754	1621.8525542580148	2784.1072705325682	2111.1538221287287	5028.819889931482	1841.5084919144094
gRNA_234	Amer1	1376.9246718362544	1157.1695616558304	5891.342502606595	1193.7193439808796	1341.6878082917658	1025.5054460230817
gRNA_236	Amer1	365.5289236745165	368.47909179001346	2951.0311937933216	268.9032091123006	491.84066787753017	346.82330105844994
gRNA_237	Amer1	2247.6561729470945	1112.6979471294496	843.8080891438092	744.4928064050363	597.2350967084294	529.9178356273778
gRNA_238	Amer1	1934.628693594392	2066.5686995218243	2466.3392514811335	1592.32880690029	1902.1185012814685	2764.9035244278966
